d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.319207722E+00 1.234941983E+00 8.426573900E-02 1.272140123E+00 1.226698804E+00 4.544131900E-02 4.706759900E-02 8.243179000E-03
150 295 1.318641147E+00 1.237850886E+00 8.079026100E-02 1.275648218E+00 1.228709794E+00 4.693842400E-02 4.299292900E-02 9.141092000E-03
150 300 1.319082919E+00 1.240612055E+00 7.847086400E-02 1.279221803E+00 1.230055958E+00 4.916584500E-02 3.986111600E-02 1.055609700E-02
150 305 1.320555612E+00 1.242378415E+00 7.817719700E-02 1.282596238E+00 1.229671431E+00 5.292480700E-02 3.795937400E-02 1.270698400E-02
150 310 1.323004617E+00 1.244236988E+00 7.876762900E-02 1.285500265E+00 1.228670327E+00 5.682993800E-02 3.750435200E-02 1.556666100E-02
150 315 1.326206385E+00 1.245441460E+00 8.076492500E-02 1.287548551E+00 1.226554463E+00 6.099408800E-02 3.865783400E-02 1.888699700E-02
150 320 1.329981325E+00 1.244653558E+00 8.532776700E-02 1.288459420E+00 1.222730065E+00 6.572935500E-02 4.152190500E-02 2.192349300E-02
150 325 1.333958335E+00 1.243777386E+00 9.018094900E-02 1.287823789E+00 1.218228863E+00 6.959492600E-02 4.613454600E-02 2.554852300E-02
150 330 1.337925488E+00 1.241800556E+00 9.612493200E-02 1.285456594E+00 1.211799651E+00 7.365694300E-02 5.246889400E-02 3.000090500E-02
150 335 1.341899932E+00 1.237315567E+00 1.045843650E-01 1.281430766E+00 1.203087533E+00 7.834323300E-02 6.046916600E-02 3.422803400E-02
150 340 1.345305950E+00 1.233166291E+00 1.121396590E-01 1.275381533E+00 1.194290353E+00 8.109118000E-02 6.992441700E-02 3.887593800E-02
180 290 1.314019646E+00 1.232452259E+00 8.156738700E-02 1.270100803E+00 1.224532213E+00 4.556859000E-02 4.391884300E-02 7.920046000E-03
180 295 1.313690889E+00 1.235116471E+00 7.857441800E-02 1.273524791E+00 1.226180429E+00 4.734436200E-02 4.016609800E-02 8.936042000E-03
180 300 1.314615083E+00 1.237697560E+00 7.691752300E-02 1.277081984E+00 1.227196584E+00 4.988540000E-02 3.753309900E-02 1.050097600E-02
180 305 1.316730978E+00 1.239264502E+00 7.746647600E-02 1.280554581E+00 1.226846660E+00 5.370792100E-02 3.617639700E-02 1.241784200E-02
180 310 1.319508171E+00 1.240605321E+00 7.890285000E-02 1.283135634E+00 1.225537719E+00 5.759791500E-02 3.637253700E-02 1.506760200E-02
180 315 1.322970085E+00 1.241107995E+00 8.186209000E-02 1.284742700E+00 1.222838772E+00 6.190392800E-02 3.822738500E-02 1.826922300E-02
180 320 1.326940135E+00 1.239579511E+00 8.736062400E-02 1.285120366E+00 1.216791749E+00 6.832861700E-02 4.181976900E-02 2.278776200E-02
180 325 1.331023829E+00 1.237902259E+00 9.312157000E-02 1.283854543E+00 1.210077154E+00 7.377738900E-02 4.716928600E-02 2.782510500E-02
