d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.319730425E+00 1.237289783E+00 8.244064200E-02 1.284928996E+00 1.232886566E+00 5.204243000E-02 3.480142900E-02 4.403217000E-03
150 295 1.319119337E+00 1.240117413E+00 7.900192400E-02 1.287651675E+00 1.235423254E+00 5.222842100E-02 3.146766200E-02 4.694159000E-03
150 300 1.319515448E+00 1.242896314E+00 7.661913400E-02 1.290983313E+00 1.237649077E+00 5.333423600E-02 2.853213500E-02 5.247237000E-03
150 305 1.320944847E+00 1.244875857E+00 7.606899000E-02 1.294721979E+00 1.238640329E+00 5.608165000E-02 2.622286800E-02 6.235528000E-03
150 310 1.323355857E+00 1.246911733E+00 7.644412400E-02 1.298640957E+00 1.239379006E+00 5.926195100E-02 2.471490000E-02 7.532727000E-03
150 315 1.326527484E+00 1.248320994E+00 7.820649000E-02 1.302381769E+00 1.239241476E+00 6.314029300E-02 2.414571500E-02 9.079518000E-03
150 320 1.330282553E+00 1.247930038E+00 8.235251500E-02 1.305673144E+00 1.237077038E+00 6.859610600E-02 2.460940900E-02 1.085300000E-02
150 325 1.334251227E+00 1.247332951E+00 8.691827600E-02 1.308091462E+00 1.235000736E+00 7.309072600E-02 2.615976500E-02 1.233221500E-02
150 330 1.338223403E+00 1.245635940E+00 9.258746300E-02 1.309398719E+00 1.230969393E+00 7.842932600E-02 2.882468400E-02 1.466654700E-02
150 335 1.342218046E+00 1.241573066E+00 1.006449800E-01 1.309604492E+00 1.224589615E+00 8.501487700E-02 3.261355400E-02 1.698345100E-02
150 340 1.345661895E+00 1.237654993E+00 1.080069020E-01 1.308187200E+00 1.218026196E+00 9.016100400E-02 3.747469500E-02 1.962879700E-02
180 290 1.314711595E+00 1.235403319E+00 7.930827600E-02 1.282502767E+00 1.231216695E+00 5.128607200E-02 3.220882800E-02 4.186624000E-03
180 295 1.314319557E+00 1.238033426E+00 7.628613100E-02 1.285280634E+00 1.233513547E+00 5.176708700E-02 2.903892300E-02 4.519879000E-03
180 300 1.315181180E+00 1.240708469E+00 7.447271100E-02 1.288781210E+00 1.235574871E+00 5.320633900E-02 2.639997000E-02 5.133598000E-03
180 305 1.317240296E+00 1.242589473E+00 7.465082300E-02 1.292824769E+00 1.236671188E+00 5.615358100E-02 2.441552700E-02 5.918285000E-03
180 310 1.319969960E+00 1.244232139E+00 7.573782100E-02 1.296651871E+00 1.237121044E+00 5.953082700E-02 2.331808900E-02 7.111095000E-03
180 315 1.323397114E+00 1.245096592E+00 7.830052200E-02 1.300201756E+00 1.236479023E+00 6.372273300E-02 2.319535800E-02 8.617569000E-03
180 320 1.327348033E+00 1.244135166E+00 8.321286700E-02 1.303222797E+00 1.233360417E+00 6.986238000E-02 2.412523600E-02 1.077474900E-02
180 325 1.331430245E+00 1.242862253E+00 8.856799200E-02 1.305270644E+00 1.229693911E+00 7.557673300E-02 2.615960100E-02 1.316834200E-02
180 330 1.334959929E+00 1.240459870E+00 9.450005900E-02 1.305650126E+00 1.225077677E+00 8.057244900E-02 2.930980300E-02 1.538219300E-02
180 335 1.338660821E+00 1.235443386E+00 1.032174350E-01 1.305079638E+00 1.218508084E+00 8.657155400E-02 3.358118300E-02 1.693530200E-02
180 340 1.341556975E+00 1.230519431E+00 1.110375440E-01 1.302694027E+00 1.211064711E+00 9.162931600E-02 3.886294800E-02 1.945472000E-02
210 290 1.310467997E+00 1.234836916E+00 7.563108100E-02 1.280168904E+00 1.230775556E+00 4.939334800E-02 3.029909300E-02 4.061360000E-03
210 295 1.310282515E+00 1.237260898E+00 7.302161700E-02 1.282960017E+00 1.232844751E+00 5.011526600E-02 2.732249800E-02 4.416147000E-03
210 300 1.311171793E+00 1.239521341E+00 7.165045200E-02 1.286224020E+00 1.234444861E+00 5.177915900E-02 2.494777300E-02 5.076480000E-03
210 305 1.313082013E+00 1.240818866E+00 7.226314700E-02 1.289839011E+00 1.234913508E+00 5.492550300E-02 2.324300200E-02 5.905358000E-03
210 310 1.315979623E+00 1.242088411E+00 7.389121200E-02 1.293535469E+00 1.234970820E+00 5.856464900E-02 2.244415400E-02 7.117591000E-03
210 315 1.319625855E+00 1.242599499E+00 7.702635600E-02 1.296959101E+00 1.233944767E+00 6.301433400E-02 2.266675400E-02 8.654732000E-03
210 320 1.323598538E+00 1.241094252E+00 8.250428600E-02 1.299665084E+00 1.230771699E+00 6.889338500E-02 2.393345400E-02 1.032255300E-02
210 325 1.327905402E+00 1.239423044E+00 8.848235800E-02 1.301552518E+00 1.227026223E+00 7.452629500E-02 2.635288400E-02 1.239682100E-02
210 330 1.331767980E+00 1.236306518E+00 9.546146200E-02 1.301899651E+00 1.221635929E+00 8.026372200E-02 2.986832900E-02 1.467058900E-02
210 335 1.335174189E+00 1.230556199E+00 1.046179900E-01 1.300684782E+00 1.213734072E+00 8.695071000E-02 3.448940700E-02 1.682212700E-02
