d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.334307844E+00 1.264239540E+00 7.006830400E-02 1.329864987E+00 1.263572036E+00 6.629295100E-02 4.442857000E-03 6.675040000E-04
150 295 1.332686467E+00 1.265039094E+00 6.764737300E-02 1.328555947E+00 1.264429702E+00 6.412624500E-02 4.130520000E-03 6.093920000E-04
150 300 1.331966561E+00 1.266677934E+00 6.528862700E-02 1.328182751E+00 1.266111168E+00 6.207158300E-02 3.783810000E-03 5.667660000E-04
150 305 1.332267198E+00 1.268614949E+00 6.365224900E-02 1.328842007E+00 1.268099734E+00 6.074227300E-02 3.425191000E-03 5.152150000E-04
150 310 1.333618831E+00 1.271486248E+00 6.213258300E-02 1.330539351E+00 1.270986908E+00 5.955244300E-02 3.079480000E-03 4.993400000E-04
150 315 1.335878663E+00 1.274637556E+00 6.124110700E-02 1.333109961E+00 1.274131951E+00 5.897801000E-02 2.768702000E-03 5.056050000E-04
150 320 1.338944690E+00 1.277483395E+00 6.146129500E-02 1.336433718E+00 1.276964523E+00 5.946919500E-02 2.510972000E-03 5.188720000E-04
150 325 1.342490824E+00 1.280448932E+00 6.204189200E-02 1.340171295E+00 1.279880104E+00 6.029119100E-02 2.319529000E-03 5.688280000E-04
150 330 1.346361574E+00 1.282933821E+00 6.342775300E-02 1.344157001E+00 1.282291391E+00 6.186561000E-02 2.204573000E-03 6.424300000E-04
150 335 1.350619730E+00 1.284460037E+00 6.615969300E-02 1.348449303E+00 1.283727431E+00 6.472187200E-02 2.170427000E-03 7.326060000E-04
150 340 1.354745069E+00 1.285626346E+00 6.911872300E-02 1.352523105E+00 1.284768985E+00 6.775412000E-02 2.221964000E-03 8.573610000E-04
180 290 1.332453832E+00 1.263894293E+00 6.855953900E-02 1.328194060E+00 1.263227525E+00 6.496653500E-02 4.259772000E-03 6.667680000E-04
180 295 1.330766442E+00 1.264592002E+00 6.617444000E-02 1.326821117E+00 1.263984320E+00 6.283679700E-02 3.945325000E-03 6.076820000E-04
180 300 1.330231202E+00 1.266328850E+00 6.390235200E-02 1.326619751E+00 1.265771958E+00 6.084779300E-02 3.611451000E-03 5.568920000E-04
180 305 1.330916565E+00 1.268591944E+00 6.232462100E-02 1.327665814E+00 1.268080641E+00 5.958517300E-02 3.250751000E-03 5.113030000E-04
180 310 1.332387827E+00 1.271490061E+00 6.089776600E-02 1.329468645E+00 1.270987984E+00 5.848066100E-02 2.919182000E-03 5.020770000E-04
180 315 1.334772597E+00 1.274638087E+00 6.013451000E-02 1.332149118E+00 1.274138619E+00 5.801049900E-02 2.623479000E-03 4.994680000E-04
180 320 1.337980820E+00 1.277511847E+00 6.046897300E-02 1.335599878E+00 1.276996033E+00 5.860384500E-02 2.380942000E-03 5.158140000E-04
180 325 1.341686566E+00 1.280492777E+00 6.119378900E-02 1.339479959E+00 1.279928238E+00 5.955172100E-02 2.206607000E-03 5.645390000E-04
180 330 1.345261511E+00 1.283150134E+00 6.211137700E-02 1.343153105E+00 1.282511857E+00 6.064124800E-02 2.108406000E-03 6.382770000E-04
180 335 1.349492333E+00 1.284704721E+00 6.478761200E-02 1.347399177E+00 1.283976235E+00 6.342294200E-02 2.093156000E-03 7.284860000E-04
180 340 1.353458945E+00 1.285795338E+00 6.766360700E-02 1.351297542E+00 1.284943285E+00 6.635425700E-02 2.161403000E-03 8.520530000E-04
210 290 1.330948332E+00 1.264299343E+00 6.664898900E-02 1.326800202E+00 1.263634928E+00 6.316527400E-02 4.148130000E-03 6.644150000E-04
210 295 1.329244797E+00 1.264914558E+00 6.433023900E-02 1.325404945E+00 1.264305924E+00 6.109902100E-02 3.839852000E-03 6.086340000E-04
210 300 1.328517327E+00 1.266444675E+00 6.207265200E-02 1.324995164E+00 1.265804629E+00 5.919053500E-02 3.522163000E-03 6.400460000E-04
210 305 1.328830506E+00 1.268308259E+00 6.052224700E-02 1.325657551E+00 1.267752671E+00 5.790488000E-02 3.172955000E-03 5.555880000E-04
210 310 1.330309138E+00 1.271206374E+00 5.910276400E-02 1.327469332E+00 1.270708866E+00 5.676046600E-02 2.839806000E-03 4.975080000E-04
210 315 1.332805457E+00 1.274450148E+00 5.835530900E-02 1.330257096E+00 1.273949202E+00 5.630789400E-02 2.548361000E-03 5.009460000E-04
210 320 1.336020613E+00 1.277319108E+00 5.870150500E-02 1.333712299E+00 1.276804063E+00 5.690823600E-02 2.308314000E-03 5.150450000E-04
210 325 1.340027989E+00 1.280504692E+00 5.952329700E-02 1.337886346E+00 1.279941198E+00 5.794514800E-02 2.141643000E-03 5.634940000E-04
210 330 1.344107742E+00 1.283105035E+00 6.100270700E-02 1.342056866E+00 1.282469623E+00 5.958724300E-02 2.050876000E-03 6.354120000E-04
210 335 1.348318016E+00 1.284587032E+00 6.373098400E-02 1.346274494E+00 1.283862615E+00 6.241187900E-02 2.043522000E-03 7.244170000E-04
210 340 1.352325327E+00 1.285684940E+00 6.664038700E-02 1.350206021E+00 1.284803356E+00 6.540266500E-02 2.119306000E-03 8.815840000E-04
240 290 1.331062441E+00 1.264216327E+00 6.684611400E-02 1.326989122E+00 1.263552068E+00 6.343705400E-02 4.073319000E-03 6.642590000E-04
240 295 1.329416563E+00 1.265468583E+00 6.394798000E-02 1.325620362E+00 1.264857121E+00 6.076324100E-02 3.796201000E-03 6.114620000E-04
240 300 1.328720069E+00 1.266551924E+00 6.216814500E-02 1.325267170E+00 1.265993636E+00 5.927353400E-02 3.452899000E-03 5.582880000E-04
240 305 1.329189940E+00 1.268546641E+00 6.064329900E-02 1.326080818E+00 1.268034452E+00 5.804636600E-02 3.109122000E-03 5.121890000E-04
240 310 1.330502659E+00 1.271203152E+00 5.929950700E-02 1.327714389E+00 1.270708978E+00 5.700541100E-02 2.788270000E-03 4.941740000E-04
240 315 1.332875027E+00 1.274322365E+00 5.855266200E-02 1.330373108E+00 1.273820469E+00 5.655263900E-02 2.501919000E-03 5.018960000E-04
240 320 1.336062793E+00 1.277158208E+00 5.890458500E-02 1.333793623E+00 1.276640416E+00 5.715320700E-02 2.269170000E-03 5.177920000E-04
240 325 1.339778510E+00 1.280104126E+00 5.967438400E-02 1.337669046E+00 1.279537459E+00 5.813158700E-02 2.109464000E-03 5.666670000E-04
240 330 1.344089606E+00 1.282907088E+00 6.118251800E-02 1.342069830E+00 1.282269836E+00 5.979999400E-02 2.019776000E-03 6.372520000E-04
240 335 1.348305085E+00 1.284373855E+00 6.393123000E-02 1.346287815E+00 1.283647512E+00 6.264030300E-02 2.017270000E-03 7.263430000E-04
240 340 1.352348589E+00 1.285479771E+00 6.686881800E-02 1.350254679E+00 1.284632925E+00 6.562175400E-02 2.093910000E-03 8.468460000E-04
