N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+16 315 2.100E-4 1.044334517E+00 1.064567131E+00
1.468000E+10 3.162E+16 315 2.100E-4 1.049524874E+00 1.064988733E+00
2.154000E+10 3.162E+16 315 2.100E-4 1.054066547E+00 1.065596407E+00
3.162000E+10 3.162E+16 315 2.100E-4 1.058026023E+00 1.066465271E+00
4.642000E+10 3.162E+16 315 2.100E-4 1.061591456E+00 1.067693338E+00
6.813000E+10 3.162E+16 315 2.100E-4 1.065018765E+00 1.069401594E+00
1.000000E+11 3.162E+16 315 2.100E-4 1.068583615E+00 1.071725625E+00
1.468000E+11 3.162E+16 315 2.100E-4 1.072539120E+00 1.074795004E+00
2.154000E+11 3.162E+16 315 2.100E-4 1.077071752E+00 1.078696923E+00
3.162000E+11 3.162E+16 315 2.100E-4 1.082254951E+00 1.083430133E+00
4.642000E+11 3.162E+16 315 2.100E-4 1.088018027E+00 1.088869961E+00
6.813000E+11 3.162E+16 315 2.100E-4 1.094154999E+00 1.094773002E+00
1.000000E+12 3.162E+16 315 2.100E-4 1.100384438E+00 1.100832200E+00
1.468000E+12 3.162E+16 315 2.100E-4 1.106434479E+00 1.106758071E+00
2.154000E+12 3.162E+16 315 2.100E-4 1.112106209E+00 1.112339230E+00
3.162000E+12 3.162E+16 315 2.100E-4 1.117288884E+00 1.117455956E+00
4.642000E+12 3.162E+16 315 2.100E-4 1.121940286E+00 1.122059532E+00
6.813000E+12 3.162E+16 315 2.100E-4 1.126059505E+00 1.126144168E+00
1.000000E+13 3.162E+16 315 2.100E-4 1.129750073E+00 1.129822050E+00
