d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.025077317E+00 1.006401541E+00 1.867577600E-02 1.024684853E+00 1.006244199E+00 1.844065400E-02 3.924640000E-04 1.573420000E-04
150 1.549996187E+01 1.095054676E+00 1.042312096E+00 5.274258000E-02 1.095043487E+00 1.041638796E+00 5.340469100E-02 1.118900000E-05 6.733000000E-04
150 1.600000000E+01 1.252908334E+00 1.100445355E+00 1.524629790E-01 1.250429262E+00 1.096580651E+00 1.538486110E-01 2.479072000E-03 3.864704000E-03
150 1.649996187E+01 1.294960834E+00 1.096772868E+00 1.981879660E-01 1.287640629E+00 1.090332562E+00 1.973080670E-01 7.320205000E-03 6.440306000E-03
150 1.700000000E+01 1.334502084E+00 1.089647534E+00 2.448545500E-01 1.314879796E+00 1.080476693E+00 2.344031030E-01 1.962228800E-02 9.170841000E-03
180 1.500000000E+01 1.023826615E+00 1.006078085E+00 1.774853000E-02 1.023506968E+00 1.005951573E+00 1.755539500E-02 3.196470000E-04 1.265120000E-04
180 1.549996187E+01 1.073770352E+00 1.029285470E+00 4.448488200E-02 1.073831253E+00 1.028903047E+00 4.492820600E-02 -6.090100000E-05 3.824230000E-04
180 1.600000000E+01 1.247255635E+00 1.093385966E+00 1.538696690E-01 1.244907899E+00 1.089926926E+00 1.549809730E-01 2.347736000E-03 3.459040000E-03
180 1.649996187E+01 1.292315925E+00 1.091056116E+00 2.012598090E-01 1.285245278E+00 1.085130756E+00 2.001145220E-01 7.070647000E-03 5.925360000E-03
180 1.700000000E+01 1.331775220E+00 1.085586244E+00 2.461889760E-01 1.312409498E+00 1.076925785E+00 2.354837130E-01 1.936572200E-02 8.660459000E-03
210 1.500000000E+01 1.022805808E+00 1.005833504E+00 1.697230400E-02 1.022537131E+00 1.005727972E+00 1.680915900E-02 2.686770000E-04 1.055320000E-04
210 1.549996187E+01 1.057425949E+00 1.019801796E+00 3.762415300E-02 1.057544012E+00 1.019619910E+00 3.792410200E-02 -1.180630000E-04 1.818860000E-04
210 1.600000000E+01 1.242003592E+00 1.087192799E+00 1.548107930E-01 1.239744628E+00 1.084069849E+00 1.556747790E-01 2.258964000E-03 3.122950000E-03
210 1.649996187E+01 1.289118972E+00 1.086075207E+00 2.030437650E-01 1.282171334E+00 1.080571936E+00 2.015993980E-01 6.947638000E-03 5.503271000E-03
210 1.700000000E+01 1.328355251E+00 1.082216721E+00 2.461385300E-01 1.309043269E+00 1.073964563E+00 2.350787060E-01 1.931198200E-02 8.252158000E-03
240 1.500000000E+01 1.021923173E+00 1.011739627E+00 1.018354600E-02 1.021692206E+00 1.011541055E+00 1.015115100E-02 2.309670000E-04 1.985720000E-04
240 1.549996187E+01 1.043433118E+00 1.184093722E+00 -1.406606040E-01 1.043600500E+00 1.183205869E+00 -1.396053690E-01 -1.673820000E-04 8.878530000E-04
240 1.600000000E+01 1.237385693E+00 1.223091220E+00 1.429447300E-02 1.235195560E+00 1.220764152E+00 1.443140800E-02 2.190133000E-03 2.327068000E-03
240 1.649996187E+01 1.286638200E+00 1.230113724E+00 5.652447600E-02 1.279735761E+00 1.225409779E+00 5.432598200E-02 6.902439000E-03 4.703945000E-03
240 1.700000000E+01 1.326544539E+00 1.247463099E+00 7.908144000E-02 1.307140491E+00 1.238741426E+00 6.839906500E-02 1.940404800E-02 8.721673000E-03
