d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.020042288E+00 1.084889109E+00 -6.484682100E-02 1.020030439E+00 1.084891750E+00 -6.486131100E-02 1.184900000E-05 -2.641000000E-06
150 1.524993176E+01 1.061717584E+00 1.002717092E+00 5.900049200E-02 1.061735364E+00 1.002714174E+00 5.902119000E-02 -1.778000000E-05 2.918000000E-06
150 1.549996187E+01 1.193264340E+00 1.219506648E+00 -2.624230800E-02 1.193249711E+00 1.219460863E+00 -2.621115200E-02 1.462900000E-05 4.578500000E-05
150 1.574996808E+01 1.245243361E+00 1.233174926E+00 1.206843500E-02 1.245195160E+00 1.233107278E+00 1.208788200E-02 4.820100000E-05 6.764800000E-05
150 1.600000000E+01 1.271085691E+00 1.244293191E+00 2.679250000E-02 1.270990914E+00 1.244198890E+00 2.679202400E-02 9.477700000E-05 9.430100000E-05
150 1.624993176E+01 1.289675760E+00 1.252438087E+00 3.723767300E-02 1.289499140E+00 1.252309577E+00 3.718956300E-02 1.766200000E-04 1.285100000E-04
150 1.649996187E+01 1.306833649E+00 1.259777299E+00 4.705635000E-02 1.306497256E+00 1.259603055E+00 4.689420100E-02 3.363930000E-04 1.742440000E-04
150 1.674996808E+01 1.327303447E+00 1.271115069E+00 5.618837800E-02 1.326638909E+00 1.270876756E+00 5.576215300E-02 6.645380000E-04 2.383130000E-04
150 1.700000000E+01 1.348635245E+00 1.288731766E+00 5.990347900E-02 1.347287257E+00 1.288415333E+00 5.887192400E-02 1.347988000E-03 3.164330000E-04
180 1.500000000E+01 1.018516145E+00 1.083628781E+00 -6.511263600E-02 1.018506279E+00 1.083628287E+00 -6.512200800E-02 9.866000000E-06 4.940000000E-07
180 1.524993176E+01 1.071186389E+00 1.188516036E+00 -1.173296470E-01 1.071197490E+00 1.188490418E+00 -1.172929280E-01 -1.110100000E-05 2.561800000E-05
180 1.549996187E+01 1.194158863E+00 1.217663213E+00 -2.350435000E-02 1.194141781E+00 1.217619507E+00 -2.347772600E-02 1.708200000E-05 4.370600000E-05
180 1.574996808E+01 1.244811101E+00 1.231887717E+00 1.292338400E-02 1.244763736E+00 1.231823491E+00 1.294024500E-02 4.736500000E-05 6.422600000E-05
180 1.600000000E+01 1.270462584E+00 1.243317068E+00 2.714551600E-02 1.270371771E+00 1.243226736E+00 2.714503500E-02 9.081300000E-05 9.033200000E-05
180 1.624993176E+01 1.289270266E+00 1.251880990E+00 3.738927600E-02 1.289102329E+00 1.251756507E+00 3.734582200E-02 1.679370000E-04 1.244830000E-04
180 1.649996187E+01 1.307182204E+00 1.259532083E+00 4.765012100E-02 1.306861112E+00 1.259360795E+00 4.750031700E-02 3.210920000E-04 1.712880000E-04
180 1.674996808E+01 1.325837714E+00 1.271150669E+00 5.468704500E-02 1.325198463E+00 1.270916837E+00 5.428162600E-02 6.392510000E-04 2.338320000E-04
180 1.700000000E+01 1.348460464E+00 1.288810267E+00 5.965019700E-02 1.347154175E+00 1.288494723E+00 5.865945200E-02 1.306289000E-03 3.155440000E-04
210 1.500000000E+01 1.017632534E+00 1.083433209E+00 -6.580067500E-02 1.017623841E+00 1.083429074E+00 -6.580523300E-02 8.693000000E-06 4.135000000E-06
210 1.524993176E+01 1.076404702E+00 1.186908497E+00 -1.105037950E-01 1.076410149E+00 1.186882065E+00 -1.104719160E-01 -5.447000000E-06 2.643200000E-05
210 1.549996187E+01 1.195909888E+00 1.216576063E+00 -2.066617500E-02 1.195890540E+00 1.216533490E+00 -2.064295000E-02 1.934800000E-05 4.257300000E-05
210 1.574996808E+01 1.244445305E+00 1.231167933E+00 1.327737200E-02 1.244398198E+00 1.231105827E+00 1.329237100E-02 4.710700000E-05 6.210600000E-05
210 1.600000000E+01 1.269851452E+00 1.242920600E+00 2.693085200E-02 1.269762865E+00 1.242832536E+00 2.693032900E-02 8.858700000E-05 8.806400000E-05
