N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 4.286656400E-02 1.631994900E-02 -5.164556300E-02 -1.753248030E-01 -8.641388000E-02 1.242954700E-02 6.549031800E-02 1.004289270E-01 1.285152310E-01
1.016672606E+01 4.262942400E-02 1.619231600E-02 -5.243145900E-02 -1.756227290E-01 -8.515368200E-02 1.275533000E-02 6.519598600E-02 9.941251800E-02 1.263743510E-01
1.033324570E+01 4.228511500E-02 1.600784600E-02 -5.357179700E-02 -1.760534070E-01 -8.334363700E-02 1.322031900E-02 6.477762500E-02 9.799068600E-02 1.234532570E-01
1.049996187E+01 4.178770900E-02 1.574312700E-02 -5.521766300E-02 -1.766716140E-01 -8.076969500E-02 1.387509500E-02 6.419138200E-02 9.604299500E-02 1.195638770E-01
1.066670514E+01 4.107436400E-02 1.536717700E-02 -5.757472600E-02 -1.775501380E-01 -7.716209100E-02 1.478032900E-02 6.338613700E-02 9.344966100E-02 1.146273130E-01
1.083333839E+01 4.006210300E-02 1.484124900E-02 -6.091248700E-02 -1.787807090E-01 -7.220983300E-02 1.599877600E-02 6.231000400E-02 9.012711400E-02 1.086179730E-01
1.100000000E+01 3.864740800E-02 1.412135400E-02 -6.556264200E-02 -1.804697190E-01 -6.561046500E-02 1.757833000E-02 6.092408800E-02 8.607756100E-02 1.017596930E-01
1.116672606E+01 3.671294400E-02 1.316619400E-02 -7.189163500E-02 -1.827234170E-01 -5.717444600E-02 1.952199200E-02 5.922330700E-02 8.143989400E-02 9.445839000E-02
1.133324570E+01 3.414833300E-02 1.195369800E-02 -8.022565900E-02 -1.856176630E-01 -4.698671700E-02 2.175122500E-02 5.725805500E-02 7.650554400E-02 8.724527700E-02
1.149996187E+01 3.089273300E-02 1.050693300E-02 -9.070687900E-02 -1.709700450E-01 -3.557136200E-02 2.408514500E-02 5.514439700E-02 7.166660600E-02 8.063156900E-02
1.166670514E+01 2.700208900E-02 8.921641000E-03 -1.030935840E-01 -1.414123710E-01 -2.391907800E-02 2.626978400E-02 5.304759700E-02 6.730250300E-02 7.496999400E-02
1.183333839E+01 2.272458000E-02 7.373416000E-03 -1.165952620E-01 -1.121113130E-01 -1.322966400E-02 2.807285400E-02 5.113862500E-02 6.366320000E-02 7.039705100E-02
1.200000000E+01 1.853467500E-02 6.074283000E-03 -1.299230490E-01 -8.624551500E-02 -4.424082000E-03 2.939184900E-02 4.954290000E-02 6.082059800E-02 6.686881800E-02
1.216672606E+01 1.504468800E-02 5.178442000E-03 -1.416895630E-01 -6.565243800E-02 2.225325000E-03 3.028524700E-02 4.830953100E-02 5.870504900E-02 6.424461500E-02
1.233324570E+01 1.274695300E-02 4.698265000E-03 -1.509562140E-01 -5.023566100E-02 7.041410000E-03 3.090031100E-02 4.741738000E-02 5.718459300E-02 6.236356700E-02
1.249996187E+01 1.170408000E-02 4.511473000E-03 -1.499658410E-01 -3.873865800E-02 1.057951000E-02 3.137456800E-02 4.680859800E-02 5.613133700E-02 6.095939200E-02
1.266670514E+01 1.151299100E-02 -9.677554000E-03 -1.306629110E-01 -2.982615900E-02 1.330991700E-02 3.178935400E-02 4.642407700E-02 5.545020600E-02 6.011837800E-02
1.283333839E+01 1.166872000E-02 -2.040091700E-02 -1.141653640E-01 -2.259589000E-02 1.551685200E-02 3.217917000E-02 4.622103400E-02 5.495388500E-02 5.967528200E-02
1.300000000E+01 1.188716300E-02 -2.704207500E-02 -9.979531300E-02 -1.658768500E-02 1.734480200E-02 3.255640700E-02 4.621119100E-02 5.482954800E-02 5.973875500E-02
