N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 4.266241800E-02 1.595488900E-02 -8.449759400E-02 -1.900195370E-01 -6.659015700E-02 1.824492600E-02 6.236969300E-02 9.289399400E-02 1.198645930E-01
1.016672606E+01 4.252840600E-02 1.588329800E-02 -8.488467200E-02 -1.901561940E-01 -6.596649800E-02 1.839731100E-02 6.221102500E-02 9.233447900E-02 1.185812350E-01
1.033324570E+01 4.233290600E-02 1.577821400E-02 -8.544893100E-02 -1.903549510E-01 -6.506279000E-02 1.861733900E-02 6.198263400E-02 9.153735100E-02 1.167852430E-01
1.049996187E+01 4.204851600E-02 1.562588200E-02 -8.626882900E-02 -1.906428630E-01 -6.376110400E-02 1.893254000E-02 6.165664700E-02 9.041678400E-02 1.143222870E-01
1.066670514E+01 4.163653700E-02 1.540618500E-02 -8.745465500E-02 -1.910573470E-01 -6.190241600E-02 1.937914400E-02 6.119715700E-02 8.887059600E-02 1.110375440E-01
1.083333839E+01 4.104333100E-02 1.509260600E-02 -8.915806400E-02 -1.916488580E-01 -5.928158900E-02 2.000186400E-02 6.056091500E-02 8.679200500E-02 1.068165560E-01
1.100000000E+01 4.019665400E-02 1.465006900E-02 -9.158085500E-02 -1.924823300E-01 -5.565254800E-02 2.085038700E-02 5.970118500E-02 8.409431400E-02 1.016459130E-01
1.116672606E+01 3.900345900E-02 1.403716100E-02 -9.497786400E-02 -1.936358310E-01 -5.075594700E-02 2.196950200E-02 5.857776100E-02 8.075170700E-02 9.567453200E-02
1.133324570E+01 3.735232400E-02 1.321019400E-02 -9.964393800E-02 -1.944150150E-01 -4.438551300E-02 2.337967500E-02 5.717345400E-02 7.684627200E-02 8.923688100E-02
1.149996187E+01 3.512611500E-02 1.213523500E-02 -1.058687150E-01 -1.760079940E-01 -3.650384500E-02 2.504952300E-02 5.551445000E-02 7.259534300E-02 8.280195700E-02
1.166670514E+01 3.223272300E-02 1.080949900E-02 -1.138405970E-01 -1.534665840E-01 -2.738510900E-02 2.687079300E-02 5.368507900E-02 6.832757500E-02 7.685175100E-02
1.183333839E+01 2.865992500E-02 9.289680000E-03 -1.234953750E-01 -1.279030340E-01 -1.769960900E-02 2.866194100E-02 5.182319300E-02 6.439820000E-02 7.174873500E-02
1.200000000E+01 2.455073900E-02 7.712928000E-03 -1.343553420E-01 -1.016270350E-01 -8.407491000E-03 3.022237300E-02 5.008897500E-02 6.108045900E-02 6.766360700E-02
1.216672606E+01 2.026624600E-02 6.281099000E-03 -1.454816710E-01 -7.751619100E-02 -4.167910000E-04 3.142205800E-02 4.861880100E-02 5.849725500E-02 6.458872100E-02
1.233324570E+01 1.636944200E-02 5.188590000E-03 -1.556869580E-01 -5.773068000E-02 5.800625000E-03 3.225968800E-02 4.748769300E-02 5.662690000E-02 6.240583800E-02
1.249996187E+01 1.345192300E-02 1.914563000E-03 -1.577720030E-01 -4.280309600E-02 1.032611500E-02 3.283648100E-02 4.670039500E-02 5.536233100E-02 6.095863500E-02
1.266670514E+01 1.182119000E-02 -2.232616700E-02 -1.334801340E-01 -3.189537900E-02 1.357585100E-02 3.327531900E-02 4.621197600E-02 5.457633800E-02 6.011336500E-02
1.283333839E+01 1.128505700E-02 -3.951827900E-02 -1.145710540E-01 -2.376061000E-02 1.599347200E-02 3.366051800E-02 4.596082300E-02 5.416121100E-02 5.961804400E-02
1.300000000E+01 1.133874000E-02 -5.047892400E-02 -9.918982200E-02 -1.741201800E-02 1.788588800E-02 3.402932600E-02 4.589340900E-02 5.400720600E-02 5.957147300E-02
