T d154 d184 d214 d244
d 150 180 210 240
290 1.212072919E+00 1.208695640E+00 1.206179953E+00 1.203913793E+00
295 1.209196027E+00 1.205615817E+00 1.202515929E+00 1.199560190E+00
300 1.202327674E+00 1.197254243E+00 1.192814975E+00 1.188324391E+00
305 1.186171282E+00 1.178069745E+00 1.170721992E+00 1.163499809E+00
310 1.152339907E+00 1.138735904E+00 1.126311776E+00 1.114425227E+00
315 1.087676885E+00 1.066933785E+00 1.046959683E+00 1.028676955E+00
320 1.012250296E+00 1.011176828E+00 1.010350822E+00 1.009695405E+00
325 1.012650771E+00 1.011821301E+00 1.011183305E+00 1.010676116E+00
330 1.014429706E+00 1.013833246E+00 1.013366343E+00 1.012992636E+00
335 1.017963628E+00 1.017612000E+00 1.017321881E+00 1.017082780E+00
340 1.023715064E+00 1.023651692E+00 1.023568336E+00 1.023484499E+00
