T d154 d184 d214 d244
d 150 180 210 240
290 1.215577033E+00 1.212230219E+00 1.209977591E+00 1.208151466E+00
295 1.212843818E+00 1.209647720E+00 1.207214774E+00 1.205154005E+00
300 1.206698312E+00 1.202666225E+00 1.199675293E+00 1.196975291E+00
305 1.192222209E+00 1.186388795E+00 1.181966001E+00 1.178233009E+00
310 1.161538775E+00 1.152343612E+00 1.145396223E+00 1.139887491E+00
315 1.101690945E+00 1.088489993E+00 1.077576744E+00 1.069605937E+00
320 1.014010785E+00 1.012542582E+00 1.011441995E+00 1.010571356E+00
325 1.014257615E+00 1.012966771E+00 1.011967504E+00 1.011155121E+00
330 1.016072121E+00 1.014876095E+00 1.013903517E+00 1.013074448E+00
335 1.019926988E+00 1.018741952E+00 1.017715243E+00 1.016789961E+00
340 1.026467910E+00 1.025213411E+00 1.024051232E+00 1.022944471E+00
