Ew Nt
4.5093414E-1 4.3303372E+15
4.4819053E-1 4.2911804E+15
4.4544691E-1 4.3353514E+15
4.4270328E-1 4.3993269E+15
4.3995965E-1 4.4388191E+15
4.3721603E-1 4.4459483E+15
4.3447241E-1 4.4412684E+15
4.3172880E-1 4.4510620E+15
4.2898517E-1 4.4884985E+15
4.2624156E-1 4.5501430E+15
4.2349793E-1 4.6247647E+15
4.2075431E-1 4.7032064E+15
4.1801069E-1 4.7816665E+15
4.1526707E-1 4.8596538E+15
4.1252345E-1 4.9370067E+15
4.0977982E-1 5.0125630E+15
4.0703621E-1 5.0839839E+15
4.0429258E-1 5.1478202E+15
4.0154896E-1 5.1999890E+15
3.9880534E-1 5.2367111E+15
3.9606172E-1 5.2552882E+15
3.9331810E-1 5.2542230E+15
3.9057448E-1 5.2331505E+15
3.8783086E-1 5.1930019E+15
3.8508724E-1 5.1361227E+15
3.8234362E-1 5.0659134E+15
3.7959999E-1 4.9861779E+15
3.7685637E-1 4.9006755E+15
3.7411275E-1 4.8131408E+15
3.7136913E-1 4.7273864E+15
3.6862551E-1 4.6470223E+15
3.6588189E-1 4.5747081E+15
3.6313827E-1 4.5113731E+15
3.6039465E-1 4.4561842E+15
3.5765103E-1 4.4076326E+15
3.5490741E-1 4.3650832E+15
3.5216378E-1 4.3295815E+15
3.4942016E-1 4.3033917E+15
3.4667654E-1 4.2889455E+15
3.4393292E-1 4.2882111E+15
3.4118930E-1 4.3026870E+15
3.3844568E-1 4.3334153E+15
3.3570206E-1 4.3805213E+15
3.3295844E-1 4.4424529E+15
3.3021481E-1 4.5155400E+15
3.2747119E-1 4.5942017E+15
3.2472757E-1 4.6716084E+15
3.2198395E-1 4.7403116E+15
3.1924033E-1 4.7926090E+15
3.1649671E-1 4.8209165E+15
3.1375309E-1 4.8184001E+15
3.1100947E-1 4.7798912E+15
3.0826585E-1 4.7026842E+15
3.0552223E-1 4.5868897E+15
3.0277860E-1 4.4352008E+15
3.0003498E-1 4.2520896E+15
2.9729136E-1 4.0424181E+15
2.9454774E-1 3.8092454E+15
2.9180412E-1 3.5505001E+15
2.8906050E-1 3.2546920E+15
2.8631688E-1 2.8976918E+15
2.8357326E-1 2.4451974E+15
2.8082964E-1 1.8653559E+15
2.7808602E-1 1.1496123E+15
2.7534239E-1 7.4983357E+14
