f G/w
1.0000000E+6 4.7874716E-5
8.9779585E+5 5.0561799E-5
8.0603739E+5 5.3065923E-5
7.2365703E+5 5.5354862E-5
6.4969628E+5 5.7399438E-5
5.8329463E+5 5.9210997E-5
5.2367949E+5 6.0820534E-5
4.7015728E+5 6.2145092E-5
4.2210526E+5 6.3115359E-5
3.7896435E+5 6.3594171E-5
3.4023262E+5 6.3831849E-5
3.0545943E+5 6.3620810E-5
2.7424021E+5 6.3127289E-5
2.4621173E+5 6.2249452E-5
2.2104787E+5 6.1049326E-5
1.9845586E+5 5.9529206E-5
1.7817285E+5 5.7990535E-5
1.5996284E+5 5.6191903E-5
1.4361398E+5 5.4390060E-5
1.2893603E+5 5.2548600E-5
1.1575824E+5 5.0698445E-5
1.0392726E+5 4.9096255E-5
9.3305466E+4 4.7619654E-5
8.3769261E+4 4.6322416E-5
7.5207695E+4 4.5331844E-5
6.7521156E+4 4.4473881E-5
6.0620214E+4 4.3963175E-5
5.4424577E+4 4.3752997E-5
4.8862159E+4 4.4024935E-5
4.3868244E+4 4.4470908E-5
3.9384728E+4 4.5272258E-5
3.5359445E+4 4.6500225E-5
3.1745563E+4 4.8127494E-5
2.8501035E+4 5.0228114E-5
2.5588111E+4 5.2772708E-5
2.2972900E+4 5.5819757E-5
2.0624974E+4 5.8910829E-5
1.8517016E+4 6.3102916E-5
1.6624501E+4 6.7381148E-5
1.4925408E+4 7.2740339E-5
1.3399969E+4 7.8543203E-5
1.2030437E+4 8.5408097E-5
1.0800876E+4 9.2664449E-5
9.6969820E+3 1.0066303E-4
8.7059100E+3 1.0985379E-4
7.8161300E+3 1.1996152E-4
7.0172890E+3 1.3147182E-4
6.3000930E+3 1.4402287E-4
5.6561970E+3 1.5777733E-4
5.0781110E+3 1.7277451E-4
4.5591070E+3 1.8997108E-4
4.0931470E+3 2.0898647E-4
3.6748100E+3 2.2953732E-4
3.2992300E+3 2.5289949E-4
2.9620350E+3 2.7781551E-4
2.6593020E+3 3.0632686E-4
2.3875110E+3 3.3833860E-4
2.1434970E+3 3.7317411E-4
1.9244230E+3 4.1200113E-4
1.7277390E+3 4.5520944E-4
1.5511570E+3 5.0102031E-4
1.3926220E+3 5.5359898E-4
1.2502900E+3 6.0977665E-4
1.1225050E+3 6.7437037E-4
1.0077810E+3 7.4503377E-4
9.0478100E+2 8.2005953E-4
8.1230900E+2 9.0414266E-4
7.2928800E+2 9.9758920E-4
6.5475100E+2 1.0946142E-3
5.8783300E+2 1.2059077E-3
5.2775400E+2 1.3229933E-3
4.7381500E+2 1.4502735E-3
4.2539000E+2 1.5866821E-3
3.8191300E+2 1.7342573E-3
3.4288000E+2 1.8900025E-3
3.0783600E+2 2.0510905E-3
2.7637400E+2 2.2336165E-3
2.4812700E+2 2.4175718E-3
2.2276800E+2 2.6153633E-3
2.0000000E+2 2.8204454E-3
