T d154 d184 d214 d244
d 150 180 210 240
290 1.202806585E+00 1.199948734E+00 1.197196661E+00 1.195211148E+00
295 1.204369280E+00 1.201702868E+00 1.199181225E+00 1.197318694E+00
300 1.205940110E+00 1.203471969E+00 1.201222763E+00 1.198996957E+00
305 1.208092633E+00 1.205522610E+00 1.203277193E+00 1.201150944E+00
310 1.210123911E+00 1.207377630E+00 1.205016808E+00 1.202593068E+00
315 1.211352129E+00 1.208223639E+00 1.205509353E+00 1.202746444E+00
320 1.211433639E+00 1.207635246E+00 1.204342727E+00 1.200950573E+00
325 1.208202445E+00 1.203200587E+00 1.198795637E+00 1.194340684E+00
330 1.197442649E+00 1.190104835E+00 1.183582082E+00 1.177241900E+00
335 1.171510906E+00 1.159939422E+00 1.149549100E+00 1.139761027E+00
340 1.116999796E+00 1.098206436E+00 1.081652573E+00 1.066563007E+00
