N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 4.378957600E-02 4.372155500E-02 4.359610400E-02 4.360000500E-02
1.016672606E+01 4.375730000E-02 4.367185500E-02 4.352358800E-02 4.349894200E-02
1.033324570E+01 4.371054500E-02 4.360026900E-02 4.341989500E-02 4.335559500E-02
1.049996187E+01 4.364317600E-02 4.349804600E-02 4.327335300E-02 4.315533000E-02
1.066670514E+01 4.354692500E-02 4.335386900E-02 4.306969800E-02 4.288152300E-02
1.083333839E+01 4.341105000E-02 4.315405500E-02 4.279330800E-02 4.251829700E-02
1.100000000E+01 4.322254600E-02 4.288395500E-02 4.243038100E-02 4.203575500E-02
1.116672606E+01 4.296730500E-02 4.253122000E-02 4.197492600E-02 4.148104400E-02
1.133324570E+01 4.263325700E-02 4.209186300E-02 4.143713000E-02 4.086303800E-02
1.149996187E+01 4.221596400E-02 4.157840500E-02 4.085164100E-02 4.023077800E-02
1.166670514E+01 4.171754800E-02 4.102755000E-02 4.028042300E-02 3.968782400E-02
1.183333839E+01 4.119120200E-02 4.050211300E-02 3.980481300E-02 3.930662100E-02
1.200000000E+01 4.068815300E-02 4.008210800E-02 3.950572200E-02 3.913711000E-02
1.216672606E+01 4.028665600E-02 3.984405900E-02 3.943781000E-02 3.924320200E-02
1.233324570E+01 4.006027700E-02 3.983108700E-02 3.960863100E-02 3.955143500E-02
1.249996187E+01 4.006005300E-02 4.004729700E-02 3.997465800E-02 4.002072100E-02
1.266670514E+01 4.026095500E-02 4.043347800E-02 4.047087200E-02 4.055478100E-02
1.283333839E+01 4.061938800E-02 4.090603400E-02 4.099949500E-02 4.110062200E-02
1.300000000E+01 4.104036800E-02 4.138063900E-02 4.149362400E-02 4.160071500E-02
