N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.929230000E-03 1.740204000E-03 1.587940000E-03 1.448039000E-03 1.299726000E-03 1.008793000E-03 3.280810000E-04 1.207534000E-03 1.269196000E-03 1.528694000E-03 2.076171000E-03
1.600000000E+01 4.774940000E-03 4.691836000E-03 4.749617000E-03 4.879462000E-03 5.464739000E-03 5.928474000E-03 6.700372000E-03 7.755614000E-03 9.007370000E-03 1.031864800E-02 1.172333300E-02
1.700000000E+01 8.243179000E-03 9.141092000E-03 1.055609700E-02 1.270698400E-02 1.556666100E-02 1.888699700E-02 2.192349300E-02 2.554852300E-02 3.000090500E-02 3.422803400E-02 3.887593800E-02
1.549996187E+01 3.469890000E-03 3.247086000E-03 3.050673000E-03 3.017627000E-03 3.085695000E-03 3.222590000E-03 3.469599000E-03 3.725971000E-03 3.815907000E-03 3.398633000E-03 1.803338000E-03
1.649996187E+01 5.895105000E-03 6.150012000E-03 6.540246000E-03 7.391387000E-03 8.578094000E-03 1.000121500E-02 1.191175900E-02 1.417679000E-02 1.662665000E-02 1.952274400E-02 2.264315100E-02
1.674996808E+01 6.817477000E-03 7.343476000E-03 8.098166000E-03 9.414147000E-03 1.116488000E-02 1.357975400E-02 1.688805000E-02 1.899719400E-02 2.223354000E-02 2.599904300E-02 2.994993200E-02
1.624993176E+01 5.234320000E-03 5.301672000E-03 5.566109000E-03 5.941434000E-03 6.696666000E-03 7.726832000E-03 8.944018000E-03 1.054051900E-02 1.241856500E-02 1.439045800E-02 1.664977200E-02
1.574996808E+01 4.262045000E-03 3.967227000E-03 3.899496000E-03 3.955575000E-03 4.151726000E-03 4.444343000E-03 4.942030000E-03 5.575039000E-03 6.246995000E-03 6.917352000E-03 7.409447000E-03
1.524993176E+01 2.647571000E-03 2.397189000E-03 2.255148000E-03 2.179405000E-03 2.162819000E-03 2.155717000E-03 2.106204000E-03 2.033748000E-03 7.595200000E-04 1.280420000E-03 1.357491000E-03
