T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 6.434560000E-04 8.994580000E-04 1.204664000E-03 1.514330000E-03 1.731818000E-03 1.936941000E-03 2.231690000E-03 2.636687000E-03 3.242976000E-03
295 5.789540000E-04 8.113720000E-04 1.123332000E-03 1.399290000E-03 1.686004000E-03 1.929707000E-03 2.264954000E-03 2.720718000E-03 3.377877000E-03
300 5.259880000E-04 7.592610000E-04 1.047093000E-03 1.363338000E-03 1.684611000E-03 1.986369000E-03 2.329143000E-03 2.866460000E-03 3.697052000E-03
305 4.765160000E-04 7.284080000E-04 1.026428000E-03 1.366969000E-03 1.717168000E-03 2.069122000E-03 2.565148000E-03 3.227478000E-03 4.350065000E-03
310 4.244100000E-04 7.166800000E-04 1.038572000E-03 1.416218000E-03 1.944825000E-03 2.290285000E-03 2.916730000E-03 3.745248000E-03 5.154634000E-03
315 3.259240000E-04 7.075700000E-04 1.072007000E-03 1.494302000E-03 2.213598000E-03 2.605393000E-03 3.344536000E-03 4.460161000E-03 6.202650000E-03
320 1.010210000E-04 6.854850000E-04 1.143520000E-03 1.644243000E-03 2.353430000E-03 2.980368000E-03 3.956756000E-03 5.436624000E-03 7.428797000E-03
325 4.068080000E-04 6.219180000E-04 1.219065000E-03 1.840461000E-03 2.569752000E-03 3.495910000E-03 4.702638000E-03 6.435621000E-03 8.405289000E-03
330 4.263390000E-04 2.829710000E-04 1.241505000E-03 2.050524000E-03 2.974015000E-03 4.115336000E-03 5.525428000E-03 7.414109000E-03 1.004074700E-02
335 5.122280000E-04 4.436650000E-04 1.101144000E-03 2.266242000E-03 3.402674000E-03 4.775938000E-03 6.532652000E-03 8.783731000E-03 1.169510400E-02
340 6.952890000E-04 4.680840000E-04 5.771250000E-04 2.429913000E-03 3.875151000E-03 5.555469000E-03 7.650570000E-03 1.028073600E-02 1.361379800E-02
