N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 2.046100000E-05 1.815300000E-05 1.614000000E-05 1.440600000E-05 1.299500000E-05 1.132300000E-05 8.215000000E-06 1.602000000E-06 1.229200000E-05 1.277000000E-05 1.523100000E-05
1.600000000E+01 9.809700000E-05 9.013200000E-05 8.283900000E-05 7.510800000E-05 7.060100000E-05 6.822200000E-05 6.708800000E-05 6.953900000E-05 7.487600000E-05 8.235200000E-05 9.390000000E-05
1.700000000E+01 4.060480000E-04 3.741830000E-04 3.433940000E-04 3.062180000E-04 2.822760000E-04 2.655100000E-04 2.490390000E-04 2.477130000E-04 2.551480000E-04 2.685560000E-04 2.961960000E-04
1.549996187E+01 4.722600000E-05 4.280100000E-05 3.831100000E-05 3.530300000E-05 3.323500000E-05 3.190000000E-05 3.213200000E-05 3.349700000E-05 3.567000000E-05 3.796400000E-05 3.773400000E-05
1.649996187E+01 2.019490000E-04 1.853260000E-04 1.658550000E-04 1.525690000E-04 1.422050000E-04 1.326590000E-04 1.305880000E-04 1.329510000E-04 1.382920000E-04 1.512800000E-04 1.700410000E-04
1.674996808E+01 2.896830000E-04 2.665890000E-04 2.383890000E-04 2.187150000E-04 2.025180000E-04 1.870200000E-04 1.837580000E-04 1.845550000E-04 1.874320000E-04 2.027530000E-04 2.255780000E-04
1.624993176E+01 1.392380000E-04 1.279380000E-04 1.175300000E-04 1.060880000E-04 9.942000000E-05 9.638500000E-05 9.332300000E-05 9.625600000E-05 1.029280000E-04 1.120740000E-04 1.270590000E-04
1.574996808E+01 6.970600000E-05 6.256300000E-05 5.718800000E-05 5.271100000E-05 4.960400000E-05 4.728100000E-05 4.739800000E-05 4.939500000E-05 5.287500000E-05 5.897300000E-05 6.754200000E-05
1.524993176E+01 3.116400000E-05 2.764700000E-05 2.500600000E-05 2.295100000E-05 2.155400000E-05 2.063100000E-05 2.037700000E-05 1.982000000E-05 1.734900000E-05 9.616000000E-06 -5.474000000E-06
