T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
315 001_315 36.807 5.759440E-1 3.656800E+1 8.150510E+1 1.716590E+1 4.950740E-1 3.467339E+1 1.000000E+2 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 5.623E+16
315 002_315 36.807 5.754980E-1 3.639057E+1 8.146220E+1 1.706040E+1 4.946030E-1 3.449307E+1 1.000000E+2 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 5.623E+16
315 003_315 36.807 5.749010E-1 3.615442E+1 8.144830E+1 1.692920E+1 4.939370E-1 3.427397E+1 1.000000E+2 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 5.623E+16
315 004_315 36.807 5.741260E-1 3.585048E+1 8.143020E+1 1.676050E+1 4.930920E-1 3.399072E+1 1.000000E+2 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 5.623E+16
315 005_315 36.807 5.731550E-1 3.547437E+1 8.140740E+1 1.655200E+1 4.920600E-1 3.363823E+1 1.000000E+2 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 5.623E+16
315 006_315 36.807 5.719790E-1 3.502828E+1 8.137960E+1 1.630480E+1 4.908530E-1 3.321722E+1 1.000000E+2 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 5.623E+16
315 007_315 36.807 5.705950E-1 3.452028E+1 8.134630E+1 1.602290E+1 4.894920E-1 3.273366E+1 1.000000E+2 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 5.623E+16
315 008_315 36.807 5.689510E-1 3.396089E+1 8.131440E+1 1.571160E+1 4.880060E-1 3.219559E+1 1.000000E+2 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 5.623E+16
315 009_315 36.807 5.670680E-1 3.335872E+1 8.127850E+1 1.537520E+1 4.864180E-1 3.160898E+1 1.000000E+2 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 5.623E+16
315 010_315 36.807 5.649700E-1 3.271811E+1 8.119670E+1 1.500900E+1 4.846300E-1 3.097007E+1 1.000000E+2 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 5.623E+16
315 011_315 36.807 5.626410E-1 3.203960E+1 8.113700E+1 1.462640E+1 4.820860E-1 3.033982E+1 1.000000E+2 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 5.623E+16
315 012_315 36.807 5.600590E-1 3.132197E+1 8.107030E+1 1.422150E+1 4.794880E-1 2.965971E+1 1.000000E+2 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 3.800E-4 5.623E+16
315 013_315 36.807 5.570750E-1 3.056376E+1 8.101200E+1 1.379330E+1 4.768770E-1 2.892432E+1 1.000000E+2 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 3.800E-4 5.623E+16
315 014_315 36.807 5.538450E-1 2.976398E+1 8.089700E+1 1.333560E+1 4.739710E-1 2.813581E+1 1.000000E+2 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 3.800E-4 5.623E+16
315 015_315 36.807 5.503590E-1 2.892233E+1 8.080090E+1 1.286160E+1 4.703010E-1 2.734762E+1 1.000000E+2 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 3.800E-4 5.623E+16
315 016_315 36.807 5.464430E-1 2.803929E+1 8.071580E+1 1.236720E+1 4.668100E-1 2.649294E+1 1.000000E+2 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 3.800E-4 5.623E+16
315 017_315 36.807 5.423000E-1 2.711624E+1 8.056550E+1 1.184730E+1 4.628700E-1 2.559523E+1 1.000000E+2 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 3.800E-4 5.623E+16
315 018_315 36.807 5.378200E-1 2.615554E+1 8.045050E+1 1.131690E+1 4.584800E-1 2.468361E+1 1.000000E+2 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 3.800E-4 5.623E+16
315 019_315 36.807 5.330530E-1 2.516059E+1 8.028370E+1 1.076760E+1 4.543060E-1 2.370119E+1 1.000000E+2 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 3.800E-4 5.623E+16
315 020_315 36.807 5.280110E-1 2.413580E+1 8.014010E+1 1.021300E+1 4.491600E-1 2.273804E+1 1.000000E+2 1.468000E+13 1.468000E+13 1.468000E+13 1.468000E+13 3.800E-4 5.623E+16
315 021_315 36.807 5.226980E-1 2.308659E+1 7.994820E+1 9.647600E+0 4.445270E-1 2.170309E+1 1.000000E+2 2.154000E+13 2.154000E+13 2.154000E+13 2.154000E+13 3.800E-4 5.623E+16
315 022_315 36.807 5.171240E-1 2.201927E+1 7.978030E+1 9.084300E+0 4.388670E-1 2.069951E+1 1.000000E+2 3.162000E+13 3.162000E+13 3.162000E+13 3.162000E+13 3.800E-4 5.623E+16
315 023_315 36.807 5.113640E-1 2.094095E+1 7.955180E+1 8.518800E+0 4.336400E-1 1.964480E+1 1.000000E+2 4.642000E+13 4.642000E+13 4.642000E+13 4.642000E+13 3.800E-4 5.623E+16
315 024_315 36.807 5.053100E-1 1.985936E+1 7.936120E+1 7.964000E+0 4.277460E-1 1.861855E+1 1.000000E+2 6.813000E+13 6.813000E+13 6.813000E+13 6.813000E+13 3.800E-4 5.623E+16
315 025_315 36.807 4.991470E-1 1.878266E+1 7.909530E+1 7.415400E+0 4.218730E-1 1.757741E+1 1.000000E+2 1.000000E+14 1.000000E+14 1.000000E+14 1.000000E+14 3.800E-4 5.623E+16
