N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 6.778620000E-04 4.715040000E-04 3.264120000E-04 2.253990000E-04 1.555660000E-04 1.075370000E-04 7.463800000E-05 5.219000000E-05 3.694100000E-05 -4.734100000E-05 -2.729700000E-05 -1.345700000E-05 -4.543000000E-06 5.300000001E-07 2.932000000E-06 3.770000000E-06 3.833000000E-06 3.590000000E-06 3.261000000E-06
1.600000000E+01 1.020503800E-02 7.230636000E-03 5.083968000E-03 3.551148000E-03 2.467961000E-03 1.709614000E-03 1.182932000E-03 8.195960000E-04 5.704450000E-04 4.005650000E-04 2.853640000E-04 2.076030000E-04 1.552450000E-04 1.198470000E-04 9.558100000E-05 7.846200000E-05 6.586600000E-05 5.613100000E-05 4.823000000E-05
1.700000000E+01 5.827981600E-02 4.543787600E-02 3.553670100E-02 2.787767400E-02 2.187298600E-02 1.709552900E-02 1.326802000E-02 1.021766000E-02 7.824448000E-03 5.984643000E-03 4.596226000E-03 3.560303000E-03 2.788270000E-03 2.207672000E-03 1.763966000E-03 1.418620000E-03 1.145320000E-03 9.261660000E-04 7.487770000E-04
1.549996187E+01 3.249530000E-03 2.234312000E-03 1.532495000E-03 1.049443000E-03 7.181050000E-04 4.914800000E-04 3.368900000E-04 2.317450000E-04 1.604580000E-04 1.122780000E-04 7.977400000E-05 5.780300000E-05 4.284800000E-05 3.256800000E-05 2.543100000E-05 2.041500000E-05 1.681700000E-05 1.416500000E-05 1.212600000E-05
1.649996187E+01 2.584050800E-02 1.925500500E-02 1.425870400E-02 1.047310900E-02 7.622175000E-03 5.499793000E-03 3.943652000E-03 2.821139000E-03 2.023782000E-03 1.464825000E-03 1.076902000E-03 8.090640000E-04 6.236370000E-04 4.934580000E-04 3.995610000E-04 3.292850000E-04 2.745390000E-04 2.303380000E-04 1.936600000E-04
1.674996808E+01 3.949112100E-02 3.014693700E-02 2.298350600E-02 1.746055500E-02 1.317863500E-02 9.862069000E-03 7.318216000E-03 5.399311000E-03 3.979914000E-03 2.949280000E-03 2.211450000E-03 1.686755000E-03 1.312311000E-03 1.040944000E-03 8.392030000E-04 6.845910000E-04 5.625880000E-04 4.639910000E-04 3.829170000E-04
1.624993176E+01 1.643986300E-02 1.192882100E-02 8.581574000E-03 6.119877000E-03 4.330297000E-03 3.045862000E-03 2.135470000E-03 1.497422000E-03 1.054653000E-03 7.500320000E-04 5.419640000E-04 4.005540000E-04 3.044820000E-04 2.386340000E-04 1.925090000E-04 1.590230000E-04 1.335940000E-04 1.133780000E-04 9.666900000E-05
1.574996808E+01 6.126695000E-03 4.264308000E-03 2.952705000E-03 2.036462000E-03 1.400777000E-03 9.621660000E-04 6.609120000E-04 4.548320000E-04 3.144050000E-04 2.191010000E-04 1.546600000E-04 1.112590000E-04 8.205700000E-05 6.236800000E-05 4.896800000E-05 3.968100000E-05 3.301800000E-05 2.803200000E-05 2.410500000E-05
1.524993176E+01 7.493670000E-04 5.052690000E-04 3.425160000E-04 2.335120000E-04 1.603310000E-04 1.111890000E-04 7.825300000E-05 5.632000000E-05 4.182400000E-05 3.229300000E-05 2.590900000E-05 2.138900000E-05 1.785200000E-05 1.488800000E-05 1.236400000E-05 1.026900000E-05 8.594000000E-06 7.271000000E-06 6.234000000E-06
