X Y Yfit
1.5910000E-1 1.0000000E-7 1.1491892E-7
1.7900000E-1 1.7550000E-7 1.7549993E-7
1.9910000E-1 2.9110000E-7 2.8806461E-7
2.1910000E-1 5.0580000E-7 5.0050443E-7
2.3910000E-1 9.0970000E-7 9.0969973E-7
2.5900000E-1 1.6810000E-6 1.7000217E-6
2.7880000E-1 3.1960000E-6 3.2298447E-6
2.9880000E-1 6.1780000E-6 6.2532678E-6
3.1860000E-1 1.2000000E-5 1.2117314E-5
3.3870000E-1 2.3820000E-5 2.3820005E-5
3.5880000E-1 4.7080000E-5 4.6905538E-5
3.7890000E-1 9.2740000E-5 9.2242571E-5
3.9880000E-1 1.7000000E-4 1.7912894E-4
4.1880000E-1 3.4820000E-4 3.4431072E-4
4.3890000E-1 6.4920000E-4 6.4689673E-4
4.5890000E-1 1.1621000E-3 1.1611819E-3
4.7880000E-1 1.9600000E-3 1.9599993E-3
4.9890000E-1 3.0940000E-3 3.1026801E-3
5.1880000E-1 4.5680000E-3 4.5639936E-3
5.3890000E-1 6.3340000E-3 6.3351234E-3
5.5890000E-1 8.3330000E-3 8.3407403E-3
5.7890000E-1 1.0521000E-2 1.0540357E-2
5.9850000E-1 1.2960000E-2 1.2845280E-2
6.1860000E-1 1.5380000E-2 1.5331087E-2
6.3850000E-1 1.7890000E-2 1.7890004E-2
6.5830000E-1 2.0420000E-2 2.0514494E-2
