N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+15 335 1.500E-4 1.003321750E+00 1.004307260E+00
1.468000E+10 3.162E+15 335 1.500E-4 1.003567275E+00 1.004307624E+00
2.154000E+10 3.162E+15 335 1.500E-4 1.003765593E+00 1.004308173E+00
3.162000E+10 3.162E+15 335 1.500E-4 1.003918966E+00 1.004309006E+00
4.642000E+10 3.162E+15 335 1.500E-4 1.004033882E+00 1.004310290E+00
6.813000E+10 3.162E+15 335 1.500E-4 1.004118367E+00 1.004312305E+00
1.000000E+11 3.162E+15 335 1.500E-4 1.004180321E+00 1.004315533E+00
1.468000E+11 3.162E+15 335 1.500E-4 1.004226871E+00 1.004320832E+00
2.154000E+11 3.162E+15 335 1.500E-4 1.004264481E+00 1.004329749E+00
3.162000E+11 3.162E+15 335 1.500E-4 1.004299632E+00 1.004345085E+00
4.642000E+11 3.162E+15 335 1.500E-4 1.004340022E+00 1.004371866E+00
6.813000E+11 3.162E+15 335 1.500E-4 1.004396294E+00 1.004418841E+00
1.000000E+12 3.162E+15 335 1.500E-4 1.004484237E+00 1.004500468E+00
1.468000E+12 3.162E+15 335 1.500E-4 1.004626884E+00 1.004638857E+00
2.154000E+12 3.162E+15 335 1.500E-4 1.007912403E+00 1.007906409E+00
3.162000E+12 3.162E+15 335 1.500E-4 1.027459141E+00 1.027470093E+00
4.642000E+12 3.162E+15 335 1.500E-4 1.044183335E+00 1.044202991E+00
6.813000E+12 3.162E+15 335 1.500E-4 1.057323915E+00 1.057346666E+00
1.000000E+13 3.162E+15 335 1.500E-4 1.067205619E+00 1.067228126E+00
