X Y Yfit
1.0000000E-2 4.3249346E-12 2.4656778E-12
2.0000000E-2 1.0127150E-11 5.6113965E-12
3.0000000E-2 1.7940734E-11 9.6247136E-12
4.0000000E-2 2.8484986E-11 1.4744915E-11
5.0000000E-2 4.2737227E-11 2.1277283E-11
6.0000000E-2 6.2021596E-11 2.9611297E-11
7.0000000E-2 8.8141613E-11 4.0243855E-11
8.0000000E-2 1.2354062E-10 5.3808904E-11
9.0000000E-2 1.7155126E-10 7.1115233E-11
1.0000000E-1 2.3670637E-10 9.3194697E-11
1.1000000E-1 3.2520627E-10 1.2136374E-10
1.2000000E-1 4.4554497E-10 1.5730189E-10
1.3000000E-1 6.0938558E-10 2.0315188E-10
1.4000000E-1 8.3274935E-10 2.6164743E-10
1.5000000E-1 1.1378740E-9 3.3627622E-10
1.6000000E-1 1.5554216E-9 4.3148785E-10
1.7000000E-1 2.1279643E-9 5.5295912E-10
1.8000000E-1 2.9146728E-9 7.0793252E-10
1.9000000E-1 3.9979277E-9 9.0564803E-10
2.0000000E-1 5.4925937E-9 1.1578940E-9
2.1000000E-1 7.5590157E-9 1.4797102E-9
2.2000000E-1 1.0421241E-8 1.8902843E-9
2.3000000E-1 1.4392657E-8 2.4140958E-9
2.4000000E-1 1.9911874E-8 3.0823760E-9
2.5000000E-1 2.7593169E-8 3.9349699E-9
2.6000000E-1 3.8297294E-8 5.0227116E-9
2.7000000E-1 5.3230878E-8 6.4104556E-9
2.8000000E-1 7.4086134E-8 8.1809434E-9
2.9000000E-1 1.0323700E-7 1.0439737E-8
3.0000000E-1 1.4401474E-7 1.3321512E-8
3.1000000E-1 2.0109513E-7 1.6998089E-8
3.2000000E-1 2.8104246E-7 2.1688677E-8
3.3000000E-1 3.9307389E-7 2.7672942E-8
3.4000000E-1 5.5013351E-7 3.5307685E-8
3.5000000E-1 7.7040137E-7 4.5048112E-8
3.6000000E-1 1.0794143E-6 5.7474976E-8
3.7000000E-1 1.5130448E-6 7.3329206E-8
3.8000000E-1 2.1216894E-6 9.3556078E-8
3.9000000E-1 2.9761392E-6 1.1936158E-7
4.0000000E-1 4.1758485E-6 1.5228431E-7
4.1000000E-1 5.8605193E-6 1.9428723E-7
4.2000000E-1 8.2263685E-6 2.4787467E-7
4.3000000E-1 1.1548936E-5 3.1624169E-7
4.4000000E-1 1.6214058E-5 4.0346452E-7
4.5000000E-1 2.2767469E-5 5.1474367E-7
