X Y Yfit
1.0000000E-2 4.3249346E-12 4.4063992E-12
2.0000000E-2 1.0127150E-11 1.0282876E-11
3.0000000E-2 1.7940734E-11 1.8138056E-11
4.0000000E-2 2.8484986E-11 2.8662675E-11
5.0000000E-2 4.2737227E-11 4.2796772E-11
6.0000000E-2 6.2021596E-11 6.1822306E-11
7.0000000E-2 8.8141613E-11 8.7491002E-11
8.0000000E-2 1.2354062E-10 1.2220108E-10
9.0000000E-2 1.7155126E-10 1.6924185E-10
1.0000000E-1 2.3670637E-10 2.3313276E-10
1.1000000E-1 3.2520627E-10 3.2009370E-10
1.2000000E-1 4.4554497E-10 4.3869839E-10
1.3000000E-1 6.0938558E-10 6.0078275E-10
1.4000000E-1 8.3274935E-10 8.2270911E-10
1.5000000E-1 1.1378740E-9 1.1271271E-9
1.6000000E-1 1.5554216E-9 1.5454285E-9
1.7000000E-1 2.1279643E-9 2.1211716E-9
1.8000000E-1 2.9146728E-9 2.9148623E-9
1.9000000E-1 3.9979277E-9 4.0106319E-9
2.0000000E-1 5.4925937E-9 5.5255717E-9
2.1000000E-1 7.5590157E-9 7.6227865E-9
2.2000000E-1 1.0421241E-8 1.0529659E-8
2.3000000E-1 1.4392657E-8 1.4563413E-8
2.4000000E-1 1.9911874E-8 2.0166918E-8
2.5000000E-1 2.7593169E-8 2.7958840E-8
2.6000000E-1 3.8297294E-8 3.8803922E-8
2.7000000E-1 5.3230878E-8 5.3911511E-8
2.8000000E-1 7.4086134E-8 7.4973707E-8
2.9000000E-1 1.0323700E-7 1.0435913E-7
3.0000000E-1 1.4401474E-7 1.4538477E-7
3.1000000E-1 2.0109513E-7 2.0269744E-7
3.2000000E-1 2.8104246E-7 2.8280916E-7
3.3000000E-1 3.9307389E-7 3.9484875E-7
3.4000000E-1 5.5013351E-7 5.5161697E-7
3.5000000E-1 7.7040137E-7 7.7106831E-7
3.6000000E-1 1.0794143E-6 1.0783919E-6
3.7000000E-1 1.5130448E-6 1.5089345E-6
3.8000000E-1 2.1216894E-6 2.1123064E-6
3.9000000E-1 2.9761392E-6 2.9581497E-6
4.0000000E-1 4.1758485E-6 4.1442436E-6
4.1000000E-1 5.8605193E-6 5.8078925E-6
4.2000000E-1 8.2263685E-6 8.1419304E-6
4.3000000E-1 1.1548936E-5 1.1417212E-5
4.4000000E-1 1.6214058E-5 1.6014223E-5
4.5000000E-1 2.2767469E-5 2.2467510E-5
