X Y Yfit
1.0000000E-2 4.3249346E-12 1.9302178E-12
2.0000000E-2 1.0127150E-11 4.6448020E-12
3.0000000E-2 1.7940734E-11 8.4624890E-12
4.0000000E-2 2.8484986E-11 1.3831538E-11
5.0000000E-2 4.2737227E-11 2.1382362E-11
6.0000000E-2 6.2021596E-11 3.2001551E-11
7.0000000E-2 8.8141613E-11 4.6935971E-11
8.0000000E-2 1.2354062E-10 6.7939167E-11
9.0000000E-2 1.7155126E-10 9.7477255E-11
1.0000000E-1 2.3670637E-10 1.3901849E-10
1.1000000E-1 3.2520627E-10 1.9744049E-10
1.2000000E-1 4.4554497E-10 2.7960294E-10
1.3000000E-1 6.0938558E-10 3.9515307E-10
1.4000000E-1 8.3274935E-10 5.5765834E-10
1.5000000E-1 1.1378740E-9 7.8619951E-10
1.6000000E-1 1.5554216E-9 1.1076110E-9
1.7000000E-1 2.1279643E-9 1.5596319E-9
1.8000000E-1 2.9146728E-9 2.1953367E-9
1.9000000E-1 3.9979277E-9 3.0893675E-9
2.0000000E-1 5.4925937E-9 4.3466981E-9
2.1000000E-1 7.5590157E-9 6.1149597E-9
2.2000000E-1 1.0421241E-8 8.6017749E-9
2.3000000E-1 1.4392657E-8 1.2099136E-8
2.4000000E-1 1.9911874E-8 1.7017691E-8
2.5000000E-1 2.7593169E-8 2.3934959E-8
2.6000000E-1 3.8297294E-8 3.3663138E-8
2.7000000E-1 5.3230878E-8 4.7344476E-8
2.8000000E-1 7.4086134E-8 6.6585384E-8
2.9000000E-1 1.0323700E-7 9.3645060E-8
3.0000000E-1 1.4401474E-7 1.3170075E-7
3.1000000E-1 2.0109513E-7 1.8522081E-7
3.2000000E-1 2.8104246E-7 2.6048937E-7
3.3000000E-1 3.9307389E-7 3.6634419E-7
3.4000000E-1 5.5013351E-7 5.1521435E-7
3.5000000E-1 7.7040137E-7 7.2457962E-7
3.6000000E-1 1.0794143E-6 1.0190229E-6
3.7000000E-1 1.5130448E-6 1.4331166E-6
3.8000000E-1 2.1216894E-6 2.0154822E-6
3.9000000E-1 2.9761392E-6 2.8344988E-6
4.0000000E-1 4.1758485E-6 3.9863323E-6
4.1000000E-1 5.8605193E-6 5.6062267E-6
4.2000000E-1 8.2263685E-6 7.8843840E-6
4.3000000E-1 1.1548936E-5 1.1088297E-5
4.4000000E-1 1.6214058E-5 1.5594158E-5
4.5000000E-1 2.2767469E-5 2.1931027E-5
