Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.288584089E+00 1.226214396E+00 6.236969300E-02 1.232505235E+00 1.183182970E+00 4.932226500E-02 5.607885400E-02 4.303142600E-02
1.468000E+10 1.288753598E+00 1.226542573E+00 6.221102500E-02 1.247867061E+00 1.195307189E+00 5.255987200E-02 4.088653700E-02 3.123538400E-02
2.154000E+10 1.288999491E+00 1.227016857E+00 6.198263400E-02 1.259700550E+00 1.204750898E+00 5.494965200E-02 2.929894100E-02 2.226595900E-02
3.162000E+10 1.289354325E+00 1.227697678E+00 6.165664700E-02 1.268639928E+00 1.212044717E+00 5.659521100E-02 2.071439700E-02 1.565296100E-02
4.642000E+10 1.289862446E+00 1.228665289E+00 6.119715700E-02 1.275372356E+00 1.217777505E+00 5.759485100E-02 1.449009000E-02 1.088778400E-02
6.813000E+10 1.290582150E+00 1.230021235E+00 6.056091500E-02 1.280532926E+00 1.222509905E+00 5.802302100E-02 1.004922400E-02 7.511330000E-03
1.000000E+11 1.291586083E+00 1.231884898E+00 5.970118500E-02 1.284666075E+00 1.226736844E+00 5.792923100E-02 6.920008000E-03 5.148054000E-03
1.468000E+11 1.292957365E+00 1.234379604E+00 5.857776100E-02 1.288220516E+00 1.230870642E+00 5.734987400E-02 4.736849000E-03 3.508962000E-03
2.154000E+11 1.294778575E+00 1.237605121E+00 5.717345400E-02 1.291552002E+00 1.235224626E+00 5.632737600E-02 3.226573000E-03 2.380495000E-03
3.162000E+11 1.297111806E+00 1.241597356E+00 5.551445000E-02 1.294922033E+00 1.239988682E+00 5.493335100E-02 2.189773000E-03 1.608674000E-03
4.642000E+11 1.299973217E+00 1.246288138E+00 5.368507900E-02 1.298489863E+00 1.245203537E+00 5.328632600E-02 1.483354000E-03 1.084601000E-03
6.813000E+11 1.303313614E+00 1.251490421E+00 5.182319300E-02 1.302307809E+00 1.250758821E+00 5.154898800E-02 1.005805000E-03 7.316000000E-04
1.000000E+12 1.307020481E+00 1.256931506E+00 5.008897500E-02 1.306334905E+00 1.256435589E+00 4.989931600E-02 6.855760000E-04 4.959170000E-04
1.468000E+12 1.310946691E+00 1.262327890E+00 4.861880100E-02 1.310474147E+00 1.261988178E+00 4.848596900E-02 4.725440000E-04 3.397120000E-04
2.154000E+12 1.314951261E+00 1.267463568E+00 4.748769300E-02 1.314619529E+00 1.267226951E+00 4.739257800E-02 3.317320000E-04 2.366170000E-04
3.162000E+12 1.318930306E+00 1.272229911E+00 4.670039500E-02 1.318691384E+00 1.272061494E+00 4.662989000E-02 2.389220000E-04 1.684170000E-04
4.642000E+12 1.322829145E+00 1.276617169E+00 4.621197600E-02 1.322651632E+00 1.276494206E+00 4.615742600E-02 1.775130000E-04 1.229630000E-04
6.813000E+12 1.326639573E+00 1.280678750E+00 4.596082300E-02 1.326503233E+00 1.280586502E+00 4.591673100E-02 1.363400000E-04 9.224800000E-05
1.000000E+13 1.330388964E+00 1.284495555E+00 4.589340900E-02 1.330280903E+00 1.284424393E+00 4.585651000E-02 1.080610000E-04 7.116200000E-05
