d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.298798233E+00 1.243212796E+00 5.558543700E-02 1.298109471E+00 1.242975072E+00 5.513439900E-02 6.887620000E-04 2.377240000E-04
150 295 1.297487820E+00 1.078068491E+00 2.194193290E-01 1.296864378E+00 1.077872719E+00 2.189916590E-01 6.234420000E-04 1.957720000E-04
150 300 1.297262474E+00 1.244912609E+00 5.234986500E-02 1.296704675E+00 1.244717896E+00 5.198677900E-02 5.577990000E-04 1.947130000E-04
150 305 1.298082372E+00 1.094920724E+00 2.031616480E-01 1.297586705E+00 1.094703385E+00 2.028833200E-01 4.956670000E-04 2.173390000E-04
150 310 1.298703742E+00 1.250157526E+00 4.854621600E-02 1.298263312E+00 1.249986253E+00 4.827705900E-02 4.404300000E-04 1.712730000E-04
150 315 1.300984273E+00 1.111625183E+00 1.893590900E-01 1.300590142E+00 1.111388809E+00 1.892013330E-01 3.941310000E-04 2.363740000E-04
150 320 1.303814222E+00 1.256396782E+00 4.741744000E-02 1.303454984E+00 1.256230961E+00 4.722402300E-02 3.592380000E-04 1.658210000E-04
150 325 1.306833649E+00 1.130106001E+00 1.767276480E-01 1.306497255E+00 1.129844795E+00 1.766524600E-01 3.363940000E-04 2.612060000E-04
150 330 1.309913038E+00 1.262621600E+00 4.729143800E-02 1.309586915E+00 1.262434672E+00 4.715224300E-02 3.261230000E-04 1.869280000E-04
150 335 1.312660352E+00 1.147610366E+00 1.650499860E-01 1.312332071E+00 1.147323167E+00 1.650089040E-01 3.282810000E-04 2.871990000E-04
150 340 1.314578633E+00 1.267786124E+00 4.679250900E-02 1.314236975E+00 1.267545684E+00 4.669129100E-02 3.416580000E-04 2.404400000E-04
180 290 1.298154472E+00 1.243392067E+00 5.476240500E-02 1.297495363E+00 1.243156383E+00 5.433898000E-02 6.591090000E-04 2.356840000E-04
180 295 1.296757491E+00 1.077946797E+00 2.188106940E-01 1.296161268E+00 1.077753169E+00 2.184080990E-01 5.962230000E-04 1.936280000E-04
