d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.279588770E+00 1.216171189E+00 6.341758100E-02 1.257639350E+00 1.210276084E+00 4.736326600E-02 2.194942000E-02 5.895105000E-03
150 295 1.280004224E+00 1.219514050E+00 6.049017400E-02 1.260344630E+00 1.213364038E+00 4.698059200E-02 1.965959400E-02 6.150012000E-03
150 300 1.281452502E+00 1.222490901E+00 5.896160100E-02 1.263523665E+00 1.215950655E+00 4.757301000E-02 1.792883700E-02 6.540246000E-03
150 305 1.283771125E+00 1.226052274E+00 5.771885100E-02 1.266916674E+00 1.218660887E+00 4.825578700E-02 1.685445100E-02 7.391387000E-03
150 310 1.285598265E+00 1.229401378E+00 5.619688700E-02 1.269110832E+00 1.220823284E+00 4.828754800E-02 1.648743300E-02 8.578094000E-03
150 315 1.288693032E+00 1.231606483E+00 5.708654900E-02 1.271819909E+00 1.221605268E+00 5.021464100E-02 1.687312300E-02 1.000121500E-02
150 320 1.291818004E+00 1.233984379E+00 5.783362500E-02 1.273790427E+00 1.222072620E+00 5.171780700E-02 1.802757700E-02 1.191175900E-02
150 325 1.294482324E+00 1.235768526E+00 5.871379800E-02 1.274573519E+00 1.221591736E+00 5.298178300E-02 1.990880500E-02 1.417679000E-02
150 330 1.296359198E+00 1.235833921E+00 6.052527700E-02 1.273884804E+00 1.219207271E+00 5.467753300E-02 2.247439400E-02 1.662665000E-02
150 335 1.296728189E+00 1.236061913E+00 6.066627600E-02 1.271129220E+00 1.216539169E+00 5.459005100E-02 2.559896900E-02 1.952274400E-02
150 340 1.294561023E+00 1.235415620E+00 5.914540300E-02 1.265532502E+00 1.212772469E+00 5.276003300E-02 2.902852100E-02 2.264315100E-02
180 290 1.275169225E+00 1.213531299E+00 6.163792600E-02 1.255745167E+00 1.208227585E+00 4.751758200E-02 1.942405800E-02 5.303714000E-03
180 295 1.275856346E+00 1.216730118E+00 5.912622800E-02 1.258374434E+00 1.211060939E+00 4.731349500E-02 1.748191200E-02 5.669179000E-03
180 300 1.277514296E+00 1.219445862E+00 5.806843400E-02 1.261404966E+00 1.213261631E+00 4.814333500E-02 1.610933000E-02 6.184231000E-03
180 305 1.279881951E+00 1.222521255E+00 5.736069600E-02 1.264495061E+00 1.215397536E+00 4.909752500E-02 1.538689000E-02 7.123719000E-03
180 310 1.282808627E+00 1.225364289E+00 5.744433800E-02 1.267429816E+00 1.216979050E+00 5.045076600E-02 1.537881100E-02 8.385239000E-03
180 315 1.285926525E+00 1.227044673E+00 5.888185200E-02 1.269814719E+00 1.217165766E+00 5.264895300E-02 1.611180600E-02 9.878907000E-03
180 320 1.289179679E+00 1.229057173E+00 6.012250600E-02 1.271583956E+00 1.217222445E+00 5.436151100E-02 1.759572300E-02 1.183472800E-02
180 325 1.291592877E+00 1.230130439E+00 6.146243800E-02 1.271816532E+00 1.216014649E+00 5.580188300E-02 1.977634500E-02 1.411579000E-02
180 330 1.292905851E+00 1.229301222E+00 6.360462900E-02 1.270313686E+00 1.212771282E+00 5.754240400E-02 2.259216500E-02 1.652994000E-02
180 335 1.292406509E+00 1.228619883E+00 6.378662600E-02 1.266533707E+00 1.209287166E+00 5.724654100E-02 2.587280200E-02 1.933271700E-02
180 340 1.288999491E+00 1.227016857E+00 6.198263400E-02 1.259700550E+00 1.204750898E+00 5.494965200E-02 2.929894100E-02 2.226595900E-02
210 290 1.271952844E+00 1.211240805E+00 6.071203900E-02 1.254411318E+00 1.206319747E+00 4.809157100E-02 1.754152600E-02 4.921058000E-03
210 295 1.273035874E+00 1.214485596E+00 5.855027800E-02 1.257152971E+00 1.209096423E+00 4.805654800E-02 1.588290300E-02 5.389173000E-03
210 300 1.275029248E+00 1.217041655E+00 5.798759300E-02 1.260218181E+00 1.211064353E+00 4.915382800E-02 1.481106700E-02 5.977302000E-03
210 305 1.277474062E+00 1.219953147E+00 5.752091500E-02 1.263074477E+00 1.212960524E+00 5.011395300E-02 1.439958500E-02 6.992623000E-03
210 310 1.280368340E+00 1.222363403E+00 5.800493700E-02 1.265671649E+00 1.214043526E+00 5.162812300E-02 1.469669100E-02 8.319877000E-03
210 315 1.283357516E+00 1.223438928E+00 5.991858800E-02 1.267642822E+00 1.213574304E+00 5.406851800E-02 1.571469400E-02 9.864624000E-03
210 320 1.286086568E+00 1.224550000E+00 6.153656800E-02 1.268651553E+00 1.212723429E+00 5.592812400E-02 1.743501500E-02 1.182657100E-02
210 325 1.288092821E+00 1.224900174E+00 6.319264700E-02 1.268267177E+00 1.210806827E+00 5.746035000E-02 1.982564400E-02 1.409334700E-02
210 330 1.288940480E+00 1.223314389E+00 6.562609100E-02 1.266153972E+00 1.206885652E+00 5.926832000E-02 2.278650800E-02 1.642873700E-02
210 335 1.287602584E+00 1.221826645E+00 6.577593900E-02 1.261467820E+00 1.202711423E+00 5.875639700E-02 2.613476400E-02 1.911522200E-02
210 340 1.283021302E+00 1.219372278E+00 6.364902400E-02 1.253498460E+00 1.197486277E+00 5.601218300E-02 2.952284200E-02 2.188600100E-02
240 290 1.269141499E+00 1.209519259E+00 5.962224000E-02 1.253020967E+00 1.204854164E+00 4.816680300E-02 1.612053200E-02 4.665095000E-03
240 295 1.270511018E+00 1.212618578E+00 5.789244000E-02 1.255823903E+00 1.207443200E+00 4.838070300E-02 1.468711500E-02 5.175378000E-03
240 300 1.272678347E+00 1.214968183E+00 5.771016400E-02 1.258811228E+00 1.209114377E+00 4.969685100E-02 1.386711900E-02 5.853806000E-03
240 305 1.275379837E+00 1.217574116E+00 5.780572100E-02 1.261666026E+00 1.210478613E+00 5.118741300E-02 1.371381100E-02 7.095503000E-03
240 310 1.278282202E+00 1.219636319E+00 5.864588300E-02 1.264023498E+00 1.211335281E+00 5.268821700E-02 1.425870400E-02 8.301038000E-03
240 315 1.281218421E+00 1.220256579E+00 6.096184200E-02 1.265710221E+00 1.210374918E+00 5.533530300E-02 1.550820000E-02 9.881661000E-03
240 320 1.283772602E+00 1.220904637E+00 6.286796500E-02 1.266328467E+00 1.209042050E+00 5.728641700E-02 1.744413500E-02 1.186258700E-02
240 325 1.285249437E+00 1.220562573E+00 6.468686400E-02 1.265243812E+00 1.206449663E+00 5.879414900E-02 2.000562500E-02 1.411291000E-02
240 330 1.285339202E+00 1.218111286E+00 6.722791600E-02 1.262246935E+00 1.201724182E+00 6.052275300E-02 2.309226700E-02 1.638710400E-02
240 335 1.283081397E+00 1.215829861E+00 6.725153600E-02 1.256621872E+00 1.196876440E+00 5.974543200E-02 2.645952500E-02 1.895342100E-02
240 340 1.277378585E+00 1.212600960E+00 6.477762500E-02 1.247621903E+00 1.191041804E+00 5.658009900E-02 2.975668200E-02 2.155915600E-02
