T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
300 001_300 38.647 4.852440E-1 3.302092E-1 7.989120E+1 2.560230E+1 4.120800E-1 3.106464E-1 5.000000E-1 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 2.800E-4 5.623E+16
300 002_300 38.647 4.846350E-1 3.259518E-1 7.987220E+1 2.523450E+1 4.114940E-1 3.066198E-1 5.000000E-1 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 2.800E-4 5.623E+16
300 003_300 38.647 4.838050E-1 3.201740E-1 7.984550E+1 2.473640E+1 4.107130E-1 3.011397E-1 5.000000E-1 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 2.800E-4 5.623E+16
300 004_300 38.647 4.826990E-1 3.125581E-1 7.980860E+1 2.408180E+1 4.096390E-1 2.939384E-1 5.000000E-1 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 2.800E-4 5.623E+16
300 005_300 38.647 4.812730E-1 3.028754E-1 7.975910E+1 2.325230E+1 4.082710E-1 2.847651E-1 5.000000E-1 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 2.800E-4 5.623E+16
300 006_300 38.647 4.794580E-1 2.910718E-1 7.970060E+1 2.224560E+1 4.065530E-1 2.735871E-1 5.000000E-1 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 2.800E-4 5.623E+16
300 007_300 38.647 4.771920E-1 2.773142E-1 7.964000E+1 2.107790E+1 4.044630E-1 2.605659E-1 5.000000E-1 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 2.800E-4 5.623E+16
300 008_300 38.647 4.745790E-1 2.619539E-1 7.955930E+1 1.978130E+1 4.020020E-1 2.460344E-1 5.000000E-1 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 2.800E-4 5.623E+16
300 009_300 38.647 4.716280E-1 2.454137E-1 7.945690E+1 1.839340E+1 3.991700E-1 2.303948E-1 5.000000E-1 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 2.800E-4 5.623E+16
300 010_300 38.647 4.682280E-1 2.280735E-1 7.935000E+1 1.694770E+1 3.959860E-1 2.139926E-1 5.000000E-1 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 2.800E-4 5.623E+16
300 011_300 38.647 4.644020E-1 2.102310E-1 7.922980E+1 1.547070E+1 3.924120E-1 1.971231E-1 5.000000E-1 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 2.800E-4 5.623E+16
300 012_300 38.647 4.602360E-1 1.921421E-1 7.907610E+1 1.398550E+1 3.884080E-1 1.800362E-1 5.000000E-1 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 2.800E-4 5.623E+16
300 013_300 38.647 4.554620E-1 1.740736E-1 7.892950E+1 1.251570E+1 3.839940E-1 1.629670E-1 5.000000E-1 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 2.800E-4 5.623E+16
300 014_300 38.647 4.503680E-1 1.563179E-1 7.873740E+1 1.108630E+1 3.791310E-1 1.462070E-1 5.000000E-1 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 2.800E-4 5.623E+16
300 015_300 38.647 4.446650E-1 1.391688E-1 7.854920E+1 9.721800E+0 3.738180E-1 1.300337E-1 5.000000E-1 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 2.800E-4 5.623E+16
300 016_300 38.647 4.386140E-1 1.228892E-1 7.832010E+1 8.443100E+0 3.680960E-1 1.146856E-1 5.000000E-1 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 2.800E-4 5.623E+16
300 017_300 38.647 4.320880E-1 1.076889E-1 7.807470E+1 7.265800E+0 3.619630E-1 1.003667E-1 5.000000E-1 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 2.800E-4 5.623E+16
300 018_300 38.647 4.251220E-1 9.371443E-2 7.781040E+1 6.200000E+0 3.554590E-1 8.721046E-2 5.000000E-1 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 2.800E-4 5.623E+16
300 019_300 38.647 4.178320E-1 8.104835E-2 7.751000E+1 5.249700E+0 3.485840E-1 7.530028E-2 5.000000E-1 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 2.800E-4 5.623E+16
300 020_300 38.647 4.102290E-1 6.971520E-2 7.717560E+1 4.414300E+0 3.413960E-1 6.465083E-2 5.000000E-1 1.468000E+13 1.468000E+13 1.468000E+13 1.468000E+13 2.800E-4 5.623E+16
300 021_300 38.647 4.022120E-1 5.969094E-2 7.682980E+1 3.689100E+0 3.339160E-1 5.524028E-2 5.000000E-1 2.154000E+13 2.154000E+13 2.154000E+13 2.154000E+13 2.800E-4 5.623E+16
300 022_300 38.647 3.939310E-1 5.091431E-2 7.644840E+1 3.066600E+0 3.261620E-1 4.701056E-2 5.000000E-1 3.162000E+13 3.162000E+13 3.162000E+13 3.162000E+13 2.800E-4 5.623E+16
300 023_300 38.647 3.854140E-1 4.329831E-2 7.602740E+1 2.537500E+0 3.181740E-1 3.987535E-2 5.000000E-1 4.642000E+13 4.642000E+13 4.642000E+13 4.642000E+13 2.800E-4 5.623E+16
300 024_300 38.647 3.766810E-1 3.674044E-2 7.556290E+1 2.091500E+0 3.099510E-1 3.373908E-2 5.000000E-1 6.813000E+13 6.813000E+13 6.813000E+13 6.813000E+13 2.800E-4 5.623E+16
300 025_300 38.647 3.677470E-1 3.113122E-2 7.504910E+1 1.718400E+0 3.015140E-1 2.849598E-2 5.000000E-1 1.000000E+14 1.000000E+14 1.000000E+14 1.000000E+14 2.800E-4 5.623E+16
