N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+15 340 1.500E-4 1.059606053E+00 1.068343070E+00
1.468000E+10 1.000E+15 340 1.500E-4 1.062009065E+00 1.068235332E+00
2.154000E+10 1.000E+15 340 1.500E-4 1.063701332E+00 1.068077855E+00
3.162000E+10 1.000E+15 340 1.500E-4 1.064803776E+00 1.067848125E+00
4.642000E+10 1.000E+15 340 1.500E-4 1.065413227E+00 1.067513942E+00
6.813000E+10 1.000E+15 340 1.500E-4 1.065589618E+00 1.067029837E+00
1.000000E+11 1.000E+15 340 1.500E-4 1.065350993E+00 1.066332796E+00
1.468000E+11 1.000E+15 340 1.500E-4 1.064672416E+00 1.065337980E+00
2.154000E+11 1.000E+15 340 1.500E-4 1.063487825E+00 1.063936206E+00
3.162000E+11 1.000E+15 340 1.500E-4 1.061697244E+00 1.061997021E+00
4.642000E+11 1.000E+15 340 1.500E-4 1.059185665E+00 1.059384144E+00
6.813000E+11 1.000E+15 340 1.500E-4 1.055863169E+00 1.055992946E+00
1.000000E+12 1.000E+15 340 1.500E-4 1.051735416E+00 1.051818966E+00
1.468000E+12 1.000E+15 340 1.500E-4 1.046998156E+00 1.047051038E+00
2.154000E+12 1.000E+15 340 1.500E-4 1.042128264E+00 1.042161293E+00
3.162000E+12 1.000E+15 340 1.500E-4 1.037876704E+00 1.037897381E+00
4.642000E+12 1.000E+15 340 1.500E-4 1.035088480E+00 1.035101914E+00
6.813000E+12 1.000E+15 340 1.500E-4 1.034287133E+00 1.034296411E+00
1.000000E+13 1.000E+15 340 1.500E-4 1.035557714E+00 1.035564819E+00
