T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
295 001_295 39.302 6.174900E-1 3.561718E+1 8.323270E+1 1.830560E+1 5.378140E-1 3.403698E+1 1.000000E+2 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 1.000E+17
295 002_295 39.302 6.170430E-1 3.534356E+1 8.322560E+1 1.815030E+1 5.374290E-1 3.377241E+1 1.000000E+2 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 1.000E+17
295 003_295 39.302 6.164710E-1 3.499850E+1 8.321610E+1 1.795430E+1 5.369430E-1 3.343807E+1 1.000000E+2 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 1.000E+17
295 004_295 39.302 6.157600E-1 3.458032E+1 8.320340E+1 1.771660E+1 5.363510E-1 3.303180E+1 1.000000E+2 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 1.000E+17
295 005_295 39.302 6.149040E-1 3.409328E+1 8.318680E+1 1.743940E+1 5.356560E-1 3.255701E+1 1.000000E+2 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 1.000E+17
295 006_295 39.302 6.138990E-1 3.354551E+1 8.313050E+1 1.711950E+1 5.347950E-1 3.201137E+1 1.000000E+2 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 1.000E+17
295 007_295 39.302 6.127400E-1 3.294537E+1 8.310340E+1 1.677600E+1 5.334690E-1 3.144706E+1 1.000000E+2 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 1.000E+17
295 008_295 39.302 6.114150E-1 3.229871E+1 8.307280E+1 1.640510E+1 5.320180E-1 3.083566E+1 1.000000E+2 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 1.000E+17
295 009_295 39.302 6.099030E-1 3.160827E+1 8.303880E+1 1.600820E+1 5.304520E-1 3.017839E+1 1.000000E+2 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 1.000E+17
295 010_295 39.302 6.080990E-1 3.087472E+1 8.301220E+1 1.558540E+1 5.287820E-1 2.947423E+1 1.000000E+2 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 1.000E+17
295 011_295 39.302 6.060900E-1 3.009795E+1 8.297670E+1 1.513670E+1 5.270240E-1 2.872105E+1 1.000000E+2 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 1.000E+17
295 012_295 39.302 6.038620E-1 2.927787E+1 8.292890E+1 1.466160E+1 5.252000E-1 2.791632E+1 1.000000E+2 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 3.800E-4 1.000E+17
295 013_295 39.302 6.013970E-1 2.841485E+1 8.283130E+1 1.415470E+1 5.224950E-1 2.709063E+1 1.000000E+2 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 3.800E-4 1.000E+17
295 014_295 39.302 5.985950E-1 2.750999E+1 8.277400E+1 1.363070E+1 5.196770E-1 2.622917E+1 1.000000E+2 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 3.800E-4 1.000E+17
295 015_295 39.302 5.954690E-1 2.656525E+1 8.271420E+1 1.308440E+1 5.168960E-1 2.531339E+1 1.000000E+2 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 3.800E-4 1.000E+17
295 016_295 39.302 5.921100E-1 2.558360E+1 8.259380E+1 1.251160E+1 5.138000E-1 2.435100E+1 1.000000E+2 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 3.800E-4 1.000E+17
295 017_295 39.302 5.884060E-1 2.456896E+1 8.250810E+1 1.192780E+1 5.099490E-1 2.339018E+1 1.000000E+2 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 3.800E-4 1.000E+17
295 018_295 39.302 5.843660E-1 2.352629E+1 8.242020E+1 1.133110E+1 5.063620E-1 2.237748E+1 1.000000E+2 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 3.800E-4 1.000E+17
295 019_295 39.302 5.801280E-1 2.246149E+1 8.226250E+1 1.071920E+1 5.021130E-1 2.134825E+1 1.000000E+2 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 3.800E-4 1.000E+17
295 020_295 39.302 5.754450E-1 2.138128E+1 8.216040E+1 1.010880E+1 4.976840E-1 2.031170E+1 1.000000E+2 1.468000E+13 1.468000E+13 1.468000E+13 1.468000E+13 3.800E-4 1.000E+17
295 021_295 39.302 5.706290E-1 2.029314E+1 8.198160E+1 9.493400E+0 4.931670E-1 1.924975E+1 1.000000E+2 2.154000E+13 2.154000E+13 2.154000E+13 2.154000E+13 3.800E-4 1.000E+17
295 022_295 39.302 5.654200E-1 1.920504E+1 8.185310E+1 8.888300E+0 4.880780E-1 1.821090E+1 1.000000E+2 3.162000E+13 3.162000E+13 3.162000E+13 3.162000E+13 3.800E-4 1.000E+17
295 023_295 39.302 5.601140E-1 1.812532E+1 8.164660E+1 8.289000E+0 4.831040E-1 1.715772E+1 1.000000E+2 4.642000E+13 4.642000E+13 4.642000E+13 4.642000E+13 3.800E-4 1.000E+17
295 024_295 39.302 5.544300E-1 1.706236E+1 8.149380E+1 7.709200E+0 4.776160E-1 1.614105E+1 1.000000E+2 6.813000E+13 6.813000E+13 6.813000E+13 6.813000E+13 3.800E-4 1.000E+17
295 025_295 39.302 5.486590E-1 1.602439E+1 8.126420E+1 7.144700E+0 4.720910E-1 1.513413E+1 1.000000E+2 1.000000E+14 1.000000E+14 1.000000E+14 1.000000E+14 3.800E-4 1.000E+17
