N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 -1.699824000E-03 -1.587494100E-02 -4.645470200E-02 -1.050380940E-01 -1.671017710E-01 -1.408775760E-01 -7.921849700E-02 9.778810000E-03 1.778139900E-02 2.819895500E-02 4.104333100E-02
1.600000000E+01 3.372744700E-02 3.266428700E-02 3.190323100E-02 3.157766700E-02 3.058040900E-02 2.873008100E-02 2.551253900E-02 1.836462200E-02 4.922276000E-03 -1.855428200E-02 -5.928158900E-02
1.700000000E+01 7.779931200E-02 7.476990200E-02 7.285312100E-02 7.278295500E-02 7.361120700E-02 7.587005800E-02 8.035148100E-02 8.538281100E-02 9.099224600E-02 9.923555500E-02 1.068165560E-01
1.549996187E+01 2.111578900E-02 1.983865800E-02 1.737290400E-02 1.154057200E-02 -1.798860000E-04 -2.252018100E-02 -6.377557200E-02 -1.322275560E-01 -1.827663290E-01 -1.524703550E-01 -8.915806400E-02
1.649996187E+01 6.051425400E-02 5.806151400E-02 5.693793000E-02 5.616796200E-02 5.615930500E-02 5.740975100E-02 5.854218700E-02 5.980792200E-02 6.182925200E-02 6.209994600E-02 6.056091500E-02
1.674996808E+01 7.040266400E-02 6.769117100E-02 6.645210400E-02 6.581049700E-02 6.626347700E-02 6.844157800E-02 7.096797900E-02 7.417906200E-02 7.901204400E-02 8.301221400E-02 8.679200500E-02
1.624993176E+01 4.628817800E-02 4.445730100E-02 4.315405500E-02 4.282666400E-02 4.251883800E-02 4.229834800E-02 4.252015000E-02 4.124053000E-02 3.812114000E-02 3.249209600E-02 2.000186400E-02
1.574996808E+01 2.669148800E-02 2.644060000E-02 2.551049400E-02 2.380943600E-02 1.990099200E-02 1.340359300E-02 5.341350000E-04 -2.401890800E-02 -6.590231500E-02 -1.345900560E-01 -1.916488580E-01
1.524993176E+01 1.281265200E-02 8.951094000E-03 -2.239120000E-04 -1.932434500E-02 -5.652083000E-02 -1.220727720E-01 -1.748081960E-01 -1.451055560E-01 -7.997335400E-02 9.005479000E-03 1.509260600E-02
