N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.778E+16 310 3.800E-4 3.755659E+1 1.799970E+1 5.858210E-1 8.181140E+1
1.468000E+10 1.778E+16 310 3.800E-4 3.745858E+1 1.793360E+1 5.852770E-1 8.180030E+1
2.154000E+10 1.778E+16 310 3.800E-4 3.732186E+1 1.784200E+1 5.845300E-1 8.178500E+1
3.162000E+10 1.778E+16 310 3.800E-4 3.713508E+1 1.771780E+1 5.835280E-1 8.176430E+1
4.642000E+10 1.778E+16 310 3.800E-4 3.688682E+1 1.755420E+1 5.822260E-1 8.173710E+1
6.813000E+10 1.778E+16 310 3.800E-4 3.656815E+1 1.734630E+1 5.805930E-1 8.170210E+1
1.000000E+11 1.778E+16 310 3.800E-4 3.617575E+1 1.709290E+1 5.785620E-1 8.166710E+1
1.468000E+11 1.778E+16 310 3.800E-4 3.571417E+1 1.679700E+1 5.762070E-1 8.162300E+1
2.154000E+11 1.778E+16 310 3.800E-4 3.519517E+1 1.645930E+1 5.736100E-1 8.152890E+1
3.162000E+11 1.778E+16 310 3.800E-4 3.463330E+1 1.610400E+1 5.708060E-1 8.146120E+1
4.642000E+11 1.778E+16 310 3.800E-4 3.404013E+1 1.573030E+1 5.677050E-1 8.139960E+1
6.813000E+11 1.778E+16 310 3.800E-4 3.342061E+1 1.533310E+1 5.644020E-1 8.128830E+1
1.000000E+12 1.778E+16 310 3.800E-4 3.277359E+1 1.492630E+1 5.609090E-1 8.119590E+1
1.468000E+12 1.778E+16 310 3.800E-4 3.209500E+1 1.450230E+1 5.570710E-1 8.111280E+1
2.154000E+12 1.778E+16 310 3.800E-4 3.138078E+1 1.405200E+1 5.530190E-1 8.097190E+1
3.162000E+12 1.778E+16 310 3.800E-4 3.062821E+1 1.358960E+1 5.487140E-1 8.086080E+1
4.642000E+12 1.778E+16 310 3.800E-4 2.983583E+1 1.310850E+1 5.441170E-1 8.074610E+1
6.813000E+12 1.778E+16 310 3.800E-4 2.900321E+1 1.260370E+1 5.393500E-1 8.057160E+1
1.000000E+13 1.778E+16 310 3.800E-4 2.813082E+1 1.208980E+1 5.342770E-1 8.044000E+1
1.468000E+13 1.778E+16 310 3.800E-4 2.722005E+1 1.155590E+1 5.290720E-1 8.024140E+1
2.154000E+13 1.778E+16 310 3.800E-4 2.627332E+1 1.101690E+1 5.236030E-1 8.008300E+1
3.162000E+13 1.778E+16 310 3.800E-4 2.529404E+1 1.046330E+1 5.179880E-1 7.986040E+1
4.642000E+13 1.778E+16 310 3.800E-4 2.428667E+1 9.905100E+0 5.121960E-1 7.962570E+1
6.813000E+13 1.778E+16 310 3.800E-4 2.325666E+1 9.349000E+0 5.062040E-1 7.941290E+1
1.000000E+14 1.778E+16 310 3.800E-4 2.221034E+1 8.789400E+0 5.001400E-1 7.912480E+1
