fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
0D21 31638 339.88 34.113 1.000000000E+00 1.063136148E+00 2.006095979E-08 7.433370999E+04 1.860268206E+00 3.044981325E-07 1.983276967E-02 
0D21 31638 339.88 34.113 1.000000000E+00 1.063136148E+00 2.006095979E-08 7.433370999E+04 1.860268206E+00 3.044981325E-07 1.983276967E-02 
0D22 31760 339.86 34.115 1.000000000E+00 1.021387243E+00 1.899645094E-08 6.914690754E+04 1.782481754E+00 2.573605685E-07 9.597256164E-03 
0D22 31760 339.86 34.115 1.000000000E+00 1.021387243E+00 1.899645094E-08 6.914690754E+04 1.782481754E+00 2.573605685E-07 9.597256164E-03 
0D23 31842 339.97 34.104 1.000000000E+00 1.037013755E+00 1.940162176E-08 7.307941162E+04 1.897281317E+00 3.096733395E-07 1.368671065E-02 
0D23 31842 339.97 34.104 1.000000000E+00 1.037013755E+00 1.940162176E-08 7.307941162E+04 1.897281317E+00 3.096733395E-07 1.368671065E-02 
0D24 31938 340.06 34.095 1.000000000E+00 1.064933383E+00 1.959491976E-08 8.436939832E+04 2.078951155E+00 4.167320475E-07 2.227116836E-02 
0D24 31938 340.06 34.095 1.000000000E+00 1.064933383E+00 1.959491976E-08 8.436939832E+04 2.078951155E+00 4.167320475E-07 2.227116836E-02 
0D25 32030 340.07 34.094 1.000000000E+00 1.019154739E+00 1.878754269E-08 7.707608007E+04 1.960774766E+00 3.401996332E-07 1.858145463E-02 
0D25 32030 340.07 34.094 1.000000000E+00 1.019154739E+00 1.878754269E-08 7.707608007E+04 1.960774766E+00 3.401996332E-07 1.858145463E-02 
0D26 32118 340.06 34.095 1.000000000E+00 1.027507088E+00 1.860259899E-08 8.528705185E+04 2.064967268E+00 4.025673864E-07 2.654625457E-02 
0D26 32118 340.06 34.095 1.000000000E+00 1.027507088E+00 1.860259899E-08 8.528705185E+04 2.064967268E+00 4.025673864E-07 2.654625457E-02 
0D27 32206 340.05 34.096 1.000000000E+00 9.487576463E-01 1.755289441E-08 7.646834346E+04 1.860107638E+00 2.961571172E-07 1.520894479E-02 
0D27 32206 340.05 34.096 1.000000000E+00 9.487576463E-01 1.755289441E-08 7.646834346E+04 1.860107638E+00 2.961571172E-07 1.520894479E-02 
0D28 32298 340.06 34.095 1.000000000E+00 9.313320816E-01 1.730481017E-08 7.573598676E+04 1.855471747E+00 2.840576024E-07 1.024571303E-01 
0D28 32298 340.06 34.095 1.000000000E+00 9.313320816E-01 1.730481017E-08 7.573598676E+04 1.855471747E+00 2.840576024E-07 1.024571303E-01 
0D29 32386 340.04 34.097 1.000000000E+00 9.803996616E-01 1.743036631E-08 8.221812753E+04 1.987463174E+00 3.517374874E-07 1.003520221E-02 
0D29 32386 340.04 34.097 1.000000000E+00 9.803996616E-01 1.743036631E-08 8.221812753E+04 1.987463174E+00 3.517374874E-07 1.003520221E-02 
0D30 32476 340.04 34.097 1.000000000E+00 9.565279628E-01 1.690278082E-08 7.660788967E+04 1.877722786E+00 2.952612654E-07 2.250182920E-02 
0D30 32476 340.04 34.097 1.000000000E+00 9.565279628E-01 1.690278082E-08 7.660788967E+04 1.877722786E+00 2.952612654E-07 2.250182920E-02 
0D31 32570 340.04 34.097 1.000000000E+00 9.445960686E-01 1.672826099E-08 7.619851801E+04 1.889214023E+00 2.909523598E-07 8.079501033E-03 
0D31 32570 340.04 34.097 1.000000000E+00 9.445960686E-01 1.672826099E-08 7.619851801E+04 1.889214023E+00 2.909523598E-07 8.079501033E-03 
0D32 32660 340.04 34.097 1.000000000E+00 9.287952963E-01 1.644098470E-08 7.599608819E+04 1.885548998E+00 2.932520419E-07 9.192196838E-03 
0D32 32660 340.04 34.097 1.000000000E+00 9.287952963E-01 1.644098470E-08 7.599608819E+04 1.885548998E+00 2.932520419E-07 9.192196838E-03 
0D33 32748 340.04 34.097 1.000000000E+00 9.121907688E-01 1.630803141E-08 7.934280017E+04 1.922252654E+00 3.140678737E-07 8.141348636E-03 
0D33 32748 340.04 34.097 1.000000000E+00 9.121907688E-01 1.630803141E-08 7.934280017E+04 1.922252654E+00 3.140678737E-07 8.141348636E-03 
0D34 32840 340.04 34.097 1.000000000E+00 9.043630149E-01 1.642834583E-08 8.606759545E+04 2.023951718E+00 3.699772561E-07 1.012222803E-02 
0D34 32840 340.04 34.097 1.000000000E+00 9.043630149E-01 1.642834583E-08 8.606759545E+04 2.023951718E+00 3.699772561E-07 1.012222803E-02 
0D35 32930 340.04 34.097 1.000000000E+00 8.885276817E-01 1.614124348E-08 8.420255973E+04 1.973047248E+00 3.430110281E-07 2.922809278E-02 
0D35 32930 340.04 34.097 1.000000000E+00 8.885276817E-01 1.614124348E-08 8.420255973E+04 1.973047248E+00 3.430110281E-07 2.922809278E-02 
0D36 33020 340.04 34.097 1.000000000E+00 8.928876440E-01 1.585171189E-08 7.973912900E+04 1.907783558E+00 3.064395287E-07 7.880167680E-03 
0D36 33020 340.04 34.097 1.000000000E+00 8.928876440E-01 1.585171189E-08 7.973912900E+04 1.907783558E+00 3.064395287E-07 7.880167680E-03 
0D37 33104 340.03 34.098 1.000000000E+00 9.213215174E-01 1.619062752E-08 8.095860480E+04 1.964693566E+00 3.294394594E-07 7.336360035E-03 
0D37 33104 340.03 34.098 1.000000000E+00 9.213215174E-01 1.619062752E-08 8.095860480E+04 1.964693566E+00 3.294394594E-07 7.336360035E-03 
0D38 33198 340.04 34.097 1.000000000E+00 9.119795812E-01 1.593475465E-08 8.429781472E+04 1.969673506E+00 3.402311038E-07 3.162460750E-02 
0D38 33198 340.04 34.097 1.000000000E+00 9.119795812E-01 1.593475465E-08 8.429781472E+04 1.969673506E+00 3.402311038E-07 3.162460750E-02 
0D39 33286 340.03 34.098 1.000000000E+00 8.854651829E-01 1.598181082E-08 8.676656366E+04 2.011386943E+00 3.652072524E-07 8.395482087E-03 
0D39 33286 340.03 34.098 1.000000000E+00 8.854651829E-01 1.598181082E-08 8.676656366E+04 2.011386943E+00 3.652072524E-07 8.395482087E-03 
0D40 33378 340.04 34.097 1.000000000E+00 8.717167536E-01 1.547879178E-08 7.831496022E+04 1.856231354E+00 2.787052901E-07 1.570691002E-02 
0D40 33378 340.04 34.097 1.000000000E+00 8.717167536E-01 1.547879178E-08 7.831496022E+04 1.856231354E+00 2.787052901E-07 1.570691002E-02 
