N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.016045700E-02 7.964221000E-03 2.427671000E-03 -9.431791000E-03 -3.243306800E-02 -7.215594500E-02 -1.303079730E-01 -9.751089400E-02 -9.805649000E-03 7.697000000E-03 1.181849400E-02
1.600000000E+01 3.173414400E-02 3.119589500E-02 3.076529700E-02 3.064489600E-02 3.027326500E-02 2.984791700E-02 2.934606100E-02 2.806456600E-02 2.567894400E-02 2.151884100E-02 1.358852300E-02
1.700000000E+01 6.889166000E-02 6.766967800E-02 6.607322500E-02 6.474716700E-02 6.302501600E-02 6.142260800E-02 6.053336100E-02 5.963820200E-02 5.867207100E-02 5.909605600E-02 5.965912800E-02
1.549996187E+01 2.263877100E-02 2.255429600E-02 2.239997000E-02 2.136812400E-02 1.920059800E-02 1.501198800E-02 6.698680000E-03 -8.467119000E-03 -3.444882400E-02 -7.607645100E-02 -1.334443340E-01
1.649996187E+01 5.538747800E-02 5.379267600E-02 5.259053300E-02 5.105252400E-02 4.970622400E-02 4.887558000E-02 4.797787700E-02 4.730978700E-02 4.711988700E-02 4.668474500E-02 4.615742600E-02
1.674996808E+01 6.347045800E-02 6.200605400E-02 6.077721300E-02 5.905873400E-02 5.744234200E-02 5.639894900E-02 5.531674900E-02 5.453913800E-02 5.446550700E-02 5.426494900E-02 5.441065000E-02
1.624993176E+01 4.284150400E-02 4.159099900E-02 4.035764000E-02 3.957914500E-02 3.875457900E-02 3.807980900E-02 3.781405600E-02 3.718752600E-02 3.640651600E-02 3.547420200E-02 3.326738500E-02
1.574996808E+01 2.631133700E-02 2.660736600E-02 2.653181100E-02 2.633184300E-02 2.538755600E-02 2.440665800E-02 2.242611900E-02 1.745332900E-02 9.213805000E-03 -7.075024000E-03 -3.187041700E-02
1.524993176E+01 1.722135500E-02 1.687199100E-02 1.532525800E-02 1.181344300E-02 4.514998000E-03 -9.457189000E-03 -3.494993400E-02 -7.660836200E-02 -1.354295280E-01 -1.081908840E-01 -2.232027900E-02
