T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.078414300E-02 1.781828700E-02 2.349909300E-02 2.559818100E-02 3.165097100E-02 4.285889000E-02 5.572696000E-02 6.420250400E-02 6.785791400E-02
295 8.601598000E-03 1.752127000E-02 2.347560300E-02 2.593954400E-02 3.117959100E-02 4.161713500E-02 5.406692000E-02 6.265155700E-02 6.666001400E-02
300 3.059241000E-03 1.601922900E-02 2.333784800E-02 2.590955100E-02 3.076236900E-02 4.039700800E-02 5.289549800E-02 6.149047900E-02 6.502723200E-02
305 -8.759141000E-03 1.246819400E-02 2.229102600E-02 2.569875800E-02 3.023081200E-02 3.969875000E-02 5.116220400E-02 5.975707400E-02 6.369780300E-02
310 -3.172987400E-02 5.163494000E-03 2.010449700E-02 2.515932100E-02 2.985293500E-02 3.886754000E-02 4.977074400E-02 5.812389100E-02 6.186987200E-02
315 -7.127892700E-02 -8.715541000E-03 1.579557600E-02 2.416016000E-02 2.941619300E-02 3.814530400E-02 4.895437400E-02 5.711324800E-02 6.026825900E-02
320 -1.294398120E-01 -3.414778900E-02 7.532706000E-03 2.178213500E-02 2.900867600E-02 3.775962700E-02 4.808439000E-02 5.595670300E-02 5.932021000E-02
325 -9.550528500E-02 -7.559671300E-02 -7.533141000E-03 1.722702500E-02 2.776137900E-02 3.718892600E-02 4.744756700E-02 5.517922600E-02 5.845771100E-02
330 -7.923110000E-03 -1.338074940E-01 -3.340684100E-02 9.079900000E-03 2.419785400E-02 3.642999900E-02 4.730749600E-02 5.512035400E-02 5.807551800E-02
335 7.722120000E-03 -1.042395920E-01 -7.471663300E-02 -5.711258000E-03 2.014557200E-02 3.553519600E-02 4.688406100E-02 5.503639100E-02 5.856310100E-02
340 1.146605900E-02 -1.727800500E-02 -1.313016040E-01 -3.027303400E-02 1.238512800E-02 3.339171600E-02 4.638165200E-02 5.518338500E-02 5.916820700E-02
