N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.013900000E-05 8.677000000E-06 7.967000000E-06 7.580000000E-06
1.600000000E+01 5.326000000E-05 5.303000000E-05 5.330300000E-05 5.390500000E-05
1.700000000E+01 6.992100000E-04 6.892090000E-04 6.840740000E-04 6.840970000E-04
1.549996187E+01 2.627000000E-06 7.975000000E-06 1.211400000E-05 1.547700000E-05
1.649996187E+01 1.824490000E-04 1.788770000E-04 1.764260000E-04 1.756040000E-04
1.674996808E+01 3.517490000E-04 3.447990000E-04 3.416330000E-04 3.395690000E-04
1.624993176E+01 9.828400000E-05 9.626200000E-05 9.536000000E-05 9.525500000E-05
1.574996808E+01 2.534500000E-05 2.734400000E-05 2.930100000E-05 3.088400000E-05
1.524993176E+01 9.493000000E-06 8.749000000E-06 8.399000000E-06 8.181000000E-06
