N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 4.288040000E-03 3.636016000E-03 3.166983000E-03 2.804767000E-03
1.600000000E+01 1.125310500E-02 1.046944600E-02 9.745742000E-03 9.186703000E-03
1.700000000E+01 8.074758400E-02 8.405174400E-02 8.686174200E-02 8.963575700E-02
1.549996187E+01 1.738225000E-03 1.384451000E-03 1.149799000E-03 9.816500000E-04
1.649996187E+01 3.565330000E-02 3.615790500E-02 3.659748100E-02 3.709432100E-02
1.674996808E+01 5.480309200E-02 5.633570600E-02 5.801639500E-02 5.950130200E-02
1.624993176E+01 2.196612600E-02 2.163378600E-02 2.138324000E-02 2.119531400E-02
1.574996808E+01 1.367832000E-03 4.649880000E-04 -2.296360000E-04 -8.528910000E-04
1.524993176E+01 2.189354000E-03 1.819019000E-03 1.563084000E-03 1.369701000E-03
