N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.294900000E-05 1.779300000E-05 1.469700000E-05 1.278100000E-05
1.600000000E+01 9.568700000E-05 9.434300000E-05 9.411900000E-05 9.477900000E-05
1.700000000E+01 1.168346000E-03 1.135541000E-03 1.116448000E-03 1.109016000E-03
1.549996187E+01 -2.480200000E-05 -1.382700000E-05 -4.278000000E-06 3.579000000E-06
1.649996187E+01 3.282810000E-04 3.171360000E-04 3.093660000E-04 3.052210000E-04
1.674996808E+01 6.087000000E-04 5.875180000E-04 5.759200000E-04 5.681010000E-04
1.624993176E+01 1.816670000E-04 1.755950000E-04 1.721200000E-04 1.704080000E-04
1.574996808E+01 3.320800000E-05 3.718100000E-05 4.150300000E-05 4.498200000E-05
1.524993176E+01 1.606700000E-05 1.350700000E-05 1.205700000E-05 1.114900000E-05
