N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 7.474000000E-06 6.817000000E-06 6.530000000E-06 6.370000000E-06
1.600000000E+01 4.097400000E-05 4.098700000E-05 4.137500000E-05 4.194100000E-05
1.700000000E+01 5.615210000E-04 5.564970000E-04 5.540730000E-04 5.552040000E-04
1.549996187E+01 6.919000000E-06 1.035200000E-05 1.314500000E-05 1.557500000E-05
1.649996187E+01 1.429110000E-04 1.411750000E-04 1.399020000E-04 1.396930000E-04
1.674996808E+01 2.800370000E-04 2.763860000E-04 2.749410000E-04 2.739590000E-04
1.624993176E+01 7.564300000E-05 7.462600000E-05 7.432100000E-05 7.450300000E-05
1.574996808E+01 2.117700000E-05 2.253200000E-05 2.395000000E-05 2.516800000E-05
1.524993176E+01 7.974000000E-06 7.617000000E-06 7.470000000E-06 7.367000000E-06
