T d154 d184 d214 d244
d 150 180 210 240
290 1.222998637E+00 1.221934764E+00 1.221377519E+00 1.220652442E+00
295 1.225061883E+00 1.224071672E+00 1.223401283E+00 1.222929546E+00
300 1.227706557E+00 1.226585304E+00 1.225887537E+00 1.225486863E+00
305 1.230361752E+00 1.229064416E+00 1.228308474E+00 1.227902053E+00
310 1.233500761E+00 1.231865103E+00 1.231125416E+00 1.230549827E+00
315 1.236579833E+00 1.234638718E+00 1.233614169E+00 1.233023841E+00
320 1.238938617E+00 1.236766343E+00 1.235520614E+00 1.234714954E+00
325 1.241240105E+00 1.238781192E+00 1.237080548E+00 1.236174497E+00
330 1.243030805E+00 1.240160350E+00 1.238115728E+00 1.236785421E+00
335 1.243521465E+00 1.240147362E+00 1.237696559E+00 1.236011120E+00
340 1.243681379E+00 1.239692112E+00 1.236730099E+00 1.234358007E+00
