T d154 d184 d214 d244
d 150 180 210 240
290 1.199297288E+00 1.196442860E+00 1.193966719E+00 1.192191219E+00
295 1.198984407E+00 1.196382752E+00 1.194035194E+00 1.192050548E+00
300 1.198464805E+00 1.195906280E+00 1.193633239E+00 1.191614540E+00
305 1.196192912E+00 1.193421499E+00 1.190972407E+00 1.188758414E+00
310 1.189147360E+00 1.185555191E+00 1.182453107E+00 1.179715746E+00
315 1.169677509E+00 1.164046642E+00 1.159445862E+00 1.155520382E+00
320 1.123558957E+00 1.113720713E+00 1.105952157E+00 1.100108250E+00
325 1.032851898E+00 1.016616309E+00 1.013111350E+00 1.012141603E+00
330 1.016543230E+00 1.015009941E+00 1.013854879E+00 1.012936159E+00
335 1.019129316E+00 1.017694648E+00 1.016547245E+00 1.015587972E+00
340 1.024600729E+00 1.023131854E+00 1.021869415E+00 1.020749784E+00
