N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 3.057440000E-04 2.747890000E-04 2.492110000E-04 2.252620000E-04 2.002260000E-04 1.537450000E-04 4.849500000E-05 -1.471200000E-04 2.019400000E-04 2.414470000E-04 3.266840000E-04
1.600000000E+01 8.646310000E-04 8.357010000E-04 8.275620000E-04 8.362730000E-04 9.286930000E-04 1.029034000E-03 1.117898000E-03 1.210436000E-03 1.397434000E-03 1.597632000E-03 1.822373000E-03
1.700000000E+01 1.849184000E-03 1.830438000E-03 1.894619000E-03 2.123233000E-03 2.419917000E-03 2.811480000E-03 3.286010000E-03 3.882177000E-03 4.561221000E-03 5.361006000E-03 6.319003000E-03
1.549996187E+01 5.830130000E-04 5.423900000E-04 5.036490000E-04 4.914190000E-04 4.946670000E-04 5.078810000E-04 5.395870000E-04 5.738200000E-04 5.843150000E-04 5.206610000E-04 2.795360000E-04
1.649996187E+01 1.177313000E-03 1.166843000E-03 1.168053000E-03 1.256163000E-03 1.400428000E-03 1.580274000E-03 1.853192000E-03 2.192904000E-03 2.572560000E-03 3.047710000E-03 3.583722000E-03
1.674996808E+01 1.445250000E-03 1.436185000E-03 1.452044000E-03 1.578806000E-03 1.783174000E-03 2.071105000E-03 2.492437000E-03 2.934211000E-03 3.416345000E-03 4.068122000E-03 4.797094000E-03
1.624993176E+01 9.900910000E-04 9.730350000E-04 9.863700000E-04 1.031373000E-03 1.102481000E-03 1.240180000E-03 1.405849000E-03 1.641347000E-03 1.928331000E-03 2.237265000E-03 2.608152000E-03
1.574996808E+01 7.428610000E-04 6.836340000E-04 6.624340000E-04 6.598100000E-04 6.787470000E-04 7.109320000E-04 7.779430000E-04 8.673800000E-04 9.641440000E-04 1.065810000E-03 1.146319000E-03
1.524993176E+01 4.307670000E-04 3.879140000E-04 3.620490000E-04 3.461690000E-04 3.393340000E-04 3.338560000E-04 3.228090000E-04 2.865770000E-04 1.255640000E-04 -1.859710000E-04 2.234780000E-04
