N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 2.033100000E-04 1.867470000E-04 1.745980000E-04 1.648140000E-04 1.516070000E-04 1.144140000E-04 1.689100000E-05 1.158840000E-04 1.272420000E-04 1.607390000E-04 2.258380000E-04
1.600000000E+01 6.403340000E-04 6.444670000E-04 6.681210000E-04 7.153230000E-04 7.401060000E-04 8.389960000E-04 9.570670000E-04 1.116367000E-03 1.301880000E-03 1.490834000E-03 1.688909000E-03
1.700000000E+01 1.748467000E-03 1.760251000E-03 1.812784000E-03 1.946124000E-03 2.224464000E-03 2.624852000E-03 3.091300000E-03 3.749711000E-03 4.474299000E-03 5.248574000E-03 6.359695000E-03
1.549996187E+01 3.975570000E-04 3.772800000E-04 3.716500000E-04 3.906280000E-04 3.890920000E-04 4.186660000E-04 4.609440000E-04 4.997480000E-04 5.066320000E-04 4.241270000E-04 1.503410000E-04
1.649996187E+01 9.886790000E-04 1.005725000E-03 1.037265000E-03 1.129540000E-03 1.289507000E-03 1.486768000E-03 1.766709000E-03 2.110133000E-03 2.483108000E-03 2.940061000E-03 3.441648000E-03
1.674996808E+01 1.300419000E-03 1.319431000E-03 1.382426000E-03 1.496461000E-03 1.687841000E-03 1.956768000E-03 2.342640000E-03 2.817250000E-03 3.332922000E-03 3.960945000E-03 4.654330000E-03
1.624993176E+01 7.780300000E-04 7.812800000E-04 8.159650000E-04 8.682120000E-04 9.786880000E-04 1.130586000E-03 1.310722000E-03 1.549526000E-03 1.832625000E-03 2.127881000E-03 2.469422000E-03
1.574996808E+01 5.228670000E-04 5.026930000E-04 5.180220000E-04 5.500190000E-04 5.883790000E-04 6.416840000E-04 6.808250000E-04 7.773480000E-04 8.762690000E-04 9.653100000E-04 9.839380000E-04
1.524993176E+01 2.903030000E-04 2.686110000E-04 2.567810000E-04 2.565700000E-04 2.634620000E-04 2.709760000E-04 2.667690000E-04 2.139850000E-04 5.266800000E-05 1.286040000E-04 1.419040000E-04
