N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.738850000E-04 1.615190000E-04 1.543200000E-04 1.484470000E-04 1.382890000E-04 1.028370000E-04 6.336000000E-06 9.503400000E-05 1.066090000E-04 1.372230000E-04 1.955770000E-04
1.600000000E+01 5.767220000E-04 5.812310000E-04 6.133780000E-04 6.712520000E-04 7.741160000E-04 8.680980000E-04 9.287610000E-04 1.088051000E-03 1.272367000E-03 1.457637000E-03 1.646892000E-03
1.700000000E+01 1.726808000E-03 1.736624000E-03 2.574846000E-03 2.860338000E-03 3.554051000E-03 2.570056000E-03 3.076469000E-03 3.709954000E-03 4.449415000E-03 5.215950000E-03 6.114969000E-03
1.549996187E+01 3.466680000E-04 3.316760000E-04 3.251390000E-04 3.340200000E-04 3.608020000E-04 3.937680000E-04 4.380910000E-04 4.776600000E-04 4.806500000E-04 3.891940000E-04 1.045750000E-04
1.649996187E+01 9.402900000E-04 9.523130000E-04 9.864240000E-04 1.114679000E-03 1.259586000E-03 1.460941000E-03 1.743487000E-03 2.086570000E-03 2.456976000E-03 2.902937000E-03 3.389898000E-03
1.674996808E+01 1.263238000E-03 1.301855000E-03 1.339972000E-03 1.502598000E-03 1.713759000E-03 1.962362000E-03 2.319664000E-03 2.788735000E-03 3.292877000E-03 3.913101000E-03 4.588845000E-03
1.624993176E+01 7.209960000E-04 7.306060000E-04 7.818310000E-04 8.303660000E-04 9.448990000E-04 1.101479000E-03 1.284696000E-03 1.525799000E-03 1.803552000E-03 2.094937000E-03 2.422712000E-03
1.574996808E+01 4.625120000E-04 4.439940000E-04 4.543860000E-04 4.844910000E-04 5.479590000E-04 6.113730000E-04 6.844720000E-04 7.719510000E-04 8.466400000E-04 9.302040000E-04 9.386290000E-04
1.524993176E+01 2.491220000E-04 2.326050000E-04 2.284500000E-04 2.327990000E-04 2.434470000E-04 2.534670000E-04 2.499070000E-04 1.950260000E-04 3.037700000E-05 1.060530000E-04 1.193420000E-04
