Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 7.519506E-1 2.551750E+1 4.419680E-1 7.678190E+1 7.542763E-1 2.573890E+1 4.418640E-1 7.722750E+1 3.0833529E-01 8.6017662E-01 -2.3536654E-02 5.7699654E-01
1.468000E+10 7.497539E-1 2.529060E+1 4.405760E-1 7.656330E+1 7.530773E-1 2.559910E+1 4.405350E-1 7.716220E+1 4.4130928E-01 1.2051205E+00 -9.3068655E-03 7.7615724E-01
2.154000E+10 7.466050E-1 2.498160E+1 4.384960E-1 7.630700E+1 7.513409E-1 2.540460E+1 4.386410E-1 7.708420E+1 6.3032639E-01 1.6650528E+00 3.3056645E-02 1.0082481E+00
3.162000E+10 7.421381E-1 2.457190E+1 4.355230E-1 7.602270E+1 7.488412E-1 2.513920E+1 4.360900E-1 7.698150E+1 8.9512970E-01 2.2566351E+00 1.3001903E-01 1.2454940E+00
4.642000E+10 7.358937E-1 2.404560E+1 4.314230E-1 7.573850E+1 7.452736E-1 2.478580E+1 4.328060E-1 7.684120E+1 1.2585848E+00 2.9863874E+00 3.1954271E-01 1.4350375E+00
6.813000E+10 7.273386E-1 2.339090E+1 4.258890E-1 7.551170E+1 7.402435E-1 2.432810E+1 4.286460E-1 7.667150E+1 1.7433318E+00 3.8523354E+00 6.4318809E-01 1.5126872E+00
1.000000E+11 7.159289E-1 2.260620E+1 4.190690E-1 7.534800E+1 7.332701E-1 2.375310E+1 4.235640E-1 7.647810E+1 2.3649130E+00 4.8284224E+00 1.0612328E+00 1.4776779E+00
1.468000E+11 7.012267E-1 2.169840E+1 4.113130E-1 7.523130E+1 7.238205E-1 2.305410E+1 4.176990E-1 7.625260E+1 3.1214645E+00 5.8805158E+00 1.5288521E+00 1.3393642E+00
2.154000E+11 6.830508E-1 2.068690E+1 4.031980E-1 7.511470E+1 7.113911E-1 2.223230E+1 4.112180E-1 7.599840E+1 3.9837861E+00 6.9511477E+00 1.9503037E+00 1.1627876E+00
3.162000E+11 6.615874E-1 1.959880E+1 3.952060E-1 7.495830E+1 6.956353E-1 2.129840E+1 4.042620E-1 7.573600E+1 4.8945043E+00 7.9799422E+00 2.2401314E+00 1.0268564E+00
4.642000E+11 6.373562E-1 1.846530E+1 3.875840E-1 7.474960E+1 6.765009E-1 2.027260E+1 3.971810E-1 7.544890E+1 5.7863485E+00 8.9149887E+00 2.4162787E+00 9.2685248E-01
6.813000E+11 6.109952E-1 1.731230E+1 3.803640E-1 7.449370E+1 6.542908E-1 1.918250E+1 3.901780E-1 7.514000E+1 6.6171800E+00 9.7495113E+00 2.5152623E+00 8.6012776E-01
1.000000E+12 5.829785E-1 1.615350E+1 3.733230E-1 7.422160E+1 6.295658E-1 1.805600E+1 3.832100E-1 7.484180E+1 7.3999096E+00 1.0536664E+01 2.5800475E+00 8.2868130E-01
1.468000E+12 5.534671E-1 1.498980E+1 3.664060E-1 7.391670E+1 6.029029E-1 1.691410E+1 3.764300E-1 7.452760E+1 8.1996288E+00 1.1376899E+01 2.6629121E+00 8.1969633E-01
2.154000E+12 5.223944E-1 1.381630E+1 3.594810E-1 7.357300E+1 5.746556E-1 1.576530E+1 3.697990E-1 7.418740E+1 9.0943515E+00 1.2362594E+01 2.7901644E+00 8.2817298E-01
3.162000E+12 4.896938E-1 1.263060E+1 3.523040E-1 7.321200E+1 5.448861E-1 1.460830E+1 3.630280E-1 7.385040E+1 1.0129144E+01 1.3538194E+01 2.9540421E+00 8.6445029E-01
4.642000E+12 4.554921E-1 1.143840E+1 3.448760E-1 7.281500E+1 5.135050E-1 1.343840E+1 3.561390E-1 7.348240E+1 1.1297436E+01 1.4882724E+01 3.1625292E+00 9.0824470E-01
6.813000E+12 4.201611E-1 1.025300E+1 3.371930E-1 7.236970E+1 4.804943E-1 1.225580E+1 3.490710E-1 7.307050E+1 1.2556486E+01 1.6341650E+01 3.4027461E+00 9.5907377E-01
1.000000E+13 3.842564E-1 9.092300E+0 3.292340E-1 7.187030E+1 4.460550E-1 1.106890E+1 3.416710E-1 7.262870E+1 1.3854480E+01 1.7857240E+01 3.6400514E+00 1.0442153E+00
1.468000E+13 3.484216E-1 7.975100E+0 3.209220E-1 7.132350E+1 4.106178E-1 9.892600E+0 3.339360E-1 7.214550E+1 1.5146981E+01 1.9383175E+01 3.8971539E+00 1.1393642E+00
2.154000E+13 3.133082E-1 6.918400E+0 3.122460E-1 7.071890E+1 3.747667E-1 8.745100E+0 3.258950E-1 7.160180E+1 1.6399136E+01 2.0888269E+01 4.1881588E+00 1.2330696E+00
3.162000E+13 2.795187E-1 5.936100E+0 3.032190E-1 7.003810E+1 3.391486E-1 7.644700E+0 3.175300E-1 7.098850E+1 1.7582234E+01 2.2350125E+01 4.5069757E+00 1.3388084E+00
4.642000E+13 2.475652E-1 5.038200E+0 2.938050E-1 6.926780E+1 3.044024E-1 6.608000E+0 3.088160E-1 7.029500E+1 1.8671732E+01 2.3756053E+01 4.8608233E+00 1.4612704E+00
6.813000E+13 2.178489E-1 4.230500E+0 2.839480E-1 6.839160E+1 2.711074E-1 5.648100E+0 2.997200E-1 6.950920E+1 1.9644798E+01 2.5098706E+01 5.2622448E+00 1.6078447E+00
1.000000E+14 1.906294E-1 3.514400E+0 2.735710E-1 6.738990E+1 2.397461E-1 4.773800E+0 2.901890E-1 6.861690E+1 2.0486965E+01 2.6381499E+01 5.7266127E+00 1.7881892E+00
