Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 7.489522E-1 3.207820E+1 5.279150E-1 8.113210E+1 7.509812E-1 3.225130E+1 5.271670E-1 8.146490E+1 2.7017987E-01 5.3672255E-01 -1.4189052E-01 4.0851950E-01
1.468000E+10 7.463778E-1 3.184640E+1 5.268990E-1 8.097960E+1 7.493353E-1 3.209270E+1 5.259300E-1 8.143320E+1 3.9468313E-01 7.6746425E-01 -1.8424505E-01 5.5702097E-01
2.154000E+10 7.426852E-1 3.152540E+1 5.254220E-1 8.078830E+1 7.469573E-1 3.187050E+1 5.242500E-1 8.138700E+1 5.7193363E-01 1.0828195E+00 -2.2355746E-01 7.3562117E-01
3.162000E+10 7.374431E-1 3.109010E+1 5.232930E-1 8.056550E+1 7.435458E-1 3.156450E+1 5.220230E-1 8.132080E+1 8.2075643E-01 1.5029543E+00 -2.4328430E-01 9.2879067E-01
4.642000E+10 7.301079E-1 3.051500E+1 5.202580E-1 8.033560E+1 7.387006E-1 3.115170E+1 5.191010E-1 8.123860E+1 1.1632182E+00 2.0438692E+00 -2.2288533E-01 1.1115406E+00
6.813000E+10 7.200478E-1 2.977640E+1 5.159150E-1 8.015550E+1 7.319160E-1 3.060860E+1 5.153630E-1 8.114640E+1 1.6215249E+00 2.7188437E+00 -1.0710897E-01 1.2211263E+00
1.000000E+11 7.066181E-1 2.886010E+1 5.103210E-1 8.003330E+1 7.225986E-1 2.991370E+1 5.109870E-1 8.101470E+1 2.2115321E+00 3.5221320E+00 1.3033600E-01 1.2113851E+00
1.468000E+11 6.893062E-1 2.776320E+1 5.035350E-1 7.998880E+1 7.101310E-1 2.905170E+1 5.058120E-1 8.088070E+1 2.9325294E+00 4.4351966E+00 4.5016726E-01 1.1027353E+00
2.154000E+11 6.679248E-1 2.650190E+1 4.961800E-1 7.996700E+1 6.939961E-1 2.801800E+1 5.002370E-1 8.070590E+1 3.7566926E+00 5.4111643E+00 8.1101558E-01 9.1554645E-01
3.162000E+11 6.427618E-1 2.510940E+1 4.888210E-1 7.991660E+1 6.739465E-1 2.682280E+1 4.941600E-1 8.054010E+1 4.6271774E+00 6.3878491E+00 1.0804193E+00 7.7414853E-01
4.642000E+11 6.145516E-1 2.363160E+1 4.817280E-1 7.982390E+1 6.501503E-1 2.549280E+1 4.880110E-1 8.034800E+1 5.4754570E+00 7.3008850E+00 1.2874710E+00 6.5228755E-01
6.813000E+11 5.842089E-1 2.211270E+1 4.749410E-1 7.969560E+1 6.232001E-1 2.406730E+1 4.818410E-1 8.014880E+1 6.2566100E+00 8.1213929E+00 1.4320077E+00 5.6544827E-01
1.000000E+12 5.524623E-1 2.058170E+1 4.684650E-1 7.952490E+1 5.939184E-1 2.258780E+1 4.756770E-1 7.995290E+1 6.9801003E+00 8.8813430E+00 1.5161549E+00 5.3531517E-01
1.468000E+12 5.196509E-1 1.904870E+1 4.620570E-1 7.933360E+1 5.630400E-1 2.108510E+1 4.696870E-1 7.973120E+1 7.7062198E+00 9.6580049E+00 1.6244861E+00 4.9867555E-01
2.154000E+12 4.858118E-1 1.751170E+1 4.555570E-1 7.912590E+1 5.309785E-1 1.957350E+1 4.635560E-1 7.952240E+1 8.5063143E+00 1.0533630E+01 1.7255736E+00 4.9860165E-01
3.162000E+12 4.509458E-1 1.597020E+1 4.489690E-1 7.888040E+1 4.978325E-1 1.805420E+1 4.573890E-1 7.928860E+1 9.4181678E+00 1.1543020E+01 1.8408838E+00 5.1482811E-01
4.642000E+12 4.152398E-1 1.443220E+1 4.420970E-1 7.861730E+1 4.635954E-1 1.652610E+1 4.510770E-1 7.902790E+1 1.0430561E+01 1.2670261E+01 1.9907909E+00 5.1956334E-01
6.813000E+12 3.791203E-1 1.291580E+1 4.349450E-1 7.832700E+1 4.283883E-1 1.499470E+1 4.444230E-1 7.875970E+1 1.1500781E+01 1.3864232E+01 2.1326529E+00 5.4939265E-01
1.000000E+13 3.431740E-1 1.144380E+1 4.275710E-1 7.799160E+1 3.925623E-1 1.347540E+1 4.375630E-1 7.844970E+1 1.2581009E+01 1.5076361E+01 2.2835569E+00 5.8394105E-01
1.468000E+13 3.080336E-1 1.003920E+1 4.199660E-1 7.760490E+1 3.566560E-1 1.198960E+1 4.304580E-1 7.809560E+1 1.3632856E+01 1.6267432E+01 2.4374039E+00 6.2833245E-01
2.154000E+13 2.742917E-1 8.722200E+0 4.119630E-1 7.718870E+1 3.212897E-1 1.056100E+1 4.229510E-1 7.771760E+1 1.4627920E+01 1.7411230E+01 2.5979369E+00 6.8054083E-01
3.162000E+13 2.424484E-1 7.507500E+0 4.036690E-1 7.671030E+1 2.870724E-1 9.210900E+0 4.151780E-1 7.728170E+1 1.5544511E+01 1.8493307E+01 2.7720640E+00 7.3937297E-01
4.642000E+13 2.128842E-1 6.404700E+0 3.950550E-1 7.615510E+1 2.545401E-1 7.956300E+0 4.071300E-1 7.677530E+1 1.6365162E+01 1.9501527E+01 2.9658831E+00 8.0781189E-01
6.813000E+13 1.858512E-1 5.417800E+0 3.860690E-1 7.550730E+1 2.241201E-1 6.808900E+0 3.987860E-1 7.618320E+1 1.7075175E+01 2.0430613E+01 3.1889284E+00 8.8720348E-01
1.000000E+14 1.614783E-1 4.545900E+0 3.766280E-1 7.474650E+1 1.961151E-1 5.775300E+0 3.901000E-1 7.549030E+1 1.7661465E+01 2.1287206E+01 3.4534735E+00 9.8529215E-01
