Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 7.516104E-1 2.645400E+1 4.543110E-1 7.747210E+1 7.539653E-1 2.667490E+1 4.541290E-1 7.790640E+1 3.1233533E-01 8.2811932E-01 -4.0076718E-02 5.5746383E-01
1.468000E+10 7.493608E-1 2.622630E+1 4.529700E-1 7.726390E+1 7.527333E-1 2.653510E+1 4.528170E-1 7.784960E+1 4.4803385E-01 1.1637416E+00 -3.3788484E-02 7.5234812E-01
2.154000E+10 7.461359E-1 2.591610E+1 4.510280E-1 7.701040E+1 7.509491E-1 2.634030E+1 4.510180E-1 7.777070E+1 6.4094890E-01 1.6104600E+00 -2.2172064E-03 9.7761753E-01
3.162000E+10 7.415611E-1 2.550330E+1 4.481730E-1 7.673690E+1 7.483810E-1 2.607400E+1 4.485340E-1 7.767670E+1 9.1128717E-01 2.1887704E+00 8.0484423E-02 1.2098866E+00
4.642000E+10 7.351657E-1 2.497040E+1 4.441790E-1 7.646840E+1 7.447164E-1 2.571850E+1 4.452770E-1 7.755760E+1 1.2824614E+00 2.9088011E+00 2.4658808E-01 1.4043756E+00
6.813000E+10 7.264036E-1 2.430550E+1 4.388510E-1 7.624480E+1 7.395508E-1 2.525640E+1 4.412470E-1 7.739650E+1 1.7777278E+00 3.7649863E+00 5.4300652E-01 1.4880518E+00
1.000000E+11 7.147182E-1 2.350410E+1 4.321650E-1 7.609570E+1 7.323920E-1 2.467370E+1 4.362670E-1 7.722170E+1 2.4131613E+00 4.7402700E+00 9.4024989E-01 1.4581394E+00
1.468000E+11 6.996628E-1 2.257260E+1 4.245230E-1 7.599630E+1 7.226957E-1 2.396220E+1 4.305940E-1 7.700240E+1 3.1870814E+00 5.7991336E+00 1.4099128E+00 1.3065827E+00
2.154000E+11 6.810569E-1 2.152970E+1 4.165200E-1 7.589620E+1 7.099499E-1 2.312190E+1 4.241880E-1 7.677810E+1 4.0697238E+00 6.8861123E+00 1.8076890E+00 1.1486348E+00
3.162000E+11 6.591001E-1 2.040330E+1 4.086420E-1 7.575410E+1 6.938061E-1 2.216240E+1 4.174330E-1 7.652300E+1 5.0022622E+00 7.9373173E+00 2.1059667E+00 1.0047959E+00
4.642000E+11 6.343391E-1 1.922650E+1 4.011050E-1 7.556510E+1 6.742206E-1 2.110420E+1 4.105420E-1 7.624490E+1 5.9152005E+00 8.8972811E+00 2.2986686E+00 8.9160062E-01
6.813000E+11 6.074453E-1 1.802710E+1 3.938880E-1 7.534340E+1 6.515158E-1 1.997570E+1 4.035700E-1 7.597290E+1 6.7643026E+00 9.7548521E+00 2.3990881E+00 8.2858493E-01
1.000000E+12 5.789223E-1 1.682030E+1 3.869590E-1 7.508430E+1 6.262790E-1 1.880640E+1 3.967630E-1 7.568460E+1 7.5615979E+00 1.0560767E+01 2.4709965E+00 7.9316004E-01
1.468000E+12 5.489521E-1 1.560820E+1 3.801770E-1 7.478800E+1 5.991142E-1 1.761900E+1 3.901600E-1 7.537550E+1 8.3727109E+00 1.1412679E+01 2.5586939E+00 7.7943098E-01
2.154000E+12 5.174810E-1 1.438600E+1 3.732300E-1 7.448490E+1 5.703967E-1 1.642340E+1 3.835080E-1 7.507790E+1 9.2769997E+00 1.2405470E+01 2.6799962E+00 7.8984628E-01
3.162000E+12 4.844529E-1 1.315160E+1 3.661380E-1 7.414510E+1 5.402043E-1 1.521870E+1 3.768650E-1 7.475390E+1 1.0320429E+01 1.3582632E+01 2.8463773E+00 8.1440567E-01
4.642000E+12 4.500051E-1 1.191110E+1 3.588440E-1 7.376120E+1 5.084597E-1 1.400070E+1 3.701360E-1 7.439280E+1 1.1496408E+01 1.4924968E+01 3.0507705E+00 8.4900689E-01
6.813000E+12 4.145204E-1 1.067850E+1 3.512410E-1 7.334280E+1 4.751562E-1 1.276980E+1 3.630610E-1 7.402350E+1 1.2761235E+01 1.6376921E+01 3.2556513E+00 9.1957284E-01
1.000000E+13 3.785624E-1 9.472400E+0 3.432990E-1 7.288730E+1 4.405067E-1 1.153500E+1 3.557380E-1 7.360990E+1 1.4062056E+01 1.7881231E+01 3.4966745E+00 9.8166143E-01
1.468000E+13 3.427769E-1 8.312400E+0 3.350590E-1 7.237560E+1 4.049524E-1 1.031190E+1 3.481450E-1 7.314310E+1 1.5353780E+01 1.9390219E+01 3.7587787E+00 1.0493129E+00
2.154000E+13 3.078108E-1 7.215900E+0 3.265030E-1 7.179970E+1 3.690835E-1 9.119500E+0 3.402460E-1 7.261920E+1 1.6601311E+01 2.0873951E+01 4.0391364E+00 1.1284894E+00
3.162000E+13 2.742550E-1 6.197400E+0 3.176010E-1 7.115010E+1 3.335469E-1 7.976900E+0 3.319350E-1 7.204830E+1 1.7776181E+01 2.2308165E+01 4.3183153E+00 1.2466637E+00
4.642000E+13 2.426050E-1 5.266900E+0 3.083130E-1 7.041500E+1 2.989746E-1 6.900900E+0 3.232840E-1 7.139870E+1 1.8854311E+01 2.3678071E+01 4.6309128E+00 1.3777562E+00
6.813000E+13 2.132377E-1 4.430000E+0 2.985800E-1 6.957900E+1 2.659326E-1 5.905000E+0 3.142680E-1 7.065580E+1 1.9815134E+01 2.4978831E+01 4.9919177E+00 1.5240079E+00
1.000000E+14 1.864027E-1 3.688000E+0 2.883160E-1 6.862380E+1 2.348859E-1 4.998200E+0 3.048500E-1 6.980270E+1 2.0641171E+01 2.6213437E+01 5.4236510E+00 1.6889032E+00
