Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 7.494933E-1 3.114310E+1 5.157090E-1 8.057310E+1 7.515977E-1 3.132500E+1 5.150370E-1 8.092210E+1 2.7999021E-01 5.8068635E-01 -1.3047606E-01 4.3127897E-01
1.468000E+10 7.469742E-1 3.091220E+1 5.146530E-1 8.041010E+1 7.500289E-1 3.116990E+1 5.137950E-1 8.088510E+1 4.0727764E-01 8.2675915E-01 -1.6699267E-01 5.8725278E-01
2.154000E+10 7.433616E-1 3.059330E+1 5.131170E-1 8.020670E+1 7.477613E-1 3.095300E+1 5.121020E-1 8.083200E+1 5.8838295E-01 1.1620845E+00 -1.9820270E-01 7.7357977E-01
3.162000E+10 7.382338E-1 3.016270E+1 5.108960E-1 7.997310E+1 7.445064E-1 3.065470E+1 5.098390E-1 8.075990E+1 8.4251794E-01 1.6049741E+00 -2.0732035E-01 9.7424588E-01
4.642000E+10 7.310603E-1 2.959510E+1 5.076320E-1 7.974780E+1 7.398798E-1 3.025310E+1 5.067720E-1 8.068560E+1 1.1920179E+00 2.1749837E+00 -1.6970156E-01 1.1622892E+00
6.813000E+10 7.212246E-1 2.887050E+1 5.031590E-1 7.955700E+1 7.333939E-1 2.972580E+1 5.030260E-1 8.057620E+1 1.6593130E+00 2.8772985E+00 -2.6439985E-02 1.2648896E+00
1.000000E+11 7.080981E-1 2.797500E+1 4.973380E-1 7.943760E+1 7.244727E-1 2.905290E+1 4.985170E-1 8.044300E+1 2.2602094E+00 3.7101288E+00 2.3650146E-01 1.2498291E+00
1.468000E+11 6.911810E-1 2.690900E+1 4.904460E-1 7.938070E+1 7.125105E-1 2.822040E+1 4.932770E-1 8.029360E+1 2.9935699E+00 4.6469930E+00 5.7391689E-01 1.1369524E+00
2.154000E+11 6.702879E-1 2.568770E+1 4.829650E-1 7.935030E+1 6.969884E-1 2.722420E+1 4.875090E-1 8.012100E+1 3.8308385E+00 5.6438757E+00 9.3208536E-01 9.6192010E-01
3.162000E+11 6.456909E-1 2.434440E+1 4.754840E-1 7.929370E+1 6.776374E-1 2.607420E+1 4.814170E-1 7.992700E+1 4.7143945E+00 6.6341441E+00 1.2324035E+00 7.9234802E-01
4.642000E+11 6.180897E-1 2.292190E+1 4.683300E-1 7.918560E+1 6.545849E-1 2.479580E+1 4.750790E-1 7.973460E+1 5.5753196E+00 7.5573283E+00 1.4206058E+00 6.8853421E-01
6.813000E+11 5.883524E-1 2.146130E+1 4.615220E-1 7.903650E+1 6.283737E-1 2.342580E+1 4.688220E-1 7.951870E+1 6.3690285E+00 8.3860530E+00 1.5570942E+00 6.0639824E-01
1.000000E+12 5.571649E-1 1.998900E+1 4.549110E-1 7.886440E+1 5.997847E-1 2.200340E+1 4.625750E-1 7.930700E+1 7.1058498E+00 9.1549488E+00 1.6568124E+00 5.5808441E-01
1.468000E+12 5.248363E-1 1.851300E+1 4.484580E-1 7.865590E+1 5.695304E-1 2.055780E+1 4.563940E-1 7.908970E+1 7.8475354E+00 9.9465896E+00 1.7388485E+00 5.4849114E-01
2.154000E+12 4.913872E-1 1.703120E+1 4.419240E-1 7.842840E+1 5.380173E-1 1.910240E+1 4.503110E-1 7.884610E+1 8.6670261E+00 1.0842617E+01 1.8624906E+00 5.2976622E-01
3.162000E+12 4.568098E-1 1.554240E+1 4.351800E-1 7.818320E+1 5.053392E-1 1.763810E+1 4.439980E-1 7.861210E+1 9.6033318E+00 1.1881665E+01 1.9860450E+00 5.4559031E-01
4.642000E+12 4.212845E-1 1.405460E+1 4.282680E-1 7.789850E+1 4.714764E-1 1.616320E+1 4.375810E-1 7.834470E+1 1.0645687E+01 1.3045684E+01 2.1282917E+00 5.6953438E-01
6.813000E+12 3.852334E-1 1.258510E+1 4.210910E-1 7.758150E+1 4.365292E-1 1.468220E+1 4.309530E-1 7.804570E+1 1.1750829E+01 1.4283282E+01 2.2884166E+00 5.9477973E-01
1.000000E+13 3.492424E-1 1.115620E+1 4.135710E-1 7.723970E+1 4.008286E-1 1.320930E+1 4.239540E-1 7.773280E+1 1.2869890E+01 1.5542837E+01 2.4490865E+00 6.3435255E-01
1.468000E+13 3.139498E-1 9.790500E+0 4.057950E-1 7.684930E+1 3.649019E-1 1.176540E+1 4.167130E-1 7.737400E+1 1.3963232E+01 1.6785660E+01 2.6200287E+00 6.7813477E-01
2.154000E+13 2.799605E-1 8.507700E+0 3.977510E-1 7.640160E+1 3.293703E-1 1.037320E+1 4.092240E-1 7.696040E+1 1.5001292E+01 1.7983843E+01 2.8035990E+00 7.2608770E-01
3.162000E+13 2.477924E-1 7.322700E+0 3.894130E-1 7.588770E+1 2.948547E-1 9.053900E+0 4.013750E-1 7.650280E+1 1.5961184E+01 1.9121042E+01 2.9802554E+00 8.0402286E-01
4.642000E+13 2.178470E-1 6.245300E+0 3.806930E-1 7.530600E+1 2.619120E-1 7.824800E+0 3.931830E-1 7.598410E+1 1.6824353E+01 2.0185819E+01 3.1766379E+00 8.9242355E-01
6.813000E+13 1.903981E-1 5.280200E+0 3.715580E-1 7.463850E+1 2.309960E-1 6.698200E+0 3.846810E-1 7.537940E+1 1.7575153E+01 2.1169867E+01 3.4113980E+00 9.8289453E-01
1.000000E+14 1.655948E-1 4.426800E+0 3.619630E-1 7.385460E+1 2.024383E-1 5.681200E+0 3.758360E-1 7.467030E+1 1.8199866E+01 2.2079842E+01 3.6912377E+00 1.0924022E+00
