Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 7.522685E-1 2.458290E+1 4.295960E-1 7.606780E+1 7.545666E-1 2.480500E+1 4.295900E-1 7.652230E+1 3.0455893E-01 8.9538400E-01 -1.3966806E-03 5.9394451E-01
1.468000E+10 7.501240E-1 2.435630E+1 4.280900E-1 7.584800E+1 7.534015E-1 2.466530E+1 4.281850E-1 7.645910E+1 4.3502701E-01 1.2527721E+00 2.2186672E-02 7.9925084E-01
2.154000E+10 7.470500E-1 2.404870E+1 4.259320E-1 7.557910E+1 7.517140E-1 2.447130E+1 4.262670E-1 7.637020E+1 6.2044873E-01 1.7269209E+00 7.8589241E-02 1.0358752E+00
3.162000E+10 7.426894E-1 2.364240E+1 4.228810E-1 7.527780E+1 7.492842E-1 2.420720E+1 4.237090E-1 7.624840E+1 8.8014668E-01 2.3331901E+00 1.9541714E-01 1.2729447E+00
4.642000E+10 7.365934E-1 2.312160E+1 4.186180E-1 7.498490E+1 7.458156E-1 2.385620E+1 4.203920E-1 7.608790E+1 1.2365255E+00 3.0792834E+00 4.2198710E-01 1.4496392E+00
6.813000E+10 7.282415E-1 2.247710E+1 4.129390E-1 7.474460E+1 7.409237E-1 2.340290E+1 4.160740E-1 7.591490E+1 1.7116742E+00 3.9559200E+00 7.5347174E-01 1.5415946E+00
1.000000E+11 7.171015E-1 2.170830E+1 4.059420E-1 7.457310E+1 7.341387E-1 2.283570E+1 4.109420E-1 7.569310E+1 2.3207059E+00 4.9370065E+00 1.2167167E+00 1.4796593E+00
1.468000E+11 7.027436E-1 2.082360E+1 3.980650E-1 7.443990E+1 7.249392E-1 2.214900E+1 4.048850E-1 7.546090E+1 3.0617188E+00 5.9840173E+00 1.6844289E+00 1.3530186E+00
2.154000E+11 6.849859E-1 1.984170E+1 3.898860E-1 7.429520E+1 7.128293E-1 2.134520E+1 3.982390E-1 7.519210E+1 3.9060403E+00 7.0437382E+00 2.0974842E+00 1.1928115E+00
3.162000E+11 6.640008E-1 1.879020E+1 3.818050E-1 7.411750E+1 6.974632E-1 2.043590E+1 3.911790E-1 7.490270E+1 4.7977298E+00 8.0529852E+00 2.3963454E+00 1.0482933E+00
4.642000E+11 6.402824E-1 1.769820E+1 3.740750E-1 7.389230E+1 6.787794E-1 1.944130E+1 3.839030E-1 7.460630E+1 5.6715039E+00 8.9659642E+00 2.5600217E+00 9.5702374E-01
6.813000E+11 6.144379E-1 1.658970E+1 3.667360E-1 7.362210E+1 6.570609E-1 1.838800E+1 3.767040E-1 7.428990E+1 6.4869177E+00 9.7797477E+00 2.6461094E+00 8.9891089E-01
1.000000E+12 5.869139E-1 1.547710E+1 3.597080E-1 7.331040E+1 6.328430E-1 1.730270E+1 3.697140E-1 7.395220E+1 7.2575821E+00 1.0550954E+01 2.7064163E+00 8.6785789E-01
1.468000E+12 5.578524E-1 1.436040E+1 3.526970E-1 7.298710E+1 6.066774E-1 1.620450E+1 3.628000E-1 7.362270E+1 8.0479345E+00 1.1380172E+01 2.7847299E+00 8.6332069E-01
2.154000E+12 5.271745E-1 1.323430E+1 3.456340E-1 7.263240E+1 5.788981E-1 1.510120E+1 3.559970E-1 7.327650E+1 8.9348367E+00 1.2362594E+01 2.9109796E+00 8.7899941E-01
3.162000E+12 4.948036E-1 1.209640E+1 3.384330E-1 7.223570E+1 5.495536E-1 1.399060E+1 3.492270E-1 7.289860E+1 9.9626315E+00 1.3539091E+01 3.0908263E+00 9.0934531E-01
4.642000E+12 4.608548E-1 1.095190E+1 3.309740E-1 7.180160E+1 5.185430E-1 1.286790E+1 3.422490E-1 7.250710E+1 1.1125056E+01 1.4889764E+01 3.2943851E+00 9.7300816E-01
6.813000E+12 4.256920E-1 9.813700E+0 3.231730E-1 7.133480E+1 4.858362E-1 1.173300E+1 3.350310E-1 7.208320E+1 1.2379522E+01 1.6358135E+01 3.5393740E+00 1.0382447E+00
1.000000E+13 3.898550E-1 8.698500E+0 3.150810E-1 7.081420E+1 4.516243E-1 1.059360E+1 3.275630E-1 7.160940E+1 1.3677143E+01 1.7889103E+01 3.8105647E+00 1.1104687E+00
1.468000E+13 3.539870E-1 7.624500E+0 3.066810E-1 7.023240E+1 4.163198E-1 9.463800E+0 3.198160E-1 7.107880E+1 1.4972336E+01 1.9435111E+01 4.1070491E+00 1.1907911E+00
2.154000E+13 3.187433E-1 6.608100E+0 2.979480E-1 6.958200E+1 3.805021E-1 8.361300E+0 3.116640E-1 7.050700E+1 1.6230870E+01 2.0968031E+01 4.4008933E+00 1.3119265E+00
3.162000E+13 2.847367E-1 5.663000E+0 2.888520E-1 6.885420E+1 3.448169E-1 7.303700E+0 3.031690E-1 6.986640E+1 1.7423798E+01 2.2463957E+01 4.7224485E+00 1.4487651E+00
4.642000E+13 2.524947E-1 4.798900E+0 2.793500E-1 6.803640E+1 3.099093E-1 6.306700E+0 2.943190E-1 6.914330E+1 1.8526259E+01 2.3907907E+01 5.0859781E+00 1.6008782E+00
6.813000E+13 2.224325E-1 4.021500E+0 2.693840E-1 6.711400E+1 2.763708E-1 5.383200E+0 2.850870E-1 6.832400E+1 1.9516642E+01 2.5295363E+01 5.5081431E+00 1.7709736E+00
1.000000E+14 1.948393E-1 3.332400E+0 2.588750E-1 6.606810E+1 2.447013E-1 4.542200E+0 2.754360E-1 6.739260E+1 2.0376680E+01 2.6634670E+01 6.0126490E+00 1.9653493E+00
