Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 7.512453E-1 2.739160E+1 4.666510E-1 7.813460E+1 7.535861E-1 2.760740E+1 4.663630E-1 7.855420E+1 3.1062144E-01 7.8167448E-01 -6.1754470E-02 5.3415349E-01
1.468000E+10 7.489425E-1 2.716340E+1 4.653550E-1 7.793840E+1 7.523017E-1 2.746570E+1 4.650500E-1 7.850530E+1 4.4652298E-01 1.1006455E+00 -6.5584346E-02 7.2211685E-01
2.154000E+10 7.456412E-1 2.685140E+1 4.634810E-1 7.769720E+1 7.504423E-1 2.726810E+1 4.632570E-1 7.843610E+1 6.3976937E-01 1.5281593E+00 -4.8353290E-02 9.4204072E-01
3.162000E+10 7.409575E-1 2.643560E+1 4.607980E-1 7.742580E+1 7.477668E-1 2.699770E+1 4.608650E-1 7.834060E+1 9.1061812E-01 2.0820292E+00 1.4537880E-02 1.1677215E+00
4.642000E+10 7.344094E-1 2.589640E+1 4.569300E-1 7.717050E+1 7.439512E-1 2.663600E+1 4.576500E-1 7.823310E+1 1.2825841E+00 2.7766932E+00 1.5732547E-01 1.3582486E+00
6.813000E+10 7.254375E-1 2.522050E+1 4.517700E-1 7.695500E+1 7.385770E-1 2.616470E+1 4.536400E-1 7.809240E+1 1.7790291E+00 3.6086789E+00 4.1222114E-01 1.4564798E+00
1.000000E+11 7.134717E-1 2.440150E+1 4.452330E-1 7.681630E+1 7.311372E-1 2.556880E+1 4.488220E-1 7.791780E+1 2.4161676E+00 4.5653296E+00 7.9964886E-01 1.4136693E+00
1.468000E+11 6.980561E-1 2.344550E+1 4.377420E-1 7.672760E+1 7.210752E-1 2.483880E+1 4.431850E-1 7.772570E+1 3.1923300E+00 5.6093692E+00 1.2281553E+00 1.2841312E+00
2.154000E+11 6.790095E-1 2.236970E+1 4.298730E-1 7.663820E+1 7.078735E-1 2.397360E+1 4.369530E-1 7.750730E+1 4.0775647E+00 6.6902760E+00 1.6203116E+00 1.1213137E+00
3.162000E+11 6.565457E-1 2.120340E+1 4.220490E-1 7.652060E+1 6.911916E-1 2.298270E+1 4.303870E-1 7.725790E+1 5.0124886E+00 7.7419102E+00 1.9373262E+00 9.5433606E-01
4.642000E+11 6.312395E-1 1.998130E+1 4.145530E-1 7.635710E+1 6.710086E-1 2.188690E+1 4.235370E-1 7.701320E+1 5.9267646E+00 8.7065779E+00 2.1211842E+00 8.5193188E-01
6.813000E+11 6.037976E-1 1.873330E+1 4.074480E-1 7.614680E+1 6.476808E-1 2.071580E+1 4.167390E-1 7.674960E+1 6.7754363E+00 9.5699901E+00 2.2294530E+00 7.8541126E-01
1.000000E+12 5.747560E-1 1.747690E+1 4.006320E-1 7.589870E+1 6.218298E-1 1.950060E+1 4.101210E-1 7.646540E+1 7.5702065E+00 1.0377629E+01 2.3137074E+00 7.4111951E-01
1.468000E+12 5.443195E-1 1.621480E+1 3.938240E-1 7.564060E+1 5.940833E-1 1.826540E+1 4.035030E-1 7.619650E+1 8.3765694E+00 1.1226691E+01 2.3987430E+00 7.2956107E-01
2.154000E+12 5.124482E-1 1.494270E+1 3.869940E-1 7.534870E+1 5.648287E-1 1.702090E+1 3.969950E-1 7.590700E+1 9.2736966E+00 1.2209695E+01 2.5191753E+00 7.3550529E-01
3.162000E+12 4.790961E-1 1.365880E+1 3.800470E-1 7.501600E+1 5.341506E-1 1.576680E+1 3.904940E-1 7.559020E+1 1.0306925E+01 1.3369866E+01 2.6753292E+00 7.5962228E-01
4.642000E+12 4.444107E-1 1.236960E+1 3.727490E-1 7.467120E+1 5.019825E-1 1.449910E+1 3.837280E-1 7.527130E+1 1.1468886E+01 1.4687119E+01 2.8611412E+00 7.9724942E-01
6.813000E+12 4.087847E-1 1.108960E+1 3.651990E-1 7.428350E+1 4.683358E-1 1.321910E+1 3.767760E-1 7.491370E+1 1.2715470E+01 1.6109266E+01 3.0726479E+00 8.4123465E-01
1.000000E+13 3.727884E-1 9.838300E+0 3.573830E-1 7.384570E+1 4.334440E-1 1.193630E+1 3.695990E-1 7.450830E+1 1.3993872E+01 1.7576636E+01 3.3052037E+00 8.8929690E-01
1.468000E+13 3.370687E-1 8.635900E+0 3.492830E-1 7.335210E+1 3.977655E-1 1.066730E+1 3.620350E-1 7.407630E+1 1.5259443E+01 1.9043244E+01 3.5223114E+00 9.7764062E-01
2.154000E+13 3.022665E-1 7.500500E+0 3.408250E-1 7.280660E+1 3.618993E-1 9.432200E+0 3.541500E-1 7.359360E+1 1.6477733E+01 2.0479846E+01 3.7625300E+00 1.0693865E+00
3.162000E+13 2.689601E-1 6.446800E+0 3.319940E-1 7.219800E+1 3.264914E-1 8.250500E+0 3.459570E-1 7.304470E+1 1.7621077E+01 2.1861705E+01 4.0360507E+00 1.1591532E+00
4.642000E+13 2.376277E-1 5.484700E+0 3.227930E-1 7.150400E+1 2.921636E-1 7.139400E+0 3.374330E-1 7.241850E+1 1.8666220E+01 2.3177018E+01 4.3386391E+00 1.2627989E+00
6.813000E+13 2.086260E-1 4.619700E+0 3.131680E-1 7.070820E+1 2.594644E-1 6.112300E+0 3.285500E-1 7.170130E+1 1.9593594E+01 2.4419613E+01 4.6817836E+00 1.3850516E+00
1.000000E+14 1.821849E-1 3.853000E+0 3.030380E-1 6.978980E+1 2.288359E-1 5.178200E+0 3.192650E-1 7.087650E+1 2.0386224E+01 2.5591905E+01 5.0826116E+00 1.5332303E+00
