Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 7.525762E-1 2.365050E+1 4.171350E-1 7.533790E+1 7.548241E-1 2.387100E+1 4.172180E-1 7.579860E+1 2.9780448E-01 9.2371497E-01 1.9893677E-02 6.0779487E-01
1.468000E+10 7.504847E-1 2.342440E+1 4.155920E-1 7.510350E+1 7.536838E-1 2.373060E+1 4.158150E-1 7.572150E+1 4.2446182E-01 1.2903171E+00 5.3629619E-02 8.1614865E-01
2.154000E+10 7.474865E-1 2.311820E+1 4.133760E-1 7.481790E+1 7.520322E-1 2.353580E+1 4.138890E-1 7.561540E+1 6.0445550E-01 1.7743183E+00 1.2394628E-01 1.0546793E+00
3.162000E+10 7.432333E-1 2.271500E+1 4.102330E-1 7.450030E+1 7.496542E-1 2.327120E+1 4.113050E-1 7.547350E+1 8.5651491E-01 2.3900787E+00 2.6063384E-01 1.2894592E+00
4.642000E+10 7.372873E-1 2.220000E+1 4.057780E-1 7.420410E+1 7.462594E-1 2.292070E+1 4.078410E-1 7.530910E+1 1.2022763E+00 3.1443193E+00 5.0583438E-01 1.4672862E+00
6.813000E+10 7.291401E-1 2.156580E+1 3.999860E-1 7.394520E+1 7.414713E-1 2.246950E+1 4.034700E-1 7.510850E+1 1.6630718E+00 4.0218963E+00 8.6350906E-01 1.5488260E+00
1.000000E+11 7.182713E-1 2.081200E+1 3.928280E-1 7.376050E+1 7.348299E-1 2.190730E+1 3.981680E-1 7.487510E+1 2.2533922E+00 4.9997033E+00 1.3411424E+00 1.4886124E+00
1.468000E+11 7.042589E-1 1.994940E+1 3.848130E-1 7.361180E+1 7.258242E-1 2.122990E+1 3.920020E-1 7.461560E+1 2.9711465E+00 6.0315875E+00 1.8339192E+00 1.3452951E+00
2.154000E+11 6.869195E-1 1.899660E+1 3.765080E-1 7.345090E+1 7.139677E-1 2.044120E+1 3.851310E-1 7.433940E+1 3.7884347E+00 7.0670998E+00 2.2389784E+00 1.1951939E+00
3.162000E+11 6.664121E-1 1.798010E+1 3.683670E-1 7.324360E+1 6.989199E-1 1.955340E+1 3.778910E-1 7.403360E+1 4.6511482E+00 8.0461710E+00 2.5203035E+00 1.0670831E+00
4.642000E+11 6.432057E-1 1.692820E+1 3.605990E-1 7.298540E+1 6.806165E-1 1.858730E+1 3.705240E-1 7.370530E+1 5.4966049E+00 8.9259871E+00 2.6786389E+00 9.7672759E-01
6.813000E+11 6.178777E-1 1.586290E+1 3.531560E-1 7.269670E+1 6.593280E-1 1.756860E+1 3.631440E-1 7.337650E+1 6.2867495E+00 9.7087987E+00 2.7504241E+00 9.2645466E-01
1.000000E+12 5.908484E-1 1.479510E+1 3.459960E-1 7.237220E+1 6.355675E-1 1.652250E+1 3.559670E-1 7.303070E+1 7.0360898E+00 1.0454834E+01 2.8011023E+00 9.0167560E-01
1.468000E+12 5.622421E-1 1.372430E+1 3.389780E-1 7.201020E+1 6.098605E-1 1.546670E+1 3.490210E-1 7.266340E+1 7.8080807E+00 1.1265493E+01 2.8774773E+00 8.9893949E-01
2.154000E+12 5.319680E-1 1.264470E+1 3.318590E-1 7.162610E+1 5.825168E-1 1.440750E+1 3.421290E-1 7.229190E+1 8.6776553E+00 1.2235294E+01 3.0017917E+00 9.2098838E-01
3.162000E+12 4.999387E-1 1.155390E+1 3.245330E-1 7.121230E+1 5.535669E-1 1.334200E+1 3.351980E-1 7.190360E+1 9.6877541E+00 1.3402039E+01 3.1817016E+00 9.6142613E-01
4.642000E+12 4.662572E-1 1.045680E+1 3.169830E-1 7.075150E+1 5.228978E-1 1.226540E+1 3.281700E-1 7.147680E+1 1.0832059E+01 1.4745544E+01 3.4089039E+00 1.0147349E+00
6.813000E+12 4.312712E-1 9.365200E+0 3.091720E-1 7.023730E+1 4.904704E-1 1.117720E+1 3.209130E-1 7.101260E+1 1.2069882E+01 1.6211574E+01 3.6586240E+00 1.0917781E+00
1.000000E+13 3.955170E-1 8.295600E+0 3.010170E-1 6.967740E+1 4.564637E-1 1.008500E+1 3.133070E-1 7.051810E+1 1.3351927E+01 1.7743183E+01 3.9226701E+00 1.1921762E+00
1.468000E+13 3.596302E-1 7.265000E+0 2.925040E-1 6.906330E+1 4.212878E-1 9.002200E+0 3.054070E-1 6.996690E+1 1.4635506E+01 1.9297505E+01 4.2248540E+00 1.2914678E+00
2.154000E+13 3.242685E-1 6.289400E+0 2.836540E-1 6.837770E+1 3.855128E-1 7.945600E+0 2.971910E-1 6.935060E+1 1.5886450E+01 2.0844241E+01 4.5549832E+00 1.4028718E+00
3.162000E+13 2.900543E-1 5.381900E+0 2.744390E-1 6.761010E+1 3.497830E-1 6.932000E+0 2.886370E-1 6.866050E+1 1.7075930E+01 2.2361512E+01 4.9189813E+00 1.5298461E+00
4.642000E+13 2.575303E-1 4.552100E+0 2.648210E-1 6.674760E+1 3.147480E-1 5.976800E+0 2.797150E-1 6.788710E+1 1.8178892E+01 2.3837170E+01 5.3247055E+00 1.6785221E+00
6.813000E+13 2.271301E-1 3.805800E+0 2.547490E-1 6.577420E+1 2.810095E-1 5.092200E+0 2.703750E-1 6.702220E+1 1.9173515E+01 2.5262166E+01 5.7793805E+00 1.8620696E+00
1.000000E+14 1.991710E-1 3.144600E+0 2.441470E-1 6.466860E+1 2.490818E-1 4.287100E+0 2.606010E-1 6.604560E+1 2.0037915E+01 2.6649717E+01 6.3138668E+00 2.0849231E+00
