N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 3.565850000E-04 3.256700000E-04 2.956830000E-04 2.737010000E-04 2.484010000E-04 1.892690000E-04 4.237000000E-05 2.118920000E-04 2.282510000E-04 2.820260000E-04 3.908300000E-04
1.600000000E+01 1.026589000E-03 1.006776000E-03 1.021637000E-03 1.050177000E-03 1.145435000E-03 1.285443000E-03 1.453483000E-03 1.685628000E-03 1.958236000E-03 2.242244000E-03 2.547256000E-03
1.700000000E+01 2.317543000E-03 2.363004000E-03 2.546933000E-03 2.807433000E-03 3.283862000E-03 3.924546000E-03 4.816053000E-03 5.816793000E-03 6.761857000E-03 7.901743000E-03 9.229405000E-03
1.549996187E+01 6.832010000E-04 6.473770000E-04 6.138080000E-04 6.027280000E-04 6.239810000E-04 6.597900000E-04 7.178270000E-04 7.732940000E-04 7.854570000E-04 6.734190000E-04 2.874660000E-04
1.649996187E+01 1.442726000E-03 1.469496000E-03 1.521504000E-03 1.685970000E-03 1.929293000E-03 2.226399000E-03 2.648413000E-03 3.161108000E-03 3.722026000E-03 4.403728000E-03 5.148054000E-03
1.674996808E+01 1.801553000E-03 1.839351000E-03 1.926550000E-03 2.163026000E-03 2.512365000E-03 2.937578000E-03 3.528645000E-03 4.242481000E-03 5.009778000E-03 5.935119000E-03 6.951151000E-03
1.624993176E+01 1.192891000E-03 1.199889000E-03 1.250432000E-03 1.323749000E-03 1.484246000E-03 1.766432000E-03 1.970923000E-03 2.323720000E-03 2.743273000E-03 3.188008000E-03 3.703155000E-03
1.574996808E+01 8.751000000E-04 8.265940000E-04 8.415210000E-04 8.587470000E-04 8.674280000E-04 9.361960000E-04 1.049136000E-03 1.188050000E-03 1.333241000E-03 1.466987000E-03 1.507887000E-03
1.524993176E+01 4.972360000E-04 4.531470000E-04 4.314560000E-04 4.233610000E-04 4.267580000E-04 4.310670000E-04 4.211290000E-04 3.441150000E-04 1.108410000E-04 2.325540000E-04 2.521670000E-04
