T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 2.505820000E-04 3.570910000E-04 4.931830000E-04 6.515020000E-04 8.020410000E-04 9.864980000E-04 1.260383000E-03 1.655140000E-03 2.220626000E-03
295 2.332980000E-04 3.345360000E-04 4.740990000E-04 6.289910000E-04 8.157820000E-04 1.017152000E-03 1.308241000E-03 1.766139000E-03 2.313654000E-03
300 2.234540000E-04 3.298430000E-04 4.673170000E-04 6.490010000E-04 8.624220000E-04 1.104033000E-03 1.389563000E-03 1.879945000E-03 3.576534000E-03
305 2.153350000E-04 3.373650000E-04 4.827240000E-04 6.992860000E-04 9.508420000E-04 1.194377000E-03 1.603517000E-03 2.164535000E-03 4.104715000E-03
310 2.004890000E-04 3.537660000E-04 5.237590000E-04 8.050980000E-04 1.106782000E-03 1.374510000E-03 1.839226000E-03 2.516143000E-03 4.648713000E-03
315 1.477240000E-04 3.686150000E-04 5.734360000E-04 9.129030000E-04 1.255831000E-03 1.614354000E-03 2.155669000E-03 2.945919000E-03 3.878189000E-03
320 4.671000000E-06 3.622890000E-04 6.386940000E-04 1.017619000E-03 1.360611000E-03 1.891431000E-03 2.584983000E-03 3.466691000E-03 4.621502000E-03
325 1.372200000E-04 2.785050000E-04 6.953060000E-04 1.128372000E-03 1.596027000E-03 2.249208000E-03 3.097206000E-03 4.173517000E-03 5.584686000E-03
330 1.551350000E-04 3.205900000E-05 6.951000000E-04 1.235869000E-03 1.865438000E-03 2.656699000E-03 3.641427000E-03 4.915772000E-03 6.682153000E-03
335 2.010640000E-04 1.525640000E-04 5.512710000E-04 1.351896000E-03 2.132112000E-03 3.078180000E-03 4.286994000E-03 5.811884000E-03 7.780594000E-03
340 2.877910000E-04 1.731910000E-04 1.207240000E-04 1.350053000E-03 2.398257000E-03 3.545646000E-03 4.980872000E-03 6.768382000E-03 9.043764000E-03
