fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00L1 8:33 299.7 38.69 1.000E+000 1.464E+000 4.404E-006 6.948E+002 2.727E+000 2.543E-008 1.816E-004 1.119E-001 1.812E-004 5.277E-006 2.601E-001 5.730E-002 9.193E-005 3.870E-003 
00L2 8:55 302.4 38.34 1.000E+000 1.436E+000 4.447E-006 7.078E+002 2.670E+000 3.115E-008 1.836E-004 1.142E-001 1.832E-004 5.464E-006 2.613E-001 5.860E-002 9.308E-005 1.698E-003 
00L3 9:14 304.9 38.03 1.000E+000 1.462E+000 4.091E-006 7.197E+002 2.667E+000 3.371E-008 1.819E-004 1.133E-001 1.816E-004 5.397E-006 2.623E-001 5.830E-002 9.241E-005 1.666E-003 
00L4 9:36 307.6 37.69 1.000E+000 1.480E+000 4.119E-006 7.323E+002 2.617E+000 3.933E-008 1.840E-004 1.148E-001 1.836E-004 5.562E-006 2.638E-001 5.930E-002 9.363E-005 1.257E-003 
00L5 9:52 309.9 37.41 1.000E+000 1.443E+000 4.242E-006 7.428E+002 2.606E+000 4.294E-008 1.822E-004 1.138E-001 1.819E-004 5.478E-006 2.648E-001 5.890E-002 9.285E-005 1.582E-003 
00L6 10:19 312.8 37.07 1.000E+000 1.447E+000 4.281E-006 7.557E+002 2.551E+000 5.105E-008 1.845E-004 1.152E-001 1.841E-004 5.651E-006 2.666E-001 5.980E-002 9.435E-005 4.517E-003 
00L7 10:38 315.2 36.78 1.000E+000 1.442E+000 4.306E-006 7.659E+002 2.562E+000 5.193E-008 1.834E-004 1.132E-001 1.830E-004 5.551E-006 2.680E-001 5.890E-002 9.409E-005 1.288E-003 
00L8 11:3 317.4 36.53 1.000E+000 1.494E+000 4.191E-006 7.748E+002 2.539E+000 5.766E-008 1.876E-004 1.150E-001 1.872E-004 5.805E-006 2.697E-001 6.010E-002 9.643E-005 7.896E-004 
00L9 11:25 320.1 36.22 1.000E+000 1.560E+000 4.071E-006 7.853E+002 2.532E+000 6.161E-008 1.862E-004 1.128E-001 1.858E-004 5.684E-006 2.711E-001 5.910E-002 9.601E-005 4.050E-002 
0L10 11:49 322.2 35.98 1.000E+000 1.533E+000 4.155E-006 7.929E+002 2.516E+000 6.607E-008 1.861E-004 1.117E-001 1.857E-004 5.648E-006 2.723E-001 5.870E-002 9.605E-005 7.875E-003 
0L11 12:10 325.3 35.64 1.000E+000 1.497E+000 4.395E-006 8.033E+002 2.478E+000 7.466E-008 1.862E-004 1.100E-001 1.858E-004 5.603E-006 2.741E-001 5.800E-002 9.644E-005 1.391E-003 
0L12 12:37 328.3 35.32 1.000E+000 1.500E+000 4.646E-006 8.123E+002 2.452E+000 8.347E-008 1.869E-004 1.086E-001 1.865E-004 5.586E-006 2.757E-001 5.740E-002 9.716E-005 9.956E-003 
0L13 12:53 330.6 35.07 1.000E+000 1.573E+000 4.232E-006 8.184E+002 2.464E+000 8.511E-008 1.881E-004 1.067E-001 1.877E-004 5.548E-006 2.770E-001 5.650E-002 9.801E-005 9.244E-004 
