N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 3.606415000E-03 4.527119000E-03 4.680208000E-03 3.428213000E-03
1.600000000E+01 3.097175900E-02 3.110200200E-02 3.113473100E-02 3.045917300E-02
1.700000000E+01 6.819680500E-02 6.813716500E-02 6.715851100E-02 6.764815900E-02
1.549996187E+01 2.298518600E-02 2.214556500E-02 2.295895600E-02 2.308584600E-02
1.649996187E+01 5.421685600E-02 5.411651500E-02 5.446388500E-02 5.449252300E-02
1.674996808E+01 6.374114300E-02 6.264174500E-02 6.335259400E-02 6.363110700E-02
1.624993176E+01 4.099113800E-02 4.133230400E-02 4.144574700E-02 4.155288700E-02
1.574996808E+01 2.632692400E-02 2.636142100E-02 2.574222900E-02 2.619124000E-02
1.524993176E+01 1.545975600E-02 1.558055100E-02 1.601623300E-02 1.602791500E-02
