N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -5.277102200E-02 -5.278860300E-02 -5.358124300E-02 -5.570853600E-02
1.600000000E+01 3.005341300E-02 3.010556300E-02 2.969974300E-02 2.948407900E-02
1.700000000E+01 6.411774600E-02 6.410154300E-02 6.298679800E-02 6.349519000E-02
1.549996187E+01 1.772608500E-02 1.684040700E-02 1.750963300E-02 1.769222700E-02
1.649996187E+01 4.928215200E-02 5.022924000E-02 5.035123300E-02 5.047216600E-02
1.674996808E+01 5.953259200E-02 5.841616900E-02 5.910281700E-02 5.907290200E-02
1.624993176E+01 3.845761000E-02 3.877858000E-02 3.889923700E-02 3.850070700E-02
1.574996808E+01 2.518355400E-02 2.479533400E-02 2.449351700E-02 2.510344600E-02
1.524993176E+01 -2.366184000E-03 -2.762227000E-03 -2.644169000E-03 -2.901031000E-03
