N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.000E+17 295 3.800E-4 3.561718E+1 1.830560E+1 6.174900E-1 8.323270E+1
1.468000E+10 1.000E+17 295 3.800E-4 3.534356E+1 1.815030E+1 6.170430E-1 8.322560E+1
2.154000E+10 1.000E+17 295 3.800E-4 3.499850E+1 1.795430E+1 6.164710E-1 8.321610E+1
3.162000E+10 1.000E+17 295 3.800E-4 3.458032E+1 1.771660E+1 6.157600E-1 8.320340E+1
4.642000E+10 1.000E+17 295 3.800E-4 3.409328E+1 1.743940E+1 6.149040E-1 8.318680E+1
6.813000E+10 1.000E+17 295 3.800E-4 3.354551E+1 1.711950E+1 6.138990E-1 8.313050E+1
1.000000E+11 1.000E+17 295 3.800E-4 3.294537E+1 1.677600E+1 6.127400E-1 8.310340E+1
1.468000E+11 1.000E+17 295 3.800E-4 3.229871E+1 1.640510E+1 6.114150E-1 8.307280E+1
2.154000E+11 1.000E+17 295 3.800E-4 3.160827E+1 1.600820E+1 6.099030E-1 8.303880E+1
3.162000E+11 1.000E+17 295 3.800E-4 3.087472E+1 1.558540E+1 6.080990E-1 8.301220E+1
4.642000E+11 1.000E+17 295 3.800E-4 3.009795E+1 1.513670E+1 6.060900E-1 8.297670E+1
6.813000E+11 1.000E+17 295 3.800E-4 2.927787E+1 1.466160E+1 6.038620E-1 8.292890E+1
1.000000E+12 1.000E+17 295 3.800E-4 2.841485E+1 1.415470E+1 6.013970E-1 8.283130E+1
1.468000E+12 1.000E+17 295 3.800E-4 2.750999E+1 1.363070E+1 5.985950E-1 8.277400E+1
2.154000E+12 1.000E+17 295 3.800E-4 2.656525E+1 1.308440E+1 5.954690E-1 8.271420E+1
3.162000E+12 1.000E+17 295 3.800E-4 2.558360E+1 1.251160E+1 5.921100E-1 8.259380E+1
4.642000E+12 1.000E+17 295 3.800E-4 2.456896E+1 1.192780E+1 5.884060E-1 8.250810E+1
6.813000E+12 1.000E+17 295 3.800E-4 2.352629E+1 1.133110E+1 5.843660E-1 8.242020E+1
1.000000E+13 1.000E+17 295 3.800E-4 2.246149E+1 1.071920E+1 5.801280E-1 8.226250E+1
1.468000E+13 1.000E+17 295 3.800E-4 2.138128E+1 1.010880E+1 5.754450E-1 8.216040E+1
2.154000E+13 1.000E+17 295 3.800E-4 2.029314E+1 9.493400E+0 5.706290E-1 8.198160E+1
3.162000E+13 1.000E+17 295 3.800E-4 1.920504E+1 8.888300E+0 5.654200E-1 8.185310E+1
4.642000E+13 1.000E+17 295 3.800E-4 1.812532E+1 8.289000E+0 5.601140E-1 8.164660E+1
6.813000E+13 1.000E+17 295 3.800E-4 1.706236E+1 7.709200E+0 5.544300E-1 8.149380E+1
1.000000E+14 1.000E+17 295 3.800E-4 1.602439E+1 7.144700E+0 5.486590E-1 8.126420E+1
