N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.000E+17 295 3.800E-4 3.626909E+1 1.867520E+1 6.185260E-1 8.324750E+1
1.468000E+10 1.000E+17 295 3.800E-4 3.622825E+1 1.865210E+1 6.184620E-1 8.324650E+1
2.154000E+10 1.000E+17 295 3.800E-4 3.616959E+1 1.861880E+1 6.183720E-1 8.324500E+1
3.162000E+10 1.000E+17 295 3.800E-4 3.608614E+1 1.857150E+1 6.182420E-1 8.324300E+1
4.642000E+10 1.000E+17 295 3.800E-4 3.596900E+1 1.850510E+1 6.180590E-1 8.324000E+1
6.813000E+10 1.000E+17 295 3.800E-4 3.580757E+1 1.841350E+1 6.178050E-1 8.323580E+1
1.000000E+11 1.000E+17 295 3.800E-4 3.559041E+1 1.829030E+1 6.174590E-1 8.323000E+1
1.468000E+11 1.000E+17 295 3.800E-4 3.530716E+1 1.812960E+1 6.170010E-1 8.322210E+1
2.154000E+11 1.000E+17 295 3.800E-4 3.495106E+1 1.792740E+1 6.164140E-1 8.321160E+1
3.162000E+11 1.000E+17 295 3.800E-4 3.452118E+1 1.768300E+1 6.156840E-1 8.319770E+1
4.642000E+11 1.000E+17 295 3.800E-4 3.402265E+1 1.739900E+1 6.148070E-1 8.317970E+1
6.813000E+11 1.000E+17 295 3.800E-4 3.346421E+1 1.707290E+1 6.137780E-1 8.312180E+1
1.000000E+12 1.000E+17 295 3.800E-4 3.285433E+1 1.672360E+1 6.125920E-1 8.309330E+1
1.468000E+12 1.000E+17 295 3.800E-4 3.219858E+1 1.634720E+1 6.112370E-1 8.306110E+1
2.154000E+12 1.000E+17 295 3.800E-4 3.149936E+1 1.594490E+1 6.096770E-1 8.302730E+1
3.162000E+12 1.000E+17 295 3.800E-4 3.075712E+1 1.551680E+1 6.078350E-1 8.299850E+1
4.642000E+12 1.000E+17 295 3.800E-4 2.997168E+1 1.506260E+1 6.057840E-1 8.296030E+1
6.813000E+12 1.000E+17 295 3.800E-4 2.914297E+1 1.457580E+1 6.035070E-1 8.287350E+1
1.000000E+13 1.000E+17 295 3.800E-4 2.827148E+1 1.406990E+1 6.009880E-1 8.280890E+1
1.468000E+13 1.000E+17 295 3.800E-4 2.735843E+1 1.354090E+1 5.981010E-1 8.275250E+1
2.154000E+13 1.000E+17 295 3.800E-4 2.640598E+1 1.298970E+1 5.949170E-1 8.268760E+1
3.162000E+13 1.000E+17 295 3.800E-4 2.541723E+1 1.241230E+1 5.914910E-1 8.256140E+1
4.642000E+13 1.000E+17 295 3.800E-4 2.439634E+1 1.182490E+1 5.876780E-1 8.247740E+1
6.813000E+13 1.000E+17 295 3.800E-4 2.334842E+1 1.122480E+1 5.835730E-1 8.238050E+1
1.000000E+14 1.000E+17 295 3.800E-4 2.227955E+1 1.061040E+1 5.792100E-1 8.222210E+1
