Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.209611822E+00 1.141064027E+00 6.854779500E-02 1.163557279E+00 1.130088626E+00 3.346865300E-02
1.468000E+10 1.209615867E+00 1.141522470E+00 6.809339700E-02 1.168082094E+00 1.133827488E+00 3.425460600E-02
2.154000E+10 1.209621485E+00 1.142152824E+00 6.746866100E-02 1.175249997E+00 1.136794530E+00 3.845546700E-02
3.162000E+10 1.209629482E+00 1.142996697E+00 6.663278500E-02 1.180940593E+00 1.139281608E+00 4.165898500E-02
4.642000E+10 1.209640955E+00 1.144088486E+00 6.555246900E-02 1.184874670E+00 1.141518958E+00 4.335571200E-02
6.813000E+10 1.209657449E+00 1.145439815E+00 6.421763400E-02 1.193147239E+00 1.143664888E+00 4.948235100E-02
1.000000E+11 1.209681050E+00 1.147025110E+00 6.265594000E-02 1.197001336E+00 1.145799779E+00 5.120155700E-02
1.468000E+11 1.209714532E+00 1.149611684E+00 6.010284800E-02 1.197662823E+00 1.148767887E+00 4.889493600E-02
2.154000E+11 1.209761365E+00 1.151263575E+00 5.849779000E-02 1.198137671E+00 1.150678032E+00 4.745963900E-02
3.162000E+11 1.209825601E+00 1.152681168E+00 5.714443300E-02 1.198491544E+00 1.152277394E+00 4.621415000E-02
4.642000E+11 1.209911357E+00 1.154447525E+00 5.546383200E-02 1.202130597E+00 1.154169881E+00 4.796071600E-02
6.813000E+11 1.210021787E+00 1.156074749E+00 5.394703800E-02 1.209705805E+00 1.155881834E+00 5.382397100E-02
1.000000E+12 1.210157642E+00 1.159556032E+00 5.060161000E-02 1.209944186E+00 1.158555622E+00 5.138856400E-02
1.468000E+12 1.210315852E+00 1.168722756E+00 4.159309600E-02 1.210171910E+00 1.168298994E+00 4.187291600E-02
2.154000E+12 1.210496765E+00 1.169729196E+00 4.076756900E-02 1.210399426E+00 1.169660999E+00 4.073842700E-02
3.162000E+12 1.221897774E+00 1.170473548E+00 5.142422600E-02 1.219693258E+00 1.170453636E+00 4.923962200E-02
4.642000E+12 1.234817623E+00 1.170470414E+00 6.434720900E-02 1.233097121E+00 1.170548319E+00 6.254880200E-02
6.813000E+12 1.235006473E+00 1.172835E+00 6.217147300E-02 1.234969852E+00 1.172835E+00 6.213485200E-02
1.000000E+13 1.235629262E+00 1.177983137E+00 5.764612500E-02 1.235153582E+00 1.177345973E+00 5.780760900E-02
