N x
1.4082720E+0 2.5379523E+21
1.4014655E+0 2.0395379E+21
1.3912707E+0 1.3898542E+21
1.3763217E+0 1.0401135E+21
1.3573152E+0 1.5167640E+21
1.3528714E+0 1.8500736E+21
1.3378470E+0 1.7327674E+21
1.3320055E+0 1.3984689E+21
1.3116480E+0 1.3096349E+21
1.3038851E+0 2.0784958E+21
1.2937221E+0 1.2085601E+21
1.2727116E+0 1.0875565E+21
1.2587527E+0 1.1827238E+21
1.2400478E+0 1.2695843E+21
1.2280056E+0 1.5466117E+21
1.2144766E+0 1.4587203E+21
1.2006043E+0 1.3919723E+21
1.1854178E+0 1.2448416E+21
1.1676772E+0 1.4589604E+21
1.1570131E+0 2.0097098E+21
1.1468077E+0 1.2265041E+21
1.1222891E+0 1.0814457E+21
1.1069802E+0 1.6454198E+21
1.0956900E+0 1.3221459E+21
1.0733052E+0 1.3389146E+21
1.0620899E+0 1.5648023E+21
1.0440060E+0 1.4580197E+21
1.0302699E+0 1.4317795E+21
1.0110140E+0 1.2679786E+21
9.9242049E-1 1.4288554E+21
9.7683748E-1 1.5037156E+21
9.5934494E-1 1.3639710E+21
9.3970301E-1 1.3839123E+21
9.2206209E-1 1.3595349E+21
9.0091053E-1 1.4162310E+21
8.8411255E-1 1.4059436E+21
8.6173937E-1 1.3022375E+21
8.4089918E-1 1.3517274E+21
8.1901184E-1 1.3684573E+21
7.9760580E-1 1.3958801E+21
7.7539510E-1 1.3892462E+21
