X Y Yfit
1.0000000E-2 1.0127499E-10 1.0453217E-10
2.0000000E-2 2.4301815E-10 2.5072329E-10
3.0000000E-2 4.4156021E-10 4.5517560E-10
4.0000000E-2 7.1984115E-10 7.4110780E-10
5.0000000E-2 1.1100545E-9 1.1409918E-9
6.0000000E-2 1.6573875E-9 1.7002407E-9
7.0000000E-2 2.4252703E-9 2.4823656E-9
8.0000000E-2 3.5027517E-9 3.5761889E-9
9.0000000E-2 5.0148684E-9 5.1059309E-9
1.0000000E-1 7.1372318E-9 7.2453171E-9
1.1000000E-1 1.0116556E-8 1.0237308E-8
1.2000000E-1 1.4299563E-8 1.4421689E-8
1.3000000E-1 2.0173701E-8 2.0273662E-8
1.4000000E-1 2.8424524E-8 2.8457807E-8
1.5000000E-1 4.0016555E-8 3.9903559E-8
1.6000000E-1 5.6307259E-8 5.5910759E-8
1.7000000E-1 7.9207643E-8 7.8297268E-8
1.8000000E-1 1.1140847E-7 1.0960542E-7
1.9000000E-1 1.5669869E-7 1.5339073E-7
2.0000000E-1 2.2041317E-7 2.1462569E-7
2.1000000E-1 3.1006143E-7 3.0026448E-7
2.2000000E-1 4.3620846E-7 4.2003268E-7
2.3000000E-1 6.1370517E-7 5.8753180E-7
2.4000000E-1 8.6339979E-7 8.2178395E-7
2.5000000E-1 1.2145037E-6 1.1493920E-6
2.6000000E-1 1.7078333E-6 1.6075609E-6
2.7000000E-1 2.4001986E-6 2.2483228E-6
2.8000000E-1 3.3702586E-6 3.1444459E-6
2.9000000E-1 4.7260312E-6 4.3976988E-6
3.0000000E-1 6.6144037E-6 6.1504074E-6
3.1000000E-1 9.2322438E-6 8.6016187E-6
3.2000000E-1 1.2838445E-5 1.2029705E-5
3.3000000E-1 1.7765166E-5 1.6823979E-5
3.4000000E-1 2.4425231E-5 2.3528902E-5
3.5000000E-1 3.3312742E-5 3.2905923E-5
3.6000000E-1 4.4992003E-5 4.6019944E-5
3.7000000E-1 6.0077728E-5 6.4360264E-5
3.8000000E-1 7.9218585E-5 9.0009707E-5
3.9000000E-1 1.0307251E-4 1.2588116E-4
