N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+16 340 1.800E-4 1.211386124E+00 1.229613483E+00
1.468000E+10 1.000E+16 340 1.800E-4 1.218865042E+00 1.229717113E+00
2.154000E+10 1.000E+16 340 1.800E-4 1.223228337E+00 1.229862695E+00
3.162000E+10 1.000E+16 340 1.800E-4 1.224228670E+00 1.230054608E+00
4.642000E+10 1.000E+16 340 1.800E-4 1.225068159E+00 1.230332490E+00
6.813000E+10 1.000E+16 340 1.800E-4 1.226910555E+00 1.230732294E+00
1.000000E+11 1.000E+16 340 1.800E-4 1.228689928E+00 1.231302911E+00
1.468000E+11 1.000E+16 340 1.800E-4 1.230325222E+00 1.232106846E+00
2.154000E+11 1.000E+16 340 1.800E-4 1.232008627E+00 1.233220343E+00
3.162000E+11 1.000E+16 340 1.800E-4 1.233904215E+00 1.234726434E+00
4.642000E+11 1.000E+16 340 1.800E-4 1.236143983E+00 1.236700285E+00
6.813000E+11 1.000E+16 340 1.800E-4 1.238809627E+00 1.239185022E+00
1.000000E+12 1.000E+16 340 1.800E-4 1.241907865E+00 1.242160489E+00
1.468000E+12 1.000E+16 340 1.800E-4 1.245353721E+00 1.245523331E+00
2.154000E+12 1.000E+16 340 1.800E-4 1.248977289E+00 1.249091155E+00
3.162000E+12 1.000E+16 340 1.800E-4 1.252916176E+00 1.252992137E+00
4.642000E+12 1.000E+16 340 1.800E-4 1.256279046E+00 1.256330560E+00
6.813000E+12 1.000E+16 340 1.800E-4 1.259148231E+00 1.259183353E+00
1.000000E+13 1.000E+16 340 1.800E-4 1.267877262E+00 1.267975768E+00
