T d154 d184 d214 d244
d 150 180 210 240
290 5.633755000E-03 4.894804000E-03 4.374727000E-03 3.999665000E-03
295 4.995337000E-03 4.334397000E-03 3.871737000E-03 3.538297000E-03
300 4.438263000E-03 3.860526000E-03 3.461115000E-03 3.176864000E-03
305 3.992438000E-03 3.498119000E-03 3.166157000E-03 2.933724000E-03
310 3.678059000E-03 3.267941000E-03 3.003730000E-03 2.821139000E-03
315 3.507519000E-03 3.180507000E-03 2.979605000E-03 2.843107000E-03
320 3.489610000E-03 3.240915000E-03 3.093040000E-03 3.000122000E-03
325 3.620112000E-03 3.443868000E-03 3.342959000E-03 3.286130000E-03
330 3.893661000E-03 3.780836000E-03 3.715379000E-03 3.688703000E-03
335 4.292855000E-03 4.227568000E-03 4.187680000E-03 4.174520000E-03
340 4.779837000E-03 4.736849000E-03 4.709515000E-03 4.698139000E-03
