T d154 d184 d214 d244
d 150 180 210 240
290 3.184014500E-02 2.875956100E-02 2.643716200E-02 2.467655500E-02
295 2.913099700E-02 2.655718600E-02 2.466367100E-02 2.325254200E-02
300 2.746487300E-02 2.540633800E-02 2.396218400E-02 2.293425300E-02
305 2.696421200E-02 2.540749100E-02 2.442291400E-02 2.378647200E-02
310 2.767386200E-02 2.663917700E-02 2.610221300E-02 2.584050800E-02
315 2.966117500E-02 2.912353200E-02 2.900200600E-02 2.908905500E-02
320 3.291984600E-02 3.285165200E-02 3.305990600E-02 3.346281600E-02
325 3.733537600E-02 3.768072600E-02 3.817126200E-02 3.880097700E-02
330 4.279344500E-02 4.345454400E-02 4.410317100E-02 4.486497200E-02
335 4.900596900E-02 4.980085600E-02 5.045068100E-02 5.114228600E-02
340 5.544781500E-02 5.607885400E-02 5.652589800E-02 5.693564000E-02
